inCount,outCount,outSize,inSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,label
236,82,55426,149956,-420.84000000000015,-296.3199999999997,73.47999999999956,2126.6399999999994,4179.799999999999,4279.040000000001,4542.119999999999,6595.279999999999,8543.560000000001,9233.599999999999,8005.240000000002,6084.080000000002,4162.920000000002,2109.760000000002,188.60000000000218,-1732.5599999999977,-3785.720000000001,-5706.879999999997,-7207.960000000006,-6113.199999999997,-4437.639999999999,-2384.480000000003,-1667.320000000007,385.8399999999965,2439.0,4492.159999999996,4106.680000000008,2542.479999999996,2883.6399999999994,3600.7999999999956,4317.959999999992,5167.119999999995,7220.279999999999,9273.440000000002,11326.599999999991,13379.759999999995,15432.919999999998,17486.079999999987,19539.23999999999,21592.399999999994,23645.559999999998,25698.72,27751.87999999999,29805.039999999994,31858.199999999997,33911.359999999986,35964.51999999999,38017.67999999999,40070.84,42124.0,44177.15999999999,46230.31999999999,48283.479999999996,50336.639999999985,52389.79999999999,54442.95999999999,56496.119999999995,56590.72,58370.43999999999,60423.59999999999,62476.759999999995,64529.919999999984,66583.07999999999,68636.23999999999,70557.4,72610.56,74663.72,76716.88,78770.03999999998,80823.19999999998,81540.35999999999,83593.51999999999,85181.32,85291.84,85083.0,85522.15999999997,84791.31999999998,86283.52000000002,85869.63999999998,86929.20000000001,86815.95999999999,86593.12,88514.28,89231.44,90080.59999999998,89454.24000000002,88882.91999999998,90572.07999999999,92625.23999999999,92314.4,92708.44,90840.71999999997,90185.87999999998,90903.03999999998,92403.80000000002,92601.35999999999,93450.51999999999,93556.32,93944.84,94530.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
84,69,19430,81130,-806.4200000000001,-1133.1599999999999,-143.25999999999976,-592.3199999999997,-1591.9000000000005,-844.5199999999995,155.0600000000004,1022.6399999999994,2022.2200000000012,2757.800000000001,3757.380000000001,4039.039999999999,3171.459999999999,3507.879999999999,3712.2999999999993,3411.279999999999,3181.1399999999994,3517.5599999999977,3721.9799999999996,3533.600000000002,4533.18,5400.760000000002,6268.34,7135.920000000002,6931.5,7931.080000000002,8798.66,9753.759999999998,10665.82,11533.400000000001,12532.98,13400.560000000001,14268.14,15267.720000000001,16135.300000000003,16641.119999999995,15641.54,15566.04,15110.379999999997,14242.799999999996,14952.779999999999,15952.36,16951.940000000002,17880.479999999996,18819.1,19686.68,20686.260000000002,21685.840000000004,22553.420000000006,23553.0,24552.58,25420.160000000003,26419.740000000005,27287.32,28213.1,29154.480000000003,30022.060000000005,31021.64,31889.22,32756.800000000003,33756.380000000005,34623.96,35356.46,35287.12,36286.70000000001,37154.28,37534.14,36534.56,35534.979999999996,35871.399999999994,35500.18000000001,36499.76000000001,37499.34,38498.92,39498.5,40366.08,41365.66,42365.240000000005,43232.82000000001,44232.40000000001,45231.98000000001,46099.56,46967.14,47966.72,48966.3,49833.880000000005,50701.46000000001,51701.04000000001,52700.62000000001,53568.2,54567.78,54363.36,55362.94,56230.520000000004,57230.100000000006,58229.68000000001,59097.26000000001,59964.84000000001,60832.42,61700.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
85,60,21428,83756,-1515.82,-874.3600000000001,-1067.46,-1981.2799999999997,-1691.0999999999995,-1595.08,-1753.2600000000002,-1216.5599999999995,-2262.379999999999,-2051.800000000001,-1005.9800000000014,-92.15999999999985,953.6599999999999,1999.4799999999996,2913.2999999999993,2912.880000000001,3071.0600000000013,3229.2400000000016,3220.579999999998,2930.399999999998,2772.2199999999975,2921.9600000000028,3212.140000000003,3501.6800000000003,4547.5,5461.32,6507.139999999999,7552.959999999999,8466.779999999999,9512.599999999999,10558.419999999998,11472.239999999998,12386.059999999998,13431.879999999997,14345.699999999997,15391.519999999997,16437.339999999997,15968.840000000004,15055.020000000004,14141.200000000004,14688.619999999995,15734.439999999995,16780.259999999995,17694.079999999994,18739.899999999994,19653.719999999994,20699.539999999994,21745.36,22659.18,23705.0,24750.82,25664.64,26710.46,27756.28,28670.1,29715.92,30761.739999999998,31675.559999999998,32721.379999999997,33767.2,34681.02,34673.16,35568.65999999999,36614.479999999996,35955.7,36342.119999999995,36228.06,35182.240000000005,35059.58,36105.399999999994,37151.22,38197.03999999999,39110.86,40156.67999999999,41202.5,42116.31999999999,43162.14,44075.95999999999,45121.78,46167.59999999999,47081.42,48127.23999999999,49173.06,50086.87999999999,51132.7,52178.51999999999,53092.34,54006.15999999999,55051.979999999996,56097.79999999999,57011.619999999995,58057.43999999999,57899.259999999995,58945.07999999999,59990.899999999994,60904.72,61950.53999999999,62732.36,63373.82000000001,62328.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
79,73,73436,29562,421.96000000000004,1445.92,2469.88,2702.16,2917.8,3941.76,4666.28,3642.3199999999997,4649.639999999999,5673.6,6697.560000000001,7721.52,8613.48,9637.44,10661.400000000001,10706.64,11505.32,12397.279999999999,13421.240000000002,13241.2,14265.16,13386.879999999997,12362.919999999998,11338.96,10447.0,9423.04,8531.079999999998,7507.119999999999,6483.16,5591.199999999997,4567.239999999998,3543.279999999999,2651.3199999999997,1640.6399999999994,1939.4000000000015,2252.5599999999977,3051.479999999996,2832.480000000003,2571.5599999999977,3544.4000000000015,3232.3600000000006,4256.32,3247.720000000001,2355.7599999999948,1331.7999999999956,439.8399999999965,-452.1200000000026,-1476.0800000000017,-2368.040000000001,-3260.0,-4283.959999999999,-5175.919999999998,-6067.880000000005,-7091.840000000004,-6656.199999999997,-5979.760000000002,-7003.720000000001,-8027.68,-8919.64,-9943.600000000006,-10967.560000000005,-11859.520000000004,-12883.480000000003,-13907.440000000002,-14799.400000000009,-15823.36,-16847.320000000007,-17739.28,-17151.240000000005,-18175.199999999997,-17620.839999999997,-17859.119999999995,-18883.08,-19907.040000000008,-20799.0,-21822.960000000006,-22846.92,-23738.880000000005,-24762.839999999997,-25786.800000000003,-26810.76000000001,-27702.72,-28726.680000000008,-29493.36,-30510.600000000006,-31534.559999999998,-32477.479999999996,-33450.48000000001,-34474.44,-35498.40000000001,-36522.36,-36441.67999999999,-37234.28,-38258.240000000005,-39150.2,-40174.16,-41198.12000000001,-42090.08,-43114.04000000001,-43874.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
82,60,22588,82606,-1515.92,-1225.8400000000001,-1032.2399999999998,-1981.6800000000003,-3027.6000000000004,-2126.4799999999996,-1488.5599999999995,-574.6399999999994,471.28000000000065,1517.2000000000007,2299.120000000001,3262.959999999999,2217.039999999999,2507.119999999999,2738.800000000001,2580.720000000001,2041.3600000000006,2264.5600000000013,2489.519999999997,1816.4000000000015,1733.6800000000003,2704.2400000000016,2181.8399999999965,2256.0800000000017,3302.0,4347.920000000002,5261.840000000004,6307.760000000002,7221.68,8267.600000000002,9181.520000000004,10227.440000000002,11273.36,12055.279999999999,13101.200000000004,13883.120000000003,13750.96,13434.960000000006,14480.880000000005,14181.199999999997,13135.279999999999,13425.36,12820.560000000005,12669.519999999997,12680.400000000001,11913.679999999993,12540.240000000005,13586.160000000003,14500.080000000002,15546.0,16591.920000000006,17637.840000000004,18683.760000000002,19729.680000000008,18844.399999999994,19457.520000000004,20503.440000000002,21549.36,22463.280000000006,23509.200000000004,24555.120000000003,25469.040000000008,26514.960000000006,27560.880000000005,28474.800000000003,29520.72,30517.36,31480.559999999998,32526.48000000001,33440.40000000001,34486.32000000001,35532.240000000005,36446.16,37492.08,38538.0,39451.92000000001,40497.84000000001,41543.76000000001,42457.68000000001,43503.600000000006,43345.520000000004,44391.44,45437.36,46351.28,47397.20000000001,48443.12000000001,49357.04000000001,50402.96000000001,51448.880000000005,52362.8,53408.72,54454.640000000014,55500.56000000001,56414.48000000001,57460.40000000001,58389.67999999999,58348.240000000005,59394.16,60440.08,60018.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
79,64,72788,29672,416.5799999999999,1303.1599999999999,2321.7400000000002,2004.3199999999997,3022.9000000000005,4041.4800000000005,4747.94,3846.6399999999994,4865.220000000001,5883.800000000001,6902.380000000001,7920.960000000001,8939.54,9958.12,9772.7,10748.720000000001,10605.86,10420.440000000002,10235.02,10418.399999999998,11068.18,12086.760000000002,12973.34,12760.079999999998,11741.5,10722.919999999998,9836.34,8817.759999999998,7799.18,6780.5999999999985,6026.02,5007.440000000002,3988.8600000000006,3234.279999999999,2215.699999999997,1197.1199999999953,1429.4599999999991,1012.0400000000009,1898.6200000000026,2785.2000000000044,3548.220000000001,3486.3600000000006,3743.0599999999977,3291.520000000004,4310.0999999999985,5107.32,4088.739999999998,3070.159999999996,2183.5799999999945,1165.0,146.41999999999825,-740.1600000000035,-1758.7400000000052,-2777.3199999999997,-3672.0999999999985,-4682.480000000003,-5701.060000000005,-6672.360000000001,-7606.220000000001,-8624.800000000003,-9643.380000000005,-10529.96,-11416.54,-12435.119999999995,-13453.699999999997,-13995.720000000001,-14154.86,-15173.440000000002,-16192.020000000004,-17078.600000000006,-18097.180000000008,-19115.76000000001,-20002.339999999997,-20987.08,-21907.5,-22926.08,-23944.660000000003,-24831.240000000005,-25849.820000000007,-26868.40000000001,-27622.98000000001,-28641.559999999998,-29660.14,-30546.72,-31565.300000000003,-32319.880000000005,-33338.46000000001,-34357.04000000001,-35236.37999999999,-36130.2,-37148.78,-38167.36,-37717.94,-38736.520000000004,-39755.100000000006,-40641.68000000001,-41660.26000000001,-42678.84000000001,-43565.42,-43116.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
121,10,7070,94138,404.05999999999995,1278.12,1591.8200000000002,2086.24,3092.2999999999993,2405.6400000000003,1399.58,1746.4799999999996,2752.539999999999,2889.4000000000015,1883.3400000000001,1009.2800000000007,267.22000000000116,678.8400000000001,1684.8999999999996,2690.959999999999,3697.0200000000004,4703.079999999998,5709.139999999999,6715.199999999997,7721.259999999998,8727.32,9733.379999999997,10739.439999999999,11745.5,12751.559999999998,13757.619999999999,14763.68,15769.739999999998,16775.8,17781.859999999997,18787.92,19793.979999999996,20800.04,21806.1,22812.159999999996,23818.22,24824.28,25830.339999999997,26836.399999999994,27842.46,28848.519999999997,29854.579999999994,30860.64,31866.699999999997,32872.759999999995,33878.82,34884.88,35890.939999999995,36897.0,37903.06,38909.119999999995,39915.18,40921.24,41927.299999999996,42933.36,43939.42,44945.479999999996,45951.53999999999,46957.6,47963.659999999996,48969.719999999994,49975.78,50981.84,51987.899999999994,52993.95999999999,54000.01999999999,55006.08,56012.14,57018.2,58024.259999999995,59030.31999999999,60036.37999999999,61042.44,62048.5,63054.56,64060.619999999995,65066.67999999999,66072.73999999999,67078.79999999999,68084.86,69090.92,70096.98,71103.04,72109.09999999999,73115.15999999999,74121.22,75127.28,76133.34,77139.4,78145.45999999999,79151.51999999999,80157.58,81163.64,82169.7,83175.76,84181.81999999999,85187.87999999999,86061.93999999999,87068.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
81,53,20496,80922,-1322.1599999999999,-2197.6800000000003,-3074.48,-2746.6399999999994,-2741.2,-3426.96,-4160.88,-3167.279999999999,-4175.4400000000005,-3847.6000000000004,-3696.24,-2688.08,-1811.92,-803.7600000000002,72.39999999999964,948.5599999999977,1635.2799999999988,1628.880000000001,2158.959999999999,2177.2000000000007,1478.6399999999994,1785.5200000000004,1457.6800000000003,2465.84,3474.0,4482.16,5490.32,6498.48,7506.639999999999,8514.8,9522.96,10531.119999999995,11539.279999999999,12547.440000000002,13555.599999999999,14563.760000000002,13824.080000000002,14040.080000000002,14711.760000000002,13703.599999999999,12827.440000000002,13155.279999999999,12208.879999999997,13217.04,14225.199999999997,15233.36,16241.519999999997,15438.32,16025.839999999997,16902.0,17910.159999999996,18918.32,19794.479999999996,20802.64,21810.799999999996,22686.96,23695.119999999995,24703.28,25579.439999999995,26587.6,26820.240000000005,26239.92,27248.079999999994,28256.239999999998,29132.399999999994,30140.559999999998,31148.72,32024.880000000005,33033.03999999999,34041.2,34917.36,35925.520000000004,36933.67999999999,37562.16,37746.0,38754.16,39762.31999999999,40638.479999999996,41646.64,42654.8,43530.95999999999,44539.119999999995,45547.28,46423.44,47431.59999999999,48439.759999999995,49315.92,50324.08,51332.23999999999,52208.399999999994,53216.56,54224.72,55100.87999999999,56109.03999999999,56626.8,56921.36,57797.520000000004,58805.67999999999,59681.84,60426.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
62,80,81314,21112,416.24,1061.52,1116.7200000000003,798.96,678.8000000000002,996.5599999999995,1181.6800000000003,863.9200000000001,678.1599999999999,1696.3999999999996,2453.3600000000006,2528.880000000001,3547.120000000001,4170.639999999999,3351.6000000000004,3338.16,2360.0800000000017,1565.6800000000003,547.4399999999987,-470.7999999999993,-1357.0400000000009,-1884.7200000000012,-1925.5200000000004,-1739.760000000002,-2758.0,-3776.2400000000016,-4662.48,-5680.720000000001,-6698.959999999999,-7717.200000000001,-8603.439999999999,-9621.68,-10507.919999999998,-11526.160000000003,-12544.400000000001,-13430.64,-13883.120000000003,-14263.120000000003,-13326.64,-12704.400000000001,-12677.840000000004,-12003.919999999998,-12321.68,-11303.440000000002,-12286.800000000003,-13305.04,-14323.279999999999,-15341.520000000004,-16359.760000000002,-17378.0,-18396.239999999998,-19414.480000000003,-20432.72,-21450.96,-22469.199999999997,-23487.440000000002,-24505.68,-25523.92,-26410.160000000003,-27428.4,-28446.64,-28128.879999999997,-29147.120000000003,-30165.36,-31051.600000000006,-32069.839999999997,-33088.08,-33997.67999999999,-34992.56,-36010.8,-36998.96000000001,-37915.28,-38933.520000000004,-39819.759999999995,-40838.0,-41856.240000000005,-42742.479999999996,-43760.72,-44778.96000000001,-45665.2,-46683.44,-47701.68000000001,-48587.92,-49606.16,-50624.399999999994,-51529.36,-52528.880000000005,-53547.119999999995,-54530.64,-53512.399999999994,-53441.84,-54460.08,-55478.32000000001,-56364.56,-57382.8,-58401.04000000001,-59287.28,-59765.520000000004,-60783.759999999995,-60202.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
86,63,20642,82246,-1360.8600000000001,-2168.2799999999997,-3142.58,-2697.4400000000005,-2843.7,-3539.16,-4365.98,-3343.119999999999,-2320.26,-1297.3999999999996,-406.53999999999905,616.3199999999997,1639.1800000000003,2398.040000000001,2159.1000000000004,2340.239999999998,2785.380000000001,2481.4799999999996,2300.34,2256.7999999999993,3010.0600000000013,4032.920000000002,5055.779999999999,5946.639999999999,6969.5,7992.360000000001,8883.220000000001,9906.080000000002,10928.939999999999,11819.8,12842.66,13865.520000000004,14888.379999999997,15208.760000000002,15466.099999999999,14731.04,13708.18,12817.32,13262.46,12372.400000000001,13395.260000000002,14286.120000000003,15227.019999999997,16199.840000000004,17090.699999999997,18113.559999999998,18872.42,19895.28,20786.14,21809.0,22831.86,23722.72,24226.42,23203.559999999998,23763.300000000003,24786.160000000003,25809.020000000004,26699.879999999997,26873.260000000002,26149.6,27172.46,28195.32,29086.18,30109.040000000008,31131.899999999994,32022.759999999995,33045.619999999995,34068.479999999996,34959.34,35982.2,36873.06,37895.92,36909.22,37665.64,38688.5,39711.36,40602.22,41625.08,42647.94,43538.8,44561.66,45584.520000000004,46475.380000000005,47498.240000000005,48389.100000000006,49411.96000000001,50434.82000000001,50750.31999999999,51144.54000000001,52167.399999999994,53190.259999999995,54081.119999999995,55103.979999999996,56126.84,57017.7,58040.56,59063.42,59954.28,60845.14,61604.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
