max_in_o,min_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,min_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,min_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,max_B,min_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,inCount,outCount,inSize,outSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,el101,label
11353,2,5842.0,5880.278490472039,11159500.42586814,3340.5838450588453,2975.0,8989.0,-0.028537829058976404,11371,1,5534.0,5219.254937163375,9542624.006221883,3089.1137897820927,2564.25,7588.75,0.01275354137785215,29,0,8.0,8.815303430079156,73.24293203194074,8.558208459247808,0.0,16.0,0.5525805191177169,0.6963868141174316,1.811981201171875e-05,0.010305047035217285,0.025531518564815014,0.004283485616053856,0.06544834311160104,0.00397944450378418,0.01949632167816162,6.258708781158735,8029,3342,16580158,6413122,-536.0,-41055.44,96385.12,109430.32,156909.76,287970.8,215116.64,365572.08,595499.52,449837.04,478898.4,541753.84,679805.28,909732.72,1031060.16,1094488.4,1157892.96,1217705.52,1268797.92,1409381.36,1639308.8,1823199.76,1894740.32,1926339.12,2126049.44,2170874.0,2209665.44,2370852.88,2499896.32,2544479.76,2617588.8,2674285.36,2756866.08,2849633.52,3079560.96,3309488.4,3538343.84,3767199.28,3989886.72,4093273.84,4189101.6,4230505.04,4347488.48,4409923.92,4394548.64,4445018.8,4515777.76,4739293.68,4938813.12,4816148.56,4914340.0,4771803.44,4874306.88,4692901.68,4812365.76,5042293.2,5143348.64,5094071.92,5192904.48,5135130.96,5215645.6,5199241.84,5200962.72,5406560.72,5614991.84,5595639.6,5636608.96,5630558.48,5644281.92,5642494.64,5869152.8,6033020.24,6072536.32,6165627.12,6127753.44,6177042.0,6191338.56,6417464.88,6647392.32,6877319.76,7107247.2,7324142.64,7455606.08,7523357.52,7541072.96,7770072.4,7999999.84,8229927.28,8328521.28,8339477.84,8479209.6,8529077.04,8682084.48,8909723.92,9139651.36,9369578.8,9599506.24,9827333.68,9966413.12,10082563.44,10167036.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
9132,12,4759.0,4656.803345159656,7348733.395014997,2710.8547351370557,2301.5,6991.5,-0.0871157456796549,9119,1,4447.0,4400.142857142857,6171196.855097596,2484.1893758523315,2245.0,6371.0,0.17042250217480578,29,0,9.0,10.569078947368421,87.70575441481995,9.365135045199292,0.0,18.25,0.3618753513144869,0.7915620803833008,2.5033950805664062e-05,0.010869026184082031,0.027045787748743277,0.006259984802717751,0.07912006574010004,0.004594922065734863,0.022561073303222656,7.587229666961654,5919,3213,12039874,6216180,-1448.0,30794.06,97500.12,154953.82,194492.24,376022.3,558568.36,741114.42,923660.48,1106206.54,1288752.6,1471298.66,1497535.28,1464009.22,1424955.16,1364945.1,1288851.04,1227059.02,1160549.08,1176975.14,1332462.8,1316092.74,1309105.32,1428788.62,1392181.44,1436172.5,1522101.56,1704647.62,1791314.32,1698784.26,1786502.2,1749428.14,1584454.08,1507063.98,1687422.04,1715051.9,1672122.16,1706027.78,1644669.72,1678144.34,1713946.4,1635767.54,1801886.52,1984432.58,2166978.64,2349524.7,2532070.76,2608012.82,2588365.12,2614647.06,2577473.0,2537197.06,2566252.88,2599249.18,2566387.24,2561638.7,2624703.36,2591834.58,2523512.52,2603469.54,2786015.6,2968561.66,3084528.28,3200942.22,3139528.16,3246209.9,3396640.04,3311114.02,3435740.08,3351910.14,3404183.8,3416018.26,3429780.32,3612326.38,3794872.44,3977418.5,4159964.56,4233910.62,4227551.32,4292709.26,4340496.8,4398382.86,4401376.92,4494678.98,4576413.04,4520360.9,4649733.16,4640616.78,4645121.28,4755267.34,4893350.6,4988339.46,5170885.52,5353431.58,5535977.64,5640879.7,5672833.76,5645691.82,5741357.88,5763860.06,5823694.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
78,5,46.5,44.27777777777778,462.71913580246917,21.51090736818113,27.5,63.75,-0.1530235010342034,73,1,25.5,28.75,439.4375,20.962764607751527,8.75,43.25,0.39873681935025806,15,8,11.5,11.5,12.25,3.5,9.75,13.25,0.0,2.4913198947906494,0.014044046401977539,0.1607069969177246,0.3793995791468127,0.2693393914049461,0.5189791820535252,0.1179969310760498,0.43079280853271484,2.7697127969811612,54,24,76526,16484,-536.0,-1460.74,-2385.48,-2238.22,-2153.04,-3015.7,-3475.56,-2550.82,-1626.08,-701.34,223.4,1148.14,2072.88,2997.62,2850.36,2703.1,2628.16,2775.42,3333.32,3069.94,3038.8,2891.54,2744.28,3669.02,4593.76,5518.5,6443.24,7367.98,8292.72,9217.46,10142.2,11066.94,11991.68,12916.42,13841.16,14765.9,15181.36,15543.38,14635.88,13711.14,13001.6,13926.34,14851.08,15775.82,16700.56,17625.3,18550.04,19474.78,20399.52,21324.26,22249.0,23173.74,24098.48,25023.22,25947.96,26872.7,27797.44,28722.18,29646.92,30571.66,31496.4,32421.14,32273.88,33198.62,34123.36,35048.1,34327.16,34797.58,34577.68,33652.94,33371.8,34296.54,35221.28,36146.02,37070.76,37995.5,38920.24,39844.98,40769.72,41694.46,42619.2,43543.94,44468.68,45393.42,46318.16,47242.9,48167.64,49092.38,50017.12,50941.86,51866.6,52768.66,52644.08,53568.82,54493.56,55418.3,56343.04,57267.78,58192.52,59117.26,60042.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
95,2,57.0,52.666666666666664,714.9494949494949,26.738539506665187,31.25,75.75,-0.2303355007819117,94,1,33.0,37.37931034482759,673.9595719381689,25.960731344439605,18.0,53.0,0.5533619396389889,14,2,11.0,9.0,26.0,5.0990195135927845,6.5,12.5,-0.5280049792181878,4.119813919067383,0.012066125869750977,0.17801403999328613,0.43739197420519454,0.726251862745156,0.8522041203521349,0.12386596202850342,0.27794039249420166,3.703543474179548,66,29,77847,17237,-52.0,-898.32,-776.64,-654.96,-1605.28,-1688.4,-738.08,212.24,1162.56,1579.12,1991.2,2941.52,3891.84,4629.84,4720.48,4598.8,4477.12,5116.56,4233.76,4287.92,4409.6,4940.72,4819.04,5769.36,6719.68,7670.0,8620.32,9570.64,10520.96,11471.28,12421.6,13371.92,14322.24,15272.56,15064.88,16015.2,15214.48,15771.84,16722.16,16335.52,15385.2,14530.88,14684.56,14049.76,13855.92,13762.4,14712.72,15663.04,16613.36,16432.32,16414.0,17364.32,18314.64,19264.96,20215.28,21165.6,22115.92,23066.24,24016.56,24966.88,25917.2,25795.52,26745.84,27696.16,28646.48,29596.8,30547.12,31497.44,32447.76,33398.08,34348.4,35298.72,36249.04,37199.36,38149.68,39100.0,40050.32,41000.64,41950.96,42901.28,43851.6,44801.92,45752.24,46702.56,47652.88,48603.2,49553.52,50503.84,51129.84,51332.48,52282.8,53233.12,54183.44,55133.76,56084.08,57034.4,57984.72,58935.04,59885.36,60835.68,60610.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
78,1,39.5,39.5,506.9166666666667,22.51480994071828,20.25,58.75,0.0,0,0,nan,nan,nan,nan,0,0,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0,nan,nan,nan,nan,0,0,nan,78,0,93098,0,536.0,1461.62,2387.24,3312.86,4238.48,5164.1,6089.72,7015.34,7940.96,8866.58,9792.2,10717.82,11643.44,12569.06,13494.68,14420.3,15345.92,16271.54,17197.16,18122.78,19048.4,19974.02,20899.64,21825.26,22750.88,23676.5,24602.12,25527.74,26453.36,27378.98,28304.6,29230.22,30155.84,31081.46,32007.08,32932.7,33858.32,34783.94,35709.56,36635.18,37560.8,38486.42,39412.04,40337.66,41263.28,42188.9,43114.52,44040.14,44965.76,45891.38,46817.0,47742.62,48668.24,49593.86,50519.48,51445.1,52370.72,53296.34,54221.96,55147.58,56073.2,56998.82,57924.44,58850.06,59775.68,60701.3,61626.92,62552.54,63478.16,64403.78,65329.4,66255.02,67180.64,68106.26,69031.88,69957.5,70883.12,71808.74,72734.36,73659.98,74585.6,75511.22,76436.84,77362.46,78288.08,79213.7,80139.32,81064.94,81990.56,82916.18,83841.8,84767.42,85693.04,86618.66,87544.28,88469.9,89395.52,90321.14,91246.76,92172.38,93098.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
98,1,49.5,49.5,800.25,28.28869031963127,25.25,73.75,0.0,0,0,nan,nan,nan,nan,0,0,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0,nan,nan,nan,nan,0,0,nan,98,0,99224,0,52.0,1043.72,2035.44,3027.16,4018.88,5010.6,6002.32,6994.04,7985.76,8977.48,9969.2,10960.92,11952.64,12944.36,13936.08,14927.8,15919.52,16911.24,17902.96,18894.68,19886.4,20878.12,21869.84,22861.56,23853.28,24845.0,25836.72,26828.44,27820.16,28811.88,29803.6,30795.32,31787.04,32778.76,33770.48,34762.2,35753.92,36745.64,37737.36,38729.08,39720.8,40712.52,41704.24,42695.96,43687.68,44679.4,45671.12,46662.84,47654.56,48646.28,49638.0,50629.72,51621.44,52613.16,53604.88,54596.6,55588.32,56580.04,57571.76,58563.48,59555.2,60546.92,61538.64,62530.36,63522.08,64513.8,65505.52,66497.24,67488.96,68480.68,69472.4,70464.12,71455.84,72447.56,73439.28,74431.0,75422.72,76414.44,77406.16,78397.88,79389.6,80381.32,81373.04,82364.76,83356.48,84348.2,85339.92,86331.64,87323.36,88315.08,89306.8,90298.52,91290.24,92281.96,93273.68,94265.4,95257.12,96248.84,97240.56,98232.28,99224.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
125,1,43.0,51.86153846153846,1566.6115976331362,39.58044463662752,19.0,73.0,0.5956629156658028,127,15,81.5,76.7258064516129,794.1990114464099,28.181536711939785,58.25,97.75,-0.42086536439544864,21,5,16.5,14.75,41.1875,6.417748826496718,11.0,20.25,-0.5139152603734676,3.8799519538879395,0.04538607597351074,0.18882107734680176,0.5053245355916578,0.7740003270518058,0.8797728837897913,0.13035762310028076,0.4883406162261963,3.178173236084723,65,62,27556,76680,52.0,1093.84,2135.68,3177.52,4219.36,4189.2,4159.04,5083.12,5113.28,4071.44,5110.4,6099.76,6122.08,7163.92,7133.76,8175.6,8566.56,7692.72,6650.88,5609.04,4567.2,4666.64,4627.52,3910.32,4687.84,4922.0,5820.16,5933.68,5016.48,3974.64,2932.8,1890.96,849.12,-192.72,-1234.56,-2276.4,-3318.24,-4360.08,-5401.92,-5428.24,-6413.6,-5444.56,-4402.72,-4432.88,-4028.96,-3421.2,-3451.36,-2954.48,-3996.32,-5038.16,-6080.0,-7121.84,-8163.68,-9205.52,-10247.36,-11289.2,-12331.04,-13372.88,-14414.72,-15456.56,-16498.4,-16871.76,-17510.08,-18551.92,-19593.76,-20635.6,-21677.44,-22719.28,-23761.12,-24802.96,-25844.8,-26886.64,-27928.48,-28970.32,-30012.16,-31054.0,-32095.84,-33137.68,-34179.52,-35221.36,-36263.2,-37305.04,-38346.88,-39388.72,-40430.56,-41472.4,-42101.76,-42484.08,-43525.92,-44567.76,-45477.6,-46519.44,-47561.28,-48603.12,-49644.96,-50045.2,-49003.36,-48658.48,-47991.68,-48082.16,-49124.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
83,1,42.0,42.0,574.0,23.958297101421877,21.5,62.5,0.0,0,0,nan,nan,nan,nan,0,0,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0,nan,nan,nan,nan,0,0,nan,83,0,96292,0,536.0,1493.56,2451.12,3408.68,4366.24,5323.8,6281.36,7238.92,8196.48,9154.04,10111.6,11069.16,12026.72,12984.28,13941.84,14899.4,15856.96,16814.52,17772.08,18729.64,19687.2,20644.76,21602.32,22559.88,23517.44,24475.0,25432.56,26390.12,27347.68,28305.24,29262.8,30220.36,31177.92,32135.48,33093.04,34050.6,35008.16,35965.72,36923.28,37880.84,38838.4,39795.96,40753.52,41711.08,42668.64,43626.2,44583.76,45541.32,46498.88,47456.44,48414.0,49371.56,50329.12,51286.68,52244.24,53201.8,54159.36,55116.92,56074.48,57032.04,57989.6,58947.16,59904.72,60862.28,61819.84,62777.4,63734.96,64692.52,65650.08,66607.64,67565.2,68522.76,69480.32,70437.88,71395.44,72353.0,73310.56,74268.12,75225.68,76183.24,77140.8,78098.36,79055.92,80013.48,80971.04,81928.6,82886.16,83843.72,84801.28,85758.84,86716.4,87673.96,88631.52,89589.08,90546.64,91504.2,92461.76,93419.32,94376.88,95334.44,96292.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
89,2,29.0,33.41463414634146,592.6329565734682,24.34405382374653,13.0,49.0,0.7878468637865411,87,1,60.5,54.895833333333336,504.9683159722222,22.471500082820956,41.75,73.25,-0.5945902216436183,15,9,12.0,12.0,9.0,3.0,10.5,13.5,0.0,2.682033061981201,0.008651971817016602,0.1860809326171875,0.36613930504897546,0.2429234983132895,0.4928726999066691,0.12059211730957031,0.49566102027893066,3.550809161649268,41,48,23124,73846,-536.0,428.34,1392.68,2357.02,3238.64,3213.7,3106.04,4070.38,3793.28,2828.94,1864.6,900.26,-64.08,-1028.42,-1992.76,-2870.9,-1906.56,-942.22,22.12,986.46,878.8,1843.14,1952.52,2699.82,3664.16,4628.5,4527.16,3562.82,2598.48,1634.14,669.8,-294.54,-1258.88,-2223.22,-3187.56,-4151.9,-5116.24,-5519.42,-5972.92,-6486.74,-6826.4,-5862.06,-4897.72,-5005.38,-4342.96,-4148.7,-4171.64,-3292.02,-4000.32,-4964.66,-5929.0,-6893.34,-7857.68,-8822.02,-9786.36,-10750.7,-11715.04,-12679.38,-13643.72,-14608.06,-15572.4,-16536.74,-17501.08,-18465.42,-19429.76,-20394.1,-20417.56,-21250.78,-22215.12,-23179.46,-24143.8,-25108.14,-26072.48,-27036.82,-28001.16,-28965.5,-29929.84,-30894.18,-31858.52,-32822.86,-33787.2,-34751.54,-35715.88,-36680.22,-37644.56,-38608.9,-39573.24,-40537.58,-41501.92,-42466.26,-43430.6,-44394.94,-45359.28,-46323.62,-47124.04,-47180.3,-48144.64,-49108.98,-49969.32,-50933.66,-50722.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
80,2,48.0,44.85964912280702,525.1381963681132,22.91589396833807,26.0,65.0,-0.18202579419417697,81,1,31.5,31.833333333333332,478.3888888888889,21.87210298276983,14.25,44.5,0.43490117940478284,12,10,11.0,11.0,1.0,1.0,10.5,11.5,0.0,1.464064121246338,0.01606893539428711,0.12262392044067383,0.24076639281378853,0.08767020135162462,0.29609154218184724,0.09343677759170532,0.3466365933418274,2.5924618702865274,57,24,76622,15464,-52.0,-868.34,-1383.32,-1534.98,-1485.36,-2405.7,-1945.96,-1025.62,-105.28,815.06,1735.4,2655.74,3576.08,4496.42,4344.76,4206.9,4358.56,4510.22,4810.12,4813.54,5578.8,6499.14,7419.48,8339.82,8188.16,9108.5,10028.84,10949.18,11869.52,12789.86,13710.2,14630.54,15550.88,16471.22,16319.56,16167.9,16159.76,15239.42,15391.08,15542.74,15453.6,14774.06,15194.28,16114.62,17034.96,17955.3,18875.64,19795.98,20716.32,21636.66,22557.0,23477.34,24397.68,25318.02,26238.36,27158.7,28079.04,27880.62,27819.72,28327.94,27407.6,27408.74,28329.08,29249.42,30169.76,31090.1,32010.44,32930.78,33851.12,34771.46,35691.8,36612.14,37532.48,38452.82,39373.16,40293.5,41213.84,42134.18,43054.52,43974.86,44895.2,45815.54,46735.88,47656.22,48576.56,49496.9,50417.24,51337.58,51466.08,52106.26,53026.6,53946.94,54867.28,55787.62,56707.96,57628.3,58548.64,59468.98,60389.32,61309.66,61158.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
