max_in_o,min_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,min_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,min_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,max_B,min_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,inCount,outCount,inSize,outSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,el101,label
111,2,44.0,46.74285714285714,934.8767346938774,30.575754033120383,28.0,63.5,0.6044594342954238,108,1,66.0,60.26315789473684,1011.2991689750692,31.80093031618838,31.75,87.25,-0.2688605234087126,23,17,19.0,19.666666666666668,6.222222222222222,2.494438257849294,18.0,21.0,0.38180177416060473,2.4578399658203125,0.0019068717956542969,0.20535612106323242,0.3960247720990862,0.18510140175653625,0.43023412435153985,0.19484353065490723,0.4797050952911377,3.2298160359390984,35,76,22872,92078,-536.0,608.14,680.28,752.42,1275.44,1203.3,59.16,-1084.98,-2229.12,-3373.26,-4517.4,-5661.54,-6805.68,-7949.82,-9093.96,-10238.1,-11382.24,-12526.38,-13670.52,-14814.66,-14073.2,-13930.94,-13928.92,-12784.78,-11640.64,-11568.5,-11163.64,-12307.78,-13451.92,-14596.06,-15740.2,-16884.34,-17143.52,-17028.62,-15927.24,-14783.1,-14029.04,-14101.18,-15245.32,-16389.46,-17533.6,-18677.74,-19821.88,-20966.02,-22110.16,-23254.3,-24398.44,-25542.58,-25614.72,-25801.14,-24657.0,-24584.86,-23847.28,-23368.58,-24035.56,-25179.7,-26323.84,-27467.98,-28612.12,-29756.26,-30900.4,-32044.54,-33188.68,-34332.82,-34647.04,-34521.1,-35665.24,-36809.38,-37953.52,-39097.66,-40241.8,-41385.94,-42530.08,-43674.22,-44818.36,-45962.5,-47106.64,-47178.78,-48322.92,-49467.06,-50611.2,-51755.34,-52899.48,-54043.62,-55187.76,-56331.9,-57476.04,-58620.18,-59764.32,-60908.46,-62052.6,-63196.74,-64340.88,-65485.02,-66629.16,-66701.3,-67845.44,-68989.58,-70133.72,-70350.14,-69206.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
92,3,55.0,51.94202898550725,652.54736399916,25.54500663533208,32.0,74.0,-0.2306948480333611,93,1,28.0,32.791666666666664,644.4149305555555,25.385329041703507,11.5,46.5,0.8087789451796016,13,2,8.0,7.666666666666667,20.222222222222225,4.4969125210773475,5.0,10.5,-0.110780117654846,3.0114009380340576,0.021976947784423828,0.20566606521606445,0.38669604659080503,0.35201419720811905,0.5933078435417141,0.1911855936050415,0.3299790024757385,3.8206931849662342,69,24,78134,17020,-536.0,-661.82,-787.64,-913.46,-1104.72,-1121.1,-1246.92,-1799.26,-1498.56,-552.38,-1421.8,-760.02,186.16,1132.34,1657.48,1952.7,2898.88,3845.06,4680.76,4665.42,4539.6,4413.78,4287.96,4237.86,4363.68,4982.5,5928.68,6874.86,7821.04,8767.22,9713.4,10659.58,11605.76,12551.94,13498.12,14444.3,15390.48,16336.66,16210.84,16134.98,15188.8,14805.38,14368.44,14494.26,13548.08,14390.1,15336.28,16282.46,17228.64,18174.82,19121.0,20067.18,21013.36,21959.54,22905.72,23851.9,24798.08,25487.74,24590.44,25536.62,26482.8,27428.98,28375.16,29321.34,30267.52,31213.7,32159.88,33106.06,34052.24,34449.58,34872.6,35818.78,36764.96,37711.14,38657.32,39603.5,40549.68,41495.86,42442.04,43388.22,44334.4,45280.58,46226.76,47172.94,48119.12,49065.3,50011.48,50957.66,51903.84,52850.02,53796.2,54742.38,55688.56,56634.74,57580.92,58527.1,59018.72,59347.46,60293.64,61239.82,61114.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
95,2,54.5,53.385714285714286,703.8655102040816,26.53046381434146,32.25,76.75,-0.19284395729477086,90,1,29.0,32.92,578.1536,24.044824807014088,12.0,49.0,0.5314407190975178,13,4,8.0,8.333333333333334,13.555555555555555,3.681787005729087,6.0,10.5,0.13506152278474035,3.1753971576690674,0.10251998901367188,0.248093843460083,0.6619039650621086,0.8013692263205996,0.8951922845515368,0.20408010482788086,0.615372896194458,1.978685214485615,70,25,79184,16484,-536.0,-415.32,-294.64,-173.96,-1018.72,-67.4,-883.92,-1835.24,-2529.44,-1578.12,-626.8,-280.52,203.84,1155.16,2106.48,3057.8,4009.12,4960.44,4839.76,5780.92,4829.6,4950.28,5429.04,5191.64,5187.68,6139.0,7090.32,8041.64,8992.96,9944.28,10895.6,11846.92,12798.24,13749.56,14700.88,15652.2,16603.52,17554.84,17434.16,17006.52,16055.2,16044.12,16995.44,17946.76,18898.08,19849.4,20800.72,21752.04,22703.36,23654.68,24606.0,25557.32,26508.64,27459.96,27352.72,26401.4,25450.08,26269.24,26907.44,26911.88,27863.2,28209.48,27621.84,28573.16,29524.48,30475.8,31427.12,32378.44,33329.76,34281.08,35232.4,36183.72,37135.04,38086.36,39037.68,39989.0,40940.32,41891.64,42842.96,43794.28,44745.6,45696.92,46648.24,47599.56,48550.88,49502.2,50453.52,51404.84,52356.16,53307.48,54258.8,55210.12,56161.44,57112.76,58064.08,58072.6,58894.72,59846.04,60797.36,61748.68,62700.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
106,2,43.0,50.078947368421055,1194.125346260388,34.556118796247766,22.5,92.75,0.406401555465286,108,1,60.5,56.9,834.9185714285715,28.894957543290687,36.25,79.75,-0.26877917480886954,27,14,21.0,20.666666666666668,28.222222222222218,5.312459150169742,17.5,24.0,-0.09387134092618193,2.050734043121338,8.296966552734375e-05,0.20507001876831055,0.3201498052348261,0.15111683928151362,0.3887374940515947,0.20068401098251343,0.306914746761322,3.545558081012514,38,70,24524,78692,-536.0,490.8,445.6,400.4,-399.2,310.0,-352.8,-1379.6,-1334.4,-2361.2,-3388.0,-4414.8,-4369.6,-4324.4,-4279.2,-4122.0,-4167.2,-4143.6,-3185.6,-2158.8,-1132.0,-746.8,-1773.6,-2800.4,-3827.2,-4854.0,-5880.8,-6907.6,-7934.4,-8961.2,-9988.0,-11014.8,-12041.6,-12399.6,-12720.8,-11694.0,-10832.8,-10787.6,-10757.6,-10741.2,-10848.0,-11722.8,-12749.6,-13559.6,-12703.2,-13730.0,-14756.8,-15783.6,-16810.4,-17837.2,-18864.0,-19890.8,-20917.6,-21944.4,-22971.2,-23998.0,-25024.8,-26051.6,-26569.6,-25542.8,-26236.0,-27262.8,-26941.6,-27968.4,-28995.2,-30022.0,-31048.8,-32075.6,-33102.4,-34129.2,-35156.0,-36182.8,-37209.6,-38236.4,-39263.2,-40290.0,-41316.8,-42343.6,-43370.4,-44397.2,-45424.0,-46450.8,-47477.6,-48504.4,-49531.2,-50558.0,-51584.8,-52611.6,-52817.6,-53593.2,-54620.0,-55646.8,-56673.6,-56835.6,-56040.8,-55014.0,-53987.2,-53231.6,-53186.4,-53141.2,-54168.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
92,4,56.0,53.13636363636363,636.4207988980717,25.227381927145583,33.5,74.75,-0.2683431438856311,95,1,28.0,36.310344827586206,818.3519619500595,28.606851660923112,15.0,49.0,0.7464278270610695,16,3,7.0,8.666666666666666,29.555555555555557,5.436502143433364,5.0,11.5,0.43104156572815283,0.8108351230621338,0.10264015197753906,0.20444154739379883,0.2467016643948025,0.02661724690461354,0.16314792951371937,0.17892718315124512,0.21076935529708862,2.2650422984889245,66,29,77532,19186,-536.0,-1497.82,-1387.64,-1938.54,-2048.72,-1101.1,-2062.92,-1263.26,-301.44,660.38,1622.2,2584.02,2473.84,3435.66,3325.48,3215.3,3105.12,3129.06,2884.76,2774.58,2664.4,2554.22,3516.04,4477.86,5439.68,5514.5,6291.32,7253.14,8214.96,9176.78,10138.6,11100.42,12062.24,13024.06,13985.88,14947.7,15909.52,15128.66,14166.84,13754.98,13315.2,13258.62,12463.56,13082.26,14044.08,15005.9,15967.72,16929.54,17891.36,18853.18,19815.0,19359.18,19638.64,20600.46,21562.28,22524.1,23485.92,24447.74,25409.56,26371.38,26298.8,25336.98,26084.84,27046.66,28008.48,28970.3,29932.12,30893.94,31855.76,32817.58,33779.4,34741.22,35703.04,36664.86,37626.68,38588.5,39550.32,40512.14,41473.96,42435.78,43397.6,44359.42,45321.24,46283.06,47244.88,48206.7,49168.52,50130.34,51092.16,52053.98,53015.8,53506.38,53867.44,54829.26,55791.08,56752.9,57714.72,58676.54,59638.36,59307.82,58346.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
86,2,43.5,43.51190476190476,588.9165249433105,24.267602373191103,22.75,64.25,0.002936708611491516,85,1,43.0,43.0,1764.0,42.0,22.0,64.0,0.0,1,0,0.5,0.5,0.25,0.5,0.25,0.75,0.0,8.703064918518066,8.703064918518066,8.703064918518066,8.703064918518066,0.0,0.0,8.703064918518066,8.703064918518066,nan,84,2,90844,1072,-536.0,377.8,1291.6,2205.4,3119.2,4033.0,4946.8,5860.6,6774.4,7688.2,8602.0,9515.8,10429.6,11343.4,12257.2,13171.0,14084.8,14998.6,15912.4,16826.2,17740.0,18653.8,19567.6,20481.4,21395.2,22309.0,23222.8,24136.6,25050.4,25964.2,26878.0,27791.8,28705.6,29619.4,30533.2,31447.0,32360.8,33274.6,34188.4,35102.2,36016.0,36929.8,37843.6,38757.4,39671.2,40585.0,41498.8,42412.6,43326.4,44240.2,45154.0,46067.8,46981.6,47895.4,48809.2,49723.0,50636.8,51550.6,52464.4,53378.2,54292.0,55205.8,56119.6,57033.4,57947.2,58861.0,59774.8,60688.6,61602.4,62516.2,63430.0,64343.8,65257.6,66171.4,67085.2,67999.0,68912.8,69826.6,70740.4,71654.2,72568.0,73481.8,74395.6,75309.4,76223.2,77137.0,78050.8,78964.6,79878.4,80792.2,81706.0,82619.8,83533.6,84447.4,85361.2,86275.0,87188.8,88102.6,89016.4,89613.8,89772.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
93,2,49.0,48.674157303370784,686.3769726044692,26.198797159497023,27.0,71.0,-0.05320172575810724,94,1,12.0,26.6,1162.6400000000003,34.09750724026612,9.0,17.0,1.4123818655800122,4,0,0.0,1.3333333333333333,3.555555555555556,1.8856180831641267,0.0,2.0,0.7071067811865478,2.457765817642212,0.20058107376098633,0.22458600997924805,0.6269678274790446,0.677947994296359,0.8233759738396299,0.20736736059188843,0.3956416845321655,1.74587970858975,89,5,94574,2680,-536.0,431.18,1398.36,2365.54,3332.72,4144.1,4195.08,5162.26,5057.44,6024.62,6991.8,7958.98,7854.16,8821.34,9788.52,10755.7,11722.88,12690.06,13657.24,14624.42,15591.6,16558.78,17525.96,18493.14,19460.32,20427.5,21394.68,22361.86,23329.04,24296.22,25263.4,26230.58,27197.76,28164.94,29132.12,30099.3,31066.48,32033.66,33000.84,33968.02,34935.2,35902.38,36869.56,37836.74,38803.92,39771.1,40738.28,41705.46,42672.64,43639.82,44607.0,45574.18,46541.36,47508.54,48475.72,49442.9,50410.08,51377.26,52344.44,53311.62,54278.8,55245.98,56213.16,57180.34,58147.52,59114.7,60081.88,61049.06,62016.24,62983.42,63950.6,64917.78,65884.96,66852.14,67819.32,68786.5,69753.68,70720.86,71688.04,72655.22,73622.4,74589.58,75556.76,76523.94,77491.12,78458.3,79425.48,80392.66,81359.84,82327.02,83294.2,84261.38,85228.56,86195.74,87162.92,88130.1,89097.28,90064.46,91031.64,91998.82,91894.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
85,2,46.5,45.91025641025641,551.2098948060486,23.477859672594704,27.25,65.75,-0.12177492412654958,86,1,12.5,20.0,641.5,25.32785028382788,10.0,14.5,2.127793673397969,7,0,3.5,3.5,12.25,3.5,1.75,5.25,0.0,0.9221680164337158,0.0020999908447265625,0.4082515239715576,0.4100946585337321,0.08360930044664705,0.28915272858239993,0.23107963800430298,0.512893795967102,0.4055572696634434,78,8,85102,7842,-536.0,388.08,1312.16,2051.76,2088.32,3012.4,3936.48,3627.44,2703.36,1779.28,855.2,-68.88,-992.96,-845.04,-1138.88,-214.8,709.28,1633.36,2557.44,3481.52,4405.6,5329.68,6253.76,7177.84,8101.92,9026.0,9950.08,10874.16,11798.24,12722.32,13646.4,14570.48,15494.56,16418.64,17342.72,18266.8,19190.88,20114.96,21039.04,21963.12,22887.2,23811.28,24735.36,25659.44,26583.52,27507.6,28431.68,29355.76,30279.84,31203.92,32128.0,33052.08,33976.16,34900.24,35824.32,36748.4,37672.48,38596.56,39520.64,40444.72,41368.8,42292.88,43216.96,44141.04,45065.12,45989.2,46913.28,47837.36,48761.44,49685.52,50609.6,51533.68,52457.76,53381.84,54305.92,55230.0,56154.08,57078.16,58002.24,58926.32,59850.4,60774.48,61698.56,62622.64,63546.72,64470.8,65394.88,66318.96,67243.04,68167.12,69091.2,70015.28,70939.36,71863.44,72787.52,73711.6,74635.68,75559.76,76483.84,77407.92,77260.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
92,2,52.0,50.940298507462686,660.1158387168633,25.692719566384234,31.0,74.5,-0.1363199034735982,87,1,28.0,34.6,631.7600000000001,25.13483638299641,12.0,53.0,0.41780584584930686,13,6,6.0,8.333333333333334,10.888888888888888,3.2998316455372216,6.0,9.5,0.7071067811865472,2.9698691368103027,0.006775856018066406,0.20405888557434082,0.3842794959609573,0.395983786045375,0.6292724259375863,0.14559102058410645,0.3076910972595215,3.44377892311657,67,25,76680,17490,-536.0,-400.34,-1336.68,-1201.02,-1065.36,-1170.3,-794.04,-1441.62,-522.72,-1459.06,-732.6,203.74,1140.08,2076.42,3012.76,3949.1,3813.44,3826.22,3961.88,4097.54,4233.2,4207.14,4504.52,5007.82,5944.16,6880.5,7816.84,8753.18,9689.52,10625.86,11562.2,12498.54,13434.88,14371.22,15307.56,16243.9,16911.76,16016.58,15487.08,14717.26,14686.4,14489.94,15426.28,16362.62,17298.96,18235.3,19171.64,20107.98,21044.32,21811.34,20875.0,21753.34,22689.68,23626.02,24562.36,25498.7,26435.04,27371.38,28307.72,29244.06,30180.4,31116.74,32053.08,32989.42,33925.76,34862.1,35798.44,34889.22,35527.12,35348.54,34412.2,34368.14,35304.48,36240.82,37177.16,36970.5,37789.84,38726.18,39662.52,40598.86,41535.2,42471.54,43407.88,44344.22,45280.56,46216.9,47153.24,48089.58,49025.92,49962.26,50898.6,51834.94,52771.28,53707.62,54643.96,54508.3,55444.64,56380.98,57317.32,58253.66,59190.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
93,2,53.5,51.525,669.6743749999999,25.878067451028873,31.75,73.25,-0.23116040945645622,44,1,17.0,19.153846153846153,133.0532544378698,11.534871236293442,12.0,25.0,0.5510101961762826,11,0,2.0,4.333333333333333,22.88888888888889,4.784233364802441,1.0,6.5,0.6155602359275459,3.818902015686035,0.008085966110229492,0.22690701484680176,0.5504189415981895,0.7936955895880243,0.8908959476774065,0.18633854389190674,0.40968751907348633,2.889606450063447,80,13,82510,10052,-536.0,384.26,839.48,1152.78,2073.04,2993.3,3546.44,2626.18,1705.92,785.66,730.6,17.14,7.12,-751.38,-252.36,-404.1,-296.16,364.42,212.68,1132.94,981.2,1901.46,2821.72,3741.98,4662.24,5582.5,6502.76,7423.02,8343.28,9028.46,9111.8,10032.06,10952.32,11872.58,12792.84,13713.1,14633.36,14481.62,15401.88,16322.14,17242.4,18162.66,19082.92,20003.18,20923.44,21843.7,22763.96,23684.22,24604.48,25524.74,26445.0,27365.26,28285.52,29205.78,30126.04,31046.3,31966.56,32886.82,33807.08,34727.34,35647.6,36567.86,37488.12,38408.38,39328.64,40248.9,41169.16,42089.42,43009.68,43929.94,44850.2,45770.46,46690.72,47610.98,48531.24,49451.5,50371.76,51292.02,52212.28,53132.54,54052.8,54973.06,55893.32,56813.58,57733.84,58654.1,59574.36,60494.62,61414.88,62335.14,63255.4,64175.66,65095.92,66016.18,66936.44,67856.7,68776.96,69697.22,70617.48,71537.74,72458.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
