inCount,outCount,outSize,inSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,label
13893,3418,6638710,17498716,-37646.23999999999,106833.52000000002,123754.71999999997,176074.95999999996,313679.19999999995,244887.43999999994,404143.67999999993,645379.9199999999,491847.83999999985,530651.6000000001,602247.3600000003,748784.8799999999,990021.1200000001,1110670.6400000001,1172997.5999999996,1253233.8399999999,1305857.92,1360237.6799999997,1529538.5599999996,1770642.7999999998,1948031.04,2016636.7200000007,2076947.5199999996,2284907.76,2336972.0,2379416.24,2543348.4799999995,2684803.2800000003,2735220.96,2793554.8000000007,2873349.4399999995,2964505.6799999997,3063301.92,3304406.16,3545642.4000000004,3785674.6400000006,4025574.879999999,4259307.119999999,4347072.640000001,4471899.6,4517747.84,4635131.92,4689167.68,4678211.440000001,4751756.799999999,4822377.039999999,5062841.279999999,5269542.48,5149773.76,5246970.0,5109038.24,5218494.48,5037937.280000001,5159898.959999999,5401003.199999999,5508087.4399999995,5470316.32,5579224.08,5519195.84,5595528.3999999985,5579076.639999999,5603143.120000001,5798453.119999999,6039689.359999999,6004201.6,6058617.84,6057886.08,6066898.32,6094469.440000001,6303774.800000001,6508120.960000001,6545900.719999999,6622559.52,6602799.759999998,6663728.0,6684000.239999998,6897984.48,7139220.719999999,7380588.960000001,7621957.199999999,7849897.439999998,7990293.68,8064733.919999998,8089165.84,8326410.3999999985,8567646.64,8809014.879999999,8926892.880000003,8940004.64,9078363.599999998,9138692.16,9295804.079999998,9534752.32,9776120.559999999,10017488.8,10258857.04,10497993.279999997,10645873.52,10769946.240000002,10860006.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
10563,3290,6433320,12738392,36948.01999999999,105317.96000000002,174676.05999999994,209269.92000000004,399823.9,591393.8800000001,782963.8600000001,974665.8400000001,1166367.82,1358069.8,1549771.7800000003,1589426.2399999998,1556908.2599999998,1518466.2799999998,1458540.2999999998,1383190.3199999998,1314927.6600000001,1249521.6400000001,1269031.62,1437513.6,1423908.42,1413449.5600000005,1543504.46,1506125.5200000005,1555148.5,1646965.4800000004,1838403.46,1927602.5599999996,1833572.58,1927974.5999999996,1893096.62,1727678.6399999997,1651007.3400000008,1839993.3200000003,1871188.6999999993,1830069.2800000003,1868668.7399999993,1808846.7599999998,1846927.2200000007,1887001.2000000002,1807852.8199999994,1983485.1600000001,2175055.1400000006,2366625.120000001,2558327.0999999996,2750029.08,2831827.0600000005,2814894.959999999,2848124.9799999986,2809591.0,2765426.9800000004,2806847.039999999,2843733.0599999987,2802020.92,2811722.9000000004,2868616.880000001,2846594.8600000013,2784015.16,2852278.8200000003,3043584.8000000007,3235154.780000001,3377047.24,3488622.74,3434668.7200000007,3532662.700000001,3707908.6800000016,3606298.66,3737648.6400000006,3667477.379999999,3728080.6000000015,3727442.58,3745212.5600000005,3936650.540000001,4128352.5200000014,4320054.5,4511756.48,4591162.460000001,4606255.559999999,4675193.58,4715731.6,4772458.380000001,4793719.639999999,4878882.340000002,4966340.32,4926581.699999999,5052467.719999999,5055005.739999998,5050816.240000002,5168138.2200000025,5319899.800000001,5415298.18,5607000.16,5798702.140000001,5990404.120000001,6102086.1000000015,6137520.080000002,6111350.060000002,6213664.040000003,6240665.98,6305072.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
81,74,21332,81854,-1495.84,-2389.68,-2164.4800000000005,-2474.6400000000003,-2795.2,-3689.039999999999,-3097.120000000001,-2203.2800000000007,-1177.4400000000005,-151.60000000000036,742.2399999999998,1636.079999999998,2529.9199999999983,2832.2400000000016,3142.4000000000015,2935.4399999999987,2625.279999999999,2736.880000000001,3208.959999999999,3225.2000000000007,2720.6399999999994,2641.5200000000004,2951.6800000000003,3261.840000000004,4175.999999999996,5201.8399999999965,6227.679999999997,6989.519999999997,8015.359999999997,8909.199999999997,9803.039999999997,10828.879999999997,11722.719999999994,12739.440000000002,13642.399999999994,14536.239999999998,15562.079999999994,15251.919999999998,15102.240000000005,14340.400000000001,13446.560000000005,13511.279999999999,14537.119999999995,15562.96,16588.799999999996,17482.64,18508.479999999996,19534.319999999992,20428.159999999996,21453.999999999993,22479.839999999997,23373.679999999993,24399.519999999997,25425.359999999993,26451.199999999997,27345.039999999994,28370.879999999997,29396.719999999994,30290.559999999998,31316.399999999994,32342.239999999998,32319.920000000006,33057.92,34083.759999999995,35109.59999999999,35100.56000000001,34665.28,35280.880000000005,34255.04000000001,33361.20000000001,34040.64,35066.479999999996,36092.31999999999,37118.15999999999,37880.0,38905.84,39931.67999999999,40825.51999999999,41851.36,42877.2,43771.03999999999,44796.87999999999,45690.71999999999,46584.56,47610.399999999994,48504.23999999999,49530.07999999999,50555.92,51449.759999999995,52475.59999999999,53126.56000000001,53191.28,54217.119999999995,55242.95999999999,56136.79999999999,57030.639999999985,58056.479999999996,58950.31999999999,59976.15999999999,60522.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
93,83,22711,83995,-535.8800000000001,-790.2399999999998,-1060.3599999999997,-1061.5200000000004,-1995.4000000000005,-1430.7199999999993,-496.83999999999924,437.0400000000009,1502.920000000002,1403.199999999999,2430.6800000000003,3364.5600000000013,4298.440000000002,4387.6799999999985,4789.799999999999,4956.080000000002,4817.960000000003,5336.159999999996,4277.720000000001,4792.399999999998,5062.519999999997,4959.360000000001,5470.759999999998,5607.120000000003,6673.000000000004,7738.880000000005,8804.760000000002,9606.640000000003,10540.520000000004,11606.400000000001,12540.280000000006,13606.160000000003,14575.96,15605.920000000006,15782.199999999997,15919.680000000008,16014.439999999995,15511.440000000002,16445.320000000007,17052.799999999996,16205.080000000002,15185.039999999994,14856.840000000004,14781.279999999999,14624.600000000006,13985.519999999997,14172.360000000008,15238.240000000005,16304.120000000003,17370.000000000007,16380.119999999995,17137.76000000001,18203.640000000007,19137.520000000004,20203.40000000001,21005.280000000006,21939.160000000003,22873.040000000008,23806.920000000006,24872.800000000003,25806.680000000008,26239.439999999988,26602.440000000002,27668.320000000007,28734.20000000001,29668.08,30733.960000000006,31799.84000000001,32865.72,33799.600000000006,34865.48000000001,35799.360000000015,36865.240000000005,37931.12000000001,38865.000000000015,39930.880000000005,40963.23999999999,41930.640000000014,42996.520000000004,44062.40000000001,45128.28000000001,46062.16,47128.04000000001,48193.92000000001,49127.8,50193.68000000001,51127.56000000001,51606.56,52055.32000000001,53121.20000000001,54187.080000000016,55120.96000000001,56186.84000000001,57252.720000000016,58186.600000000006,59235.51999999999,60186.360000000015,61120.240000000005,61717.87999999999,61284.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
140,1,60,102284,962.8400000000001,1985.6800000000003,3008.52,4031.3600000000006,5054.2,6077.04,7099.88,8122.720000000001,9145.56,10168.4,11191.24,12214.08,13236.92,14259.76,15282.6,16305.440000000002,17328.28,18351.12,19373.96,20396.8,21419.64,22442.48,23465.32,24488.16,25511.0,26533.84,27556.68,28579.52,29602.36,30625.2,31648.04,32670.880000000005,33693.72,34716.56,35739.4,36762.24,37785.08,38807.92,39830.76,40853.6,41876.44,42899.28,43922.12,44944.96,45967.8,46990.64,48013.48,49036.32,50059.16,51082.0,52104.840000000004,53127.68,54150.520000000004,55173.36,56196.200000000004,57219.04,58241.880000000005,59264.72,60287.560000000005,61310.4,62333.240000000005,63356.08,64378.920000000006,65401.76,66424.6,67447.44,68470.28,69493.12,70515.96,71538.8,72561.64,73584.48,74607.32,75630.16,76653.0,77675.84,78698.68000000001,79721.52,80744.36,81767.2,82790.04000000001,83812.88,84835.72,85858.56,86881.40000000001,87904.24,88927.08,89949.92,90972.76000000001,91995.6,93018.44,94041.28,95064.12000000001,96086.96,97109.8,98132.64,99155.48,100178.32,101201.16,102224.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
171,1,60,110508,1045.08,2150.16,3255.24,4360.32,5465.4,6570.48,7675.5599999999995,8780.64,9885.72,10990.8,12095.88,13200.96,14306.039999999999,15411.119999999999,16516.199999999997,17621.28,18726.36,19831.44,20936.519999999997,22041.6,23146.68,24251.76,25356.839999999997,26461.92,27567.0,28672.079999999998,29777.159999999996,30882.239999999998,31987.32,33092.399999999994,34197.479999999996,35302.56,36407.64,37512.72,38617.799999999996,39722.88,40827.96,41933.03999999999,43038.119999999995,44143.2,45248.28,46353.36,47458.439999999995,48563.52,49668.6,50773.67999999999,51878.759999999995,52983.84,54088.92,55194.0,56299.079999999994,57404.159999999996,58509.24,59614.31999999999,60719.399999999994,61824.479999999996,62929.56,64034.64,65139.719999999994,66244.79999999999,67349.87999999999,68454.95999999999,69560.04,70665.12,71770.2,72875.28,73980.36,75085.44,76190.51999999999,77295.59999999999,78400.68,79505.76,80610.84,81715.92,82821.0,83926.07999999999,85031.15999999999,86136.23999999999,87241.31999999999,88346.4,89451.48,90556.56,91661.64,92766.72,93871.79999999999,94976.87999999999,96081.95999999999,97187.04,98292.12,99397.2,100502.28,101607.35999999999,102712.43999999999,103817.51999999999,104922.59999999999,106027.68,107132.76,108237.84,109342.92,110448.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
173,79,81894,38994,1142.22,2350.44,3558.66,4766.88,5975.1,5847.32,6168.459999999999,6927.76,6931.98,6947.799999999999,6808.42,8016.639999999999,8095.139999999999,9229.080000000002,9990.7,10309.52,11517.740000000002,11842.04,11329.82,10253.599999999999,9045.380000000001,7969.16,8347.060000000001,8092.720000000001,7791.5,8480.279999999999,8871.940000000002,9948.160000000003,9820.379999999997,10087.400000000001,8879.18,7670.959999999999,6594.739999999998,5386.519999999997,4178.299999999996,3102.0800000000017,1893.8600000000006,817.6399999999994,-390.58000000000175,-1598.800000000003,-1471.020000000004,-1756.760000000002,-680.5400000000009,263.6800000000003,267.90000000000146,359.8799999999974,1480.3400000000038,1484.5599999999977,1331.2200000000012,123.0,-1085.2200000000012,-1925.4400000000023,-3133.6600000000035,-4341.880000000005,-5461.899999999994,-6626.320000000007,-7714.540000000008,-8790.759999999995,-9866.979999999996,-11075.199999999997,-12283.419999999998,-12232.36,-13231.86,-14440.080000000002,-15516.300000000003,-16460.520000000004,-17668.740000000005,-18744.960000000006,-19953.180000000008,-21161.40000000001,-22237.619999999995,-23313.839999999997,-24390.059999999998,-25334.28,-26542.5,-27750.72,-28826.940000000002,-30035.160000000003,-31111.380000000005,-32319.600000000006,-33527.82000000001,-34604.04000000001,-35812.26000000001,-36592.479999999996,-37800.7,-37804.92,-39013.14,-40221.36,-40637.58,-41845.8,-43054.020000000004,-44262.240000000005,-45338.46000000001,-45333.31999999999,-44125.09999999999,-44120.880000000005,-42912.66,-41704.44,-42087.78,-42900.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
136,1,60,105250,992.5,2045.0,3097.5,4150.0,5202.5,6255.0,7307.5,8360.0,9412.5,10465.0,11517.5,12570.0,13622.5,14675.0,15727.5,16780.0,17832.5,18885.0,19937.5,20990.0,22042.5,23095.0,24147.5,25200.0,26252.5,27305.0,28357.5,29410.0,30462.5,31515.0,32567.5,33620.0,34672.5,35725.0,36777.5,37830.0,38882.5,39935.0,40987.5,42040.0,43092.5,44145.0,45197.5,46250.0,47302.5,48355.0,49407.5,50460.0,51512.5,52565.0,53617.5,54670.0,55722.5,56775.0,57827.5,58880.0,59932.5,60985.0,62037.5,63090.0,64142.5,65195.0,66247.5,67300.0,68352.5,69405.0,70457.5,71510.0,72562.5,73615.0,74667.5,75720.0,76772.5,77825.0,78877.5,79930.0,80982.5,82035.0,83087.5,84140.0,85192.5,86245.0,87297.5,88350.0,89402.5,90455.0,91507.5,92560.0,93612.5,94665.0,95717.5,96770.0,97822.5,98875.0,99927.5,100980.0,102032.5,103085.0,104137.5,105190.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
108,59,77740,30567,475.04999999999995,1552.1,2629.1499999999996,3706.2,4783.25,5533.700000000001,5733.349999999999,5606.4,6683.449999999999,6561.5,5616.450000000001,4539.4000000000015,3594.3500000000004,2517.300000000001,1572.25,495.2000000000007,-280.15000000000146,796.8999999999978,1873.9500000000007,2819.0,3896.0499999999993,3972.9000000000015,4846.149999999998,5650.800000000003,5664.25,6609.299999999999,7686.3499999999985,8763.399999999998,7753.550000000003,6676.5,5599.450000000004,4654.4000000000015,3616.6500000000015,2632.300000000003,1555.25,610.2000000000044,-466.84999999999854,-1543.9000000000015,-2033.050000000003,-2362.0,-2906.9500000000044,-3180.0999999999985,-2188.8499999999985,-1243.800000000003,-1634.75,-748.2999999999956,-816.6500000000015,-670.3999999999942,133.4499999999971,-592.5,-1669.5499999999956,-2614.5999999999985,-3691.649999999994,-4768.699999999997,-5845.75,-6922.799999999996,-7867.8499999999985,-8944.899999999994,-9896.050000000003,-10967.0,-11912.050000000003,-12989.099999999991,-14066.149999999994,-15143.199999999997,-16220.25,-17165.300000000003,-17115.65000000001,-18115.399999999994,-19192.449999999997,-20137.5,-21214.550000000003,-22291.59999999999,-23368.649999999994,-24445.699999999997,-25390.75,-26335.800000000003,-27412.84999999999,-28489.899999999994,-29434.949999999997,-30512.0,-31589.050000000003,-32666.09999999999,-33611.149999999994,-34688.2,-35633.25,-36710.3,-37655.34999999999,-38732.399999999994,-39809.45,-40754.5,-41831.55,-42776.59999999999,-43853.649999999994,-43726.7,-44803.75,-45880.79999999999,-46825.84999999999,-47534.899999999994,-48118.05,-47173.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
80,69,20010,81884,-568.24,-1521.52,-1203.2799999999997,-1082.96,-2034.8000000000002,-2483.4400000000005,-1597.6800000000003,-579.9200000000001,305.84000000000015,1323.6000000000004,2209.3600000000006,3095.119999999999,4112.879999999999,4473.360000000001,4680.4,4362.16,4043.9199999999983,4278.32,4743.439999999999,4914.799999999999,5574.959999999999,6592.720000000001,7610.48,8479.760000000002,8310.0,9327.759999999998,10213.52,11231.279999999999,12249.04,13134.8,14152.560000000001,15170.32,16056.080000000002,16470.160000000003,16788.4,16569.36,16188.879999999997,15303.120000000003,15489.36,15939.599999999999,15682.159999999996,15240.080000000002,15353.68,16371.440000000002,17389.199999999997,18274.96,19160.72,20178.479999999996,21196.239999999998,22082.0,23099.760000000002,23985.519999999997,25003.28,26021.04,26906.800000000003,27792.559999999998,28729.68,27843.92,28481.839999999997,28228.4,27342.64,27835.120000000003,28852.879999999997,29870.64,30756.399999999994,31774.160000000003,32791.92,33677.67999999999,34695.44,35581.2,36598.96000000001,37616.72,38502.479999999996,39520.240000000005,40538.0,41423.759999999995,42309.520000000004,43327.28,44345.03999999999,45281.2,46248.56,47266.31999999999,48283.92,49037.84,50055.600000000006,50941.36,51959.119999999995,51935.119999999995,52658.64,53676.399999999994,54694.16,55579.92,56597.67999999999,57615.44,58501.2,59518.95999999999,60404.72,61290.479999999996,62308.240000000005,61874.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
207,14,3395,119715,1044.44,2154.88,3385.32,3746.24,2515.7999999999993,2798.6400000000003,3789.08,4264.48,4709.960000000001,5940.4000000000015,7170.84,8401.28,9631.720000000001,10862.16,12092.600000000002,13323.04,14553.48,15783.920000000002,17014.36,18244.800000000003,19475.24,20705.68,21936.120000000003,23166.56,24397.0,25627.440000000002,26857.880000000005,28088.32,29318.760000000002,30549.200000000004,31779.64,33010.08,34240.520000000004,35470.96,36701.4,37931.840000000004,39162.28,40392.72,41623.16,42853.600000000006,44084.04,45314.48,46544.920000000006,47775.36,49005.8,50236.240000000005,51466.68,52697.12,53927.560000000005,55158.0,56388.44,57618.880000000005,58849.32,60079.76000000001,61310.2,62540.64,63771.08,65001.520000000004,66231.96,67462.40000000001,68692.84,69923.28,71153.72,72384.16,73614.6,74845.04000000001,76075.48000000001,77305.92,78536.36,79766.8,80997.24,82227.68000000001,83458.12000000001,84688.56,85919.0,87149.44,88379.88,89610.32,90840.76000000001,92071.20000000001,93301.64,94532.08,95762.52,96992.96,98223.40000000001,99453.84000000001,100684.28,101914.72,103145.16,104375.6,105606.04000000001,106836.48000000001,108066.92,109154.64,110167.8,111398.24,112628.68000000001,113859.12000000001,115089.56000000001,116320.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
155,140,41859,106792,570.8299999999999,-297.65999999999985,923.5100000000002,-64.68000000000029,-985.8500000000004,-228.97999999999956,-1019.8099999999995,-1829.3600000000006,-1617.4699999999993,-132.29999999999927,1220.8700000000026,2442.040000000001,3795.209999999999,3812.380000000001,3926.449999999997,3038.720000000001,3319.8899999999994,3601.0600000000013,3593.769999999997,3592.5999999999985,3741.4300000000003,4850.259999999995,3365.0899999999965,2011.9199999999983,1921.25,2381.5800000000017,2828.409999999996,1475.239999999998,1622.0699999999997,1463.1000000000058,2263.729999999996,2613.4400000000023,3966.6100000000006,5451.779999999999,6936.950000000004,8158.120000000003,8424.71,7516.460000000006,7797.630000000005,7845.199999999997,8079.970000000001,7879.139999999999,6651.689999999995,7170.519999999997,7422.650000000009,7232.179999999993,7808.990000000005,9294.160000000003,10647.330000000002,12132.5,13617.669999999998,14970.839999999997,16456.01000000001,17809.180000000008,19294.350000000006,19388.479999999996,19239.309999999998,18406.14,18775.03,20260.20000000001,21613.37000000001,23098.540000000008,24451.710000000006,25936.880000000005,27422.050000000003,28775.22,30128.39,31613.559999999998,32966.73000000001,34451.90000000001,35805.07000000001,37290.240000000005,37439.41,38924.58,40277.75,39530.92000000001,39763.90999999999,39482.73999999999,39522.43000000001,41007.600000000006,42492.770000000004,43845.94,45331.11,46684.28,48169.45000000001,49522.62000000001,50875.79000000001,52228.96000000001,53582.130000000005,55067.30000000002,56420.47,57773.640000000014,59258.81,59407.98000000001,60770.850000000006,62246.32000000001,63731.49000000002,65084.66,65413.830000000016,64933.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
