inCount,outCount,outSize,inSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,label
279,54,31444,170480,-75.22000000000025,-319.5599999999995,357.65999999999985,2370.880000000001,4384.1,6397.32,8410.54,10292.239999999998,11100.98,12505.8,10492.579999999998,8611.36,6730.139999999999,4716.919999999998,2835.7000000000007,954.4799999999959,-1058.739999999998,-1867.9599999999991,-3862.8199999999997,-3185.5999999999985,-1667.6200000000026,-495.1599999999962,1518.0599999999977,3531.279999999999,5544.5,7557.720000000001,9570.940000000002,11584.160000000003,13597.379999999997,14233.400000000001,14760.18,16025.04,18038.259999999995,20051.479999999996,22064.699999999997,24077.92,26091.14,28104.36,30117.58,32130.800000000003,34144.020000000004,36157.240000000005,38170.46000000001,40183.68000000001,42196.899999999994,44210.119999999995,46223.34,48236.56,50249.78,52263.0,54276.22,56289.44,58302.66,60315.880000000005,62329.100000000006,64342.32000000001,65151.54000000001,67164.76,67973.98,69987.2,72000.42,74013.64,76026.86,78040.08,80053.29999999999,82066.51999999999,84079.73999999999,86092.95999999999,88106.18,89987.4,92000.62,92809.84,94691.06,96704.28,98585.5,100598.72,102611.94,103289.16,104098.38,106111.6,107992.82,109874.04000000001,110683.26000000001,112564.48000000001,113373.70000000001,115254.92000000001,117268.14000000001,119149.36000000002,121030.58000000002,123043.79999999999,125006.98000000001,126806.23999999999,127640.54000000001,129496.68,130173.9,131320.88,132996.34,135009.56,137022.78,139036.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
84,61,19460,82180,-795.6199999999999,-1121.2399999999998,-110.86000000000013,-767.5200000000004,-1658.1000000000004,-779.7200000000003,230.65999999999985,1109.0400000000009,2119.42,3129.7999999999993,4008.1800000000003,3689.4400000000005,3883.0599999999995,4208.68,4173.700000000001,3980.0800000000017,3849.540000000001,4043.16,4339.220000000001,4430.4000000000015,3819.9799999999996,4698.360000000001,5708.740000000002,6719.119999999999,7729.5,8607.880000000001,9618.259999999998,10628.64,11507.02,12517.400000000001,13527.779999999999,14406.160000000003,14555.46,15222.919999999998,16233.300000000003,17016.32,16137.940000000002,15259.559999999998,15585.18,14574.800000000003,14768.419999999998,14201.96,15212.339999999997,16222.720000000001,17233.1,18243.480000000003,19121.86,20132.239999999998,21142.620000000003,22021.0,23031.379999999997,24041.760000000002,24920.14,25930.519999999997,26940.9,27819.28,27625.659999999996,28636.04,28241.58,28292.800000000003,29303.18,30313.559999999998,31323.940000000002,32273.68,33212.7,34223.08,35233.46000000001,36111.84,37122.22,38132.600000000006,39010.979999999996,40021.36,41031.740000000005,41910.119999999995,42920.5,43930.880000000005,44809.259999999995,45819.64,46830.020000000004,47708.399999999994,48718.78,49597.16,50475.53999999999,51353.92,52364.3,52269.32000000001,53049.06,54059.44,55069.81999999999,55948.2,56958.58,57836.96000000001,58847.34,59725.72,60604.100000000006,61614.479999999996,62492.86,63272.759999999995,62394.380000000005,62720.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
85,78,81630,26852,476.79999999999995,1423.6,1166.3999999999996,1041.1999999999998,2120.0,1994.7999999999993,1258.4000000000005,1920.3999999999996,1332.800000000001,254.0,-824.7999999999993,-1024.4000000000015,-1646.3999999999996,-2593.199999999999,-2936.0,-3414.7999999999993,-3186.4000000000015,-2107.600000000002,-2364.7999999999993,-2622.0,-2700.7999999999993,-2575.5999999999985,-1793.6000000000022,-714.8000000000029,364.0,-342.7999999999993,-1421.5999999999985,-2455.600000000002,-3183.199999999997,-4262.0,-5340.799999999996,-6155.5999999999985,-7234.4000000000015,-8181.199999999997,-8596.0,-8870.799999999996,-9817.599999999999,-10896.400000000001,-11728.800000000003,-10650.0,-9703.200000000004,-9103.599999999999,-10182.400000000001,-11261.199999999997,-12208.0,-13286.799999999996,-14365.599999999999,-15444.399999999994,-16259.199999999997,-17206.0,-18284.799999999996,-19231.6,-20178.399999999994,-21257.199999999997,-22204.0,-23150.799999999996,-24229.6,-25176.399999999994,-25436.800000000003,-25998.0,-27076.800000000003,-28155.59999999999,-29102.399999999994,-30181.199999999997,-31128.0,-32206.800000000003,-33050.40000000001,-31971.600000000006,-30892.800000000003,-29946.0,-30816.800000000003,-31895.59999999999,-32974.399999999994,-33789.2,-34868.0,-35946.8,-36761.59999999999,-37840.399999999994,-38919.2,-39734.0,-40812.8,-41891.59999999999,-42706.399999999994,-43785.2,-44732.0,-45678.8,-46757.59999999999,-47704.399999999994,-47628.8,-48526.0,-49604.8,-50551.59999999999,-51630.399999999994,-52709.2,-53656.0,-54734.79999999999,-55681.59999999999,-55599.600000000006,-55724.8,-54778.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
82,61,23102,83032,-1393.32,-2448.64,-2035.96,-2312.7200000000003,-2461.4000000000005,-1589.92,-2582.76,-1527.4400000000005,-523.8799999999992,451.1999999999989,1374.5199999999986,2366.16,2226.84,2507.5200000000004,2923.7999999999993,2672.880000000001,2802.4399999999987,2653.7599999999984,2505.079999999998,2063.600000000002,1179.7199999999975,2235.0399999999972,3290.359999999997,4213.68,5269.0,6324.32,7247.639999999999,8302.96,9358.279999999999,10281.599999999999,11336.919999999998,12392.239999999998,13315.559999999998,14370.879999999997,14677.800000000003,13622.480000000003,13836.839999999997,12979.840000000004,12467.479999999996,13522.799999999996,14578.119999999995,15633.439999999995,16556.759999999995,17612.079999999994,18667.399999999994,19590.719999999994,20646.039999999994,21701.36,22624.68,23680.0,24735.32,25658.64,26713.96,27769.28,28692.6,29615.92,30671.239999999998,31726.559999999998,32026.120000000003,32501.199999999997,33556.52,34611.84,35535.15999999999,35254.479999999996,36102.2,35046.880000000005,33991.56,33068.240000000005,32807.08,33730.399999999994,34785.72,35841.03999999999,36764.36,37819.67999999999,38875.0,39798.31999999999,40853.64,41887.04000000001,42832.28,43755.59999999999,44810.92,45866.23999999999,46789.56,47712.87999999999,48035.8,48487.51999999999,49542.84,50598.15999999999,51521.479999999996,52576.79999999999,53632.119999999995,54555.43999999999,55610.759999999995,56041.92000000001,56385.399999999994,57308.72,58364.03999999999,59287.36,59649.32000000001,59930.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
74,82,81534,24584,453.1600000000001,172.32000000000016,-67.48000000000047,946.6400000000003,362.1999999999998,824.960000000001,483.8799999999992,-571.2800000000007,-1494.4400000000005,-2417.6000000000004,-3472.76,-3264.079999999998,-3256.9199999999983,-2333.7599999999984,-1278.5999999999985,-223.4399999999987,-372.27999999999884,682.880000000001,1181.9599999999991,1325.2000000000007,1044.3600000000006,763.5200000000004,614.6800000000003,1250.1599999999962,1257.0000000000036,343.8399999999965,-711.3200000000033,-1634.4800000000032,-2689.640000000003,-3744.800000000003,-4667.960000000006,-5723.120000000003,-6646.280000000006,-7701.440000000002,-8756.600000000006,-9536.239999999998,-9662.920000000006,-10586.080000000002,-11641.240000000005,-11359.599999999999,-11343.560000000005,-10585.279999999999,-10017.880000000005,-9942.96,-9896.200000000004,-10951.36,-12006.520000000004,-12929.680000000008,-13984.840000000004,-14908.000000000007,-15963.160000000003,-17018.320000000007,-17941.480000000003,-18996.640000000007,-20051.800000000003,-20333.039999999994,-19798.120000000003,-20853.280000000006,-21908.440000000002,-22831.600000000006,-23886.760000000002,-24941.920000000013,-25865.08,-26920.240000000005,-27975.40000000001,-28898.560000000012,-29953.72,-30876.880000000005,-31379.959999999992,-31783.20000000001,-32838.36,-33893.520000000004,-34816.68000000001,-35739.84000000001,-36795.0,-37718.16,-38641.32000000001,-39696.48000000001,-40619.64,-41542.8,-42597.96000000001,-43521.12000000001,-44444.28000000001,-45499.44,-46554.600000000006,-46406.23999999999,-46432.92000000001,-47488.08,-48543.240000000005,-49466.40000000001,-49317.56000000001,-50372.72,-51427.880000000005,-51788.95999999999,-52202.20000000001,-53257.360000000015,-54312.520000000004,-55235.68000000001,-56026.84000000001,-56950.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
86,60,23014,83920,-1401.32,-2464.64,-3036.04,-3123.2799999999997,-2850.5999999999995,-3414.08,-2701.24,-3519.4400000000005,-2456.120000000001,-1524.800000000001,-461.4800000000014,-602.1599999999999,461.15999999999985,1524.4799999999996,2455.7999999999993,3387.119999999999,3581.5600000000013,2518.2400000000016,2922.920000000002,2736.399999999998,2595.7199999999975,2455.0399999999972,2413.640000000003,3245.6800000000003,4309.0,5372.32,6303.639999999999,7366.959999999999,8298.279999999999,9361.599999999999,10424.919999999998,11356.239999999998,12419.559999999998,13482.879999999997,14414.199999999997,15477.519999999997,16147.160000000003,15083.840000000004,14152.520000000004,13798.799999999996,13493.880000000005,13517.439999999995,14580.759999999995,15644.079999999994,16707.399999999994,17638.719999999994,18702.039999999994,19742.64,20696.68,21760.0,22691.32,23754.64,24685.96,25749.28,26812.6,27875.92,28807.239999999998,29870.559999999998,30801.879999999997,31865.199999999997,32928.52,33859.84,34923.15999999999,35986.479999999996,36022.2,36645.119999999995,36923.56,35860.240000000005,35512.92,35230.399999999994,35794.28,34993.03999999999,36056.36,37119.67999999999,38051.0,39114.31999999999,40177.64,41108.95999999999,42172.28,43103.59999999999,44166.92,45230.23999999999,46161.56,47155.12000000001,48156.2,49219.51999999999,50150.84,51214.15999999999,52145.479999999996,53076.79999999999,54140.119999999995,55203.43999999999,56134.759999999995,57198.07999999999,57057.399999999994,58120.72,59052.03999999999,60115.36,61178.67999999999,60906.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
75,55,19578,80338,-1463.1399999999999,-2051.7200000000003,-1058.58,-1902.5599999999995,-1744.3000000000002,-1348.8400000000001,-2166.0200000000004,-1172.880000000001,-2096.26,-1550.6000000000004,-557.460000000001,435.6800000000003,1323.1800000000003,2289.959999999999,3283.1000000000004,2951.760000000002,3526.619999999999,3458.5200000000004,3115.66,3087.2000000000007,3765.9399999999987,3555.079999999998,4548.220000000001,5541.360000000001,6534.5,7395.639999999999,8388.779999999999,9249.919999999998,10243.060000000001,11236.2,12229.34,13090.48,14083.620000000003,15076.760000000002,15937.900000000001,16440.96,15983.82,14990.68,15006.46,14604.400000000001,14760.739999999998,15753.879999999997,16747.019999999997,17608.159999999996,18601.300000000003,19594.440000000002,20455.58,21448.72,20806.14,20407.0,21051.86,21985.28,22978.42,23971.559999999998,24832.699999999997,25825.839999999997,26818.979999999996,27680.120000000003,27469.260000000002,28462.4,29455.54,30427.32,31309.82,32302.96,33296.1,34157.240000000005,35150.380000000005,36143.520000000004,37004.66,37997.8,38990.94,39852.08,40845.22,41838.36,42699.5,43692.64,44685.78,45546.92,46519.94,45526.8,46294.34,47287.479999999996,48280.619999999995,49141.759999999995,50134.899999999994,51128.03999999999,51746.82000000001,51778.31999999999,52771.45999999999,53764.600000000006,54625.740000000005,55618.880000000005,56612.020000000004,57605.16,58466.3,59459.44,60452.58,61313.72,61621.14,60760.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
86,63,21156,82804,-1371.58,-2405.16,-3301.26,-2872.3199999999997,-2570.1000000000004,-2531.4799999999996,-3565.0599999999995,-3037.3600000000006,-2003.7800000000007,-1097.7999999999993,-1404.6200000000008,-371.0400000000009,662.539999999999,1564.119999999999,1954.300000000001,2124.720000000001,2256.8600000000006,2086.4399999999987,2899.980000000003,1998.4000000000015,2300.8199999999997,2344.7599999999984,2174.3399999999965,2003.9199999999983,2905.5,3807.079999999998,4840.659999999996,5742.239999999998,6728.18,7677.399999999998,8578.979999999996,9612.559999999998,10382.14,11415.720000000001,12317.299999999996,13218.879999999997,14252.46,13950.039999999994,14548.380000000005,13514.800000000003,12613.220000000001,13047.64,12377.939999999995,13411.519999999997,14445.099999999999,15346.679999999993,16380.259999999995,17413.839999999997,18315.42,19349.0,20382.579999999994,21284.159999999996,22317.739999999998,23351.319999999992,23039.100000000006,23054.479999999996,24088.059999999998,25121.64,26023.219999999994,26755.200000000004,25858.379999999997,26891.959999999992,27793.539999999994,28827.119999999995,29860.699999999997,30762.28,31795.86,31625.440000000002,32659.01999999999,33692.59999999999,34594.17999999999,35627.759999999995,36661.34,37562.92,38596.5,39630.07999999999,40531.65999999999,41565.23999999999,42598.81999999999,43500.399999999994,44533.979999999996,45567.56,46469.14,47502.72,48536.29999999999,49437.87999999999,50471.45999999999,51505.03999999999,52406.619999999995,53440.2,54473.78,55375.359999999986,56408.93999999999,56469.48000000001,57140.09999999999,58173.67999999999,59075.259999999995,60108.84,60878.42,61648.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
70,77,80580,21596,413.74,93.48000000000002,50.779999999999745,788.96,1411.3000000000002,1599.5599999999995,583.8199999999997,-431.9200000000001,-1447.6599999999999,-2463.3999999999996,-3479.1399999999994,-4401.119999999999,-5378.620000000001,-5881.639999999999,-6201.9,-6017.84,-5697.580000000002,-5694.68,-4678.939999999999,-3795.2000000000007,-2779.459999999999,-2892.279999999999,-2704.0200000000004,-3719.760000000002,-4735.5,-5751.240000000002,-6634.98,-7650.720000000001,-8666.46,-9550.2,-10565.939999999999,-11581.68,-12465.419999999998,-13481.160000000003,-14496.900000000001,-15380.64,-15059.620000000003,-14175.879999999997,-13292.14,-13775.599999999999,-14791.340000000004,-15807.080000000002,-16690.82,-17706.559999999998,-18590.300000000003,-19606.04,-20489.78,-21373.520000000004,-22389.260000000002,-23273.0,-24156.739999999998,-25172.480000000003,-26056.22,-27020.04,-27955.699999999997,-28839.440000000002,-29855.18,-30073.08,-30418.660000000003,-31434.4,-32450.14,-33333.88,-34349.62,-35365.36,-36249.100000000006,-36235.16,-35219.42,-34203.67999999999,-34391.94,-34631.8,-35647.53999999999,-36663.28,-37547.020000000004,-38430.759999999995,-39314.5,-40330.240000000005,-41213.979999999996,-42229.72,-43113.46000000001,-43997.2,-45012.94,-45896.68000000001,-46780.42,-47796.16,-48679.899999999994,-49563.64,-50447.380000000005,-51331.119999999995,-52346.86,-52069.399999999994,-53042.34,-54058.08,-55073.82000000001,-55957.56,-56841.3,-57725.04000000001,-58740.78,-59624.520000000004,-59867.740000000005,-58984.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
91,65,22948,84355,-1235.8900000000003,-2293.78,-3300.33,-2374.4399999999996,-2795.4500000000007,-3826.66,-2768.7700000000004,-1710.8799999999992,-784.9899999999998,272.90000000000146,1330.7900000000009,2388.6800000000003,3446.5700000000015,3168.460000000001,4226.350000000002,3948.2400000000016,4009.869999999999,3656.0200000000004,3509.9100000000035,3508.199999999997,3654.3099999999977,4275.580000000002,5333.470000000001,6391.360000000001,7317.250000000004,8375.140000000003,9418.969999999998,10358.920000000002,11416.810000000001,12342.700000000004,13400.590000000004,14326.480000000003,15384.370000000003,16442.260000000002,16459.85,16194.04,15172.07,14829.820000000007,15887.710000000006,16945.600000000006,17871.490000000005,18929.380000000005,19855.270000000004,20913.160000000003,21971.050000000003,22896.940000000002,23954.83,25012.72,25938.610000000008,26996.500000000007,28054.390000000007,28980.280000000006,30038.170000000006,31096.060000000005,31873.950000000004,32931.840000000004,33989.73,34444.38,33565.51000000001,34623.40000000001,35373.29000000001,36299.18000000001,36961.07000000001,37083.03999999999,36712.850000000006,36303.259999999995,35392.630000000005,35391.479999999996,35276.41,36334.3,37392.19,38318.08,39375.97,40433.86,41359.750000000015,42417.640000000014,43475.53000000001,44401.42000000001,45459.31000000001,46517.20000000001,47443.09000000001,48500.98000000001,49558.87000000001,50345.23999999999,50074.65000000001,51132.54000000001,52190.43000000001,53116.32000000001,54139.78999999999,54028.100000000006,55085.990000000005,56143.880000000005,57069.770000000004,56791.66,57849.55,58907.44,59833.330000000016,60627.220000000016,61685.110000000015,61407.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
