max_in_o,min_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,min_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,min_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,max_B,min_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,inCount,outCount,inSize,outSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,el101,label
210,2,112.0,111.47457627118644,3426.1702575888157,58.53349688502145,65.0,161.0,-0.11074583315803782,198,1,43.0,73.45454545454545,3790.7327823691458,61.5689270847653,34.0,121.0,0.7966700848916201,14,1,3.0,4.714285714285714,16.489795918367342,4.060762972443398,2.5,5.0,1.5384229978651072,2.927510976791382,0.10724997520446777,0.3061099052429199,0.5762502814448157,0.4050104606944805,0.6364043217126047,0.20496344566345215,0.5958449840545654,2.2087862500899025,177,33,152066,27880,-536.0,-186.1,-163.8,558.3,2352.4,4146.5,5940.6,7734.7,9528.8,10250.9,9351.0,7556.9,5762.8,3968.7,2174.6,380.5,-1413.6,-3207.7,-3929.8,-5056.1,-4334.0,-3611.9,-1817.8,-23.7,1770.4,3564.5,5358.6,7152.7,8946.8,9668.9,10391.0,11113.1,12907.2,14701.3,16495.4,18289.5,20083.6,21877.7,23671.8,25465.9,27260.0,29054.1,30848.2,32642.3,34436.4,36230.5,38024.6,39818.7,41612.8,43406.9,45201.0,46995.1,48789.2,50583.3,52377.4,54171.5,55965.6,56687.7,58481.8,59203.9,60998.0,62792.1,64586.2,66380.3,68174.4,69968.5,71762.6,73556.7,75350.8,77144.9,78939.0,80733.1,82527.2,83249.3,85043.4,86837.5,88631.6,90425.7,92219.8,91869.9,93664.0,95458.1,97252.2,99046.3,99768.4,101153.5,102284.6,104078.7,105872.8,107666.9,109461.0,111255.1,113049.2,114843.3,115565.4,117076.5,118081.6,118803.7,120597.8,122391.9,124186.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
94,3,54.5,51.65714285714286,680.3110204081634,26.0827724831576,31.25,73.75,-0.22265118917740814,93,1,28.5,35.375,701.984375,26.49498773353179,16.5,46.5,0.7465207551320322,13,2,7.0,7.333333333333333,20.222222222222225,4.4969125210773475,4.5,10.0,0.110780117654846,4.843570947647095,0.005362987518310547,0.20529699325561523,0.44062666459517047,0.6404154530750497,0.8002596160465988,0.2039330005645752,0.45572900772094727,5.027776243752047,70,24,76636,15434,-536.0,-692.66,-849.32,-66.02,-981.36,-1275.3,-359.96,555.38,1470.72,2386.06,3301.4,4216.74,4060.08,3903.42,3746.76,3781.9,3938.56,4095.22,4192.12,4408.54,3878.8,4794.14,5709.48,6624.82,7540.16,8455.5,9370.84,10286.18,11201.52,12116.86,13032.2,13947.54,14317.12,14706.22,15621.56,16536.9,15883.76,14968.42,15038.92,14209.74,14366.4,13584.94,14500.28,15415.62,16330.96,17246.3,18161.64,19076.98,19992.32,20907.66,21823.0,22738.34,23653.68,24569.02,25484.36,26399.7,26668.96,27158.38,27966.28,27050.94,27804.4,28719.74,29635.08,30550.42,31465.76,32381.1,33296.44,34211.78,35127.12,36042.46,36957.8,37873.14,38788.48,39703.82,40619.16,41534.5,42449.84,43365.18,44280.52,45195.86,46111.2,47026.54,47941.88,48857.22,49772.56,50687.9,51136.76,51446.58,52361.92,53277.26,54192.6,55107.94,56023.28,56938.62,57853.96,58769.3,59684.64,60599.98,61515.32,61045.34,61202.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
94,2,30.5,38.166666666666664,761.2055555555555,27.58995388824627,18.5,56.75,0.6744601175027146,92,1,54.5,51.875,664.578125,25.779412813328392,34.75,74.25,-0.2961707046429211,26,15,22.0,21.0,20.666666666666668,4.546060565661952,18.5,24.0,-0.3193122665787531,3.210360050201416,0.0028679370880126953,0.20548701286315918,0.4026092869894845,0.32938970987211613,0.5739248294612423,0.1502976417541504,0.3896294832229614,3.660949066859305,30,64,21242,76482,-536.0,435.88,1407.76,1307.64,1207.52,2020.6,2079.28,1148.84,1923.04,1305.08,333.2,-638.68,-1053.44,-1510.44,-2482.32,-2889.8,-3354.08,-3090.04,-2125.84,-2218.28,-2318.4,-2418.52,-2518.64,-1546.76,-574.88,-353.0,-1324.88,-2296.76,-3268.64,-4240.52,-5212.4,-6184.28,-7156.16,-8128.04,-9099.92,-8999.8,-9971.68,-10943.56,-11915.44,-11872.68,-10900.8,-9928.92,-10486.96,-11458.84,-12430.72,-13402.6,-14374.48,-15346.36,-16318.24,-17290.12,-18262.0,-19233.88,-20205.76,-21177.64,-22149.52,-23121.4,-24093.28,-25065.16,-26037.04,-25936.92,-26908.8,-27880.68,-28852.56,-29824.44,-30796.32,-31768.2,-32740.08,-33416.04,-32444.16,-31472.28,-30500.4,-31343.48,-32315.36,-33287.24,-34259.12,-35231.0,-36202.88,-37174.76,-38146.64,-39118.52,-40090.4,-41062.28,-42034.16,-43006.04,-43977.92,-44949.8,-45921.68,-46893.56,-47865.44,-48234.68,-48737.2,-49709.08,-50680.96,-51652.84,-52624.72,-53596.6,-54568.48,-55540.36,-56111.76,-56211.88,-55240.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
91,5,51.0,50.30769230769231,603.8130177514794,24.572607060535507,31.0,72.0,-0.125777602485164,90,1,26.5,35.23076923076923,743.1005917159763,27.25987145450206,11.5,60.75,0.5042590085092606,14,5,7.0,8.666666666666666,14.888888888888888,3.858612300930075,6.0,10.5,0.5673165779937296,2.2601120471954346,0.02348804473876953,0.2047429084777832,0.2752550948749889,0.13297271390402735,0.36465423884006526,0.16858911514282227,0.2694230079650879,4.859073683507951,65,26,77620,19076,-536.0,-1497.6,-2459.2,-2348.8,-2238.4,-2072.0,-2017.6,-2248.8,-1287.2,-325.6,636.0,1597.6,2559.2,2448.8,2338.4,3088.0,2161.6,2236.8,2347.2,2457.6,1496.0,1653.6,2615.2,3576.8,4538.4,5500.0,6461.6,7423.2,8384.8,9346.4,10308.0,11269.6,12231.2,13192.8,14154.4,14064.0,13102.4,13212.8,12251.2,12574.4,13536.0,14497.6,15459.2,16420.8,17382.4,18344.0,19305.6,20267.2,21228.8,22190.4,23152.0,24113.6,25075.2,26036.8,26998.4,27960.0,28921.6,29883.2,30844.8,31153.6,31696.0,32657.6,33619.2,34580.8,34470.4,35000.0,34038.4,33076.8,32115.2,31950.4,32912.0,33873.6,34835.2,35796.8,36758.4,37720.0,38681.6,39643.2,40604.8,41566.4,42528.0,43489.6,44451.2,45412.8,46374.4,46960.0,47225.6,48187.2,49148.8,50110.4,51072.0,52033.6,52995.2,53956.8,54885.6,54808.0,55769.6,56731.2,57692.8,58433.6,58544.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
90,2,26.0,33.833333333333336,594.0055555555556,24.372229187244148,17.25,48.5,0.8891364065996343,95,1,58.0,54.53846153846154,689.5408284023669,26.25910943658156,37.0,76.0,-0.3745729917964799,25,13,22.0,20.0,26.0,5.0990195135927845,17.5,23.5,-0.5280049792181878,0.9219269752502441,0.009013175964355469,0.20564353466033936,0.2858217891893889,0.042652211808635605,0.20652411919346275,0.2027866244316101,0.3491653800010681,1.6347407691095492,30,65,19700,76122,-536.0,416.86,297.72,178.58,968.56,15.7,937.16,209.98,-742.88,-1695.74,-2648.6,-3601.46,-3482.32,-3068.82,-2115.96,-1163.1,-861.76,-329.38,448.52,504.34,385.2,-266.06,146.92,27.78,91.36,-861.5,-1814.36,-2767.22,-3720.08,-4672.94,-5625.8,-6578.66,-7531.52,-8484.38,-9437.24,-9881.9,-10270.96,-11223.82,-12176.68,-11718.46,-11837.6,-10884.74,-10672.12,-10051.02,-10477.84,-11430.7,-12383.56,-13336.42,-14289.28,-15242.14,-16195.0,-17147.86,-18100.72,-19053.58,-20006.44,-20612.7,-19812.16,-20765.02,-21717.88,-22670.74,-23623.6,-24576.46,-25529.32,-26482.18,-27435.04,-28387.9,-29340.76,-30293.62,-31246.48,-31127.34,-32080.2,-33033.06,-33985.92,-34938.78,-35891.64,-36844.5,-37797.36,-38750.22,-39703.08,-40655.94,-41608.8,-42561.66,-43514.52,-44467.38,-45420.24,-46373.1,-45898.04,-46178.82,-47131.68,-48084.54,-49037.4,-48918.26,-49871.12,-50823.98,-51307.16,-51657.7,-52610.56,-53563.42,-54516.28,-55469.14,-56422.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
89,5,51.5,50.09090909090909,583.8099173553719,24.162158789217738,31.25,71.75,-0.14761779492270133,90,1,25.0,32.875,708.109375,26.610324594036804,9.5,48.5,0.6464153709939211,14,4,6.0,8.0,18.666666666666668,4.320493798938574,5.0,10.0,0.5951700641394972,3.0266637802124023,0.007966041564941406,0.20453190803527832,0.2992401793599129,0.26621241204623025,0.5159577618819493,0.1549122929573059,0.20768368244171143,4.6011207867250095,66,24,78244,19054,-536.0,-1503.62,-2471.24,-2861.14,-2965.52,-3230.1,-3130.28,-3021.34,-3295.04,-2327.42,-1359.8,-392.18,-496.56,471.06,1438.68,2406.3,3373.92,3162.46,2194.84,2299.22,2403.6,2507.98,2612.36,2687.26,3654.88,4622.5,5590.12,6557.74,7525.36,8492.98,9460.6,10428.22,11395.84,12363.46,13331.08,14298.7,15266.32,15134.06,14166.44,13198.82,13303.2,12688.42,13656.04,14623.66,15591.28,16558.9,17526.52,18494.14,19461.76,20429.38,21397.0,22364.62,23332.24,24299.86,25267.48,26235.1,27202.72,28170.34,29137.96,30105.58,31073.2,32040.82,33008.44,33976.06,34943.68,34839.3,35806.92,35745.46,34846.16,34130.22,34405.4,34338.98,34240.64,35208.26,36175.88,37143.5,38111.12,39078.74,40046.36,41013.98,41981.6,42949.22,43916.84,44884.46,45852.08,46819.7,47787.32,48754.94,49722.56,50690.18,51657.8,52625.42,53593.04,54560.66,55528.28,55423.9,56391.52,57359.14,58326.76,59294.38,59190.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
86,4,50.0,48.3125,565.37109375,23.777533382375893,29.5,68.25,-0.16363169581469417,88,1,27.5,34.333333333333336,716.1388888888888,26.760771455413778,10.75,50.5,0.5931513705315379,13,7,10.0,10.0,9.0,3.0,8.5,11.5,0.0,1.9429619312286377,9.012222290039062e-05,0.2041029930114746,0.27824021875858307,0.10924992691127833,0.33052976705779213,0.11571794748306274,0.3071804642677307,3.9825317989965012,64,24,75388,15948,-536.0,-1444.0,-1892.0,-1116.0,-2024.0,-1312.0,-1696.0,-1640.0,-1412.0,-1924.0,-1016.0,-108.0,800.0,1708.0,2616.0,3440.0,3360.0,3196.0,3092.0,3256.0,3776.0,3612.0,4520.0,5428.0,6336.0,7244.0,8152.0,9060.0,9968.0,10876.0,11784.0,12692.0,13600.0,14508.0,15416.0,16324.0,15884.0,14976.0,14804.0,14232.0,14520.0,15428.0,16336.0,17244.0,18152.0,19060.0,19968.0,20876.0,20540.0,19796.0,20704.0,21336.0,22244.0,23152.0,24060.0,24968.0,25876.0,26784.0,27012.0,27528.0,28436.0,29344.0,30252.0,31160.0,32068.0,32976.0,33884.0,34792.0,35700.0,36608.0,37516.0,38424.0,39332.0,40240.0,41148.0,42056.0,42964.0,43872.0,44780.0,45260.0,44496.0,45404.0,46312.0,47220.0,48128.0,49036.0,49944.0,50508.0,50688.0,51596.0,52504.0,53412.0,54320.0,55228.0,56136.0,57044.0,57952.0,58860.0,59768.0,60348.0,59440.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
93,6,55.5,53.5735294117647,633.0975346020759,25.161429502356896,34.75,75.25,-0.2230804959744541,87,1,26.0,29.12,521.6256,22.839124326471012,10.0,46.0,0.7243843865592913,15,3,7.0,8.333333333333334,24.888888888888886,4.988876515698588,5.0,11.0,0.3818017741606059,2.6231820583343506,0.0009319782257080078,0.20490384101867676,0.33592336105577875,0.1865067597727709,0.43186428397445753,0.20467495918273926,0.30727601051330566,4.487047045728811,68,25,77128,16998,-536.0,-1471.9,-2407.8,-3000.3,-3136.4,-2200.5,-2935.4,-3500.7,-2564.8,-1628.9,-1639.0,-829.1,106.8,1042.7,1978.6,1842.5,1706.4,1645.7,2506.2,1917.9,2054.0,2097.9,1961.8,1825.7,2761.6,3697.5,4633.4,5569.3,6505.2,7441.1,8377.0,9312.9,10248.8,11184.7,12120.6,13056.5,13992.4,13856.3,14343.8,13407.9,12472.0,12608.1,12191.8,13127.7,14063.6,14999.5,15935.4,16871.3,17807.2,18743.1,19679.0,20614.9,21550.8,22486.7,22813.4,22258.5,23194.4,24130.3,25066.2,26002.1,25554.0,25773.9,26709.8,27645.7,28581.6,29517.5,30453.4,31006.7,31253.2,32189.1,33125.0,34060.9,34996.8,35932.7,36868.6,37804.5,38740.4,39676.3,40612.2,41548.1,42484.0,43419.9,44355.8,45291.7,46227.6,47163.5,48099.4,49035.3,49971.2,50907.1,51843.0,52778.9,53714.8,54650.7,55289.4,55450.5,56386.4,57322.3,58258.2,59194.1,60130.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
88,2,26.0,35.28,657.6416,25.644523781891525,18.0,56.0,0.6946353182351418,86,1,50.0,48.15873015873016,593.2128999748047,24.355962308535556,31.5,69.5,-0.2546716966559607,26,15,20.5,20.5,30.25,5.5,17.75,23.25,0.0,1.0515151023864746,0.0001709461212158203,0.27828097343444824,0.41992829464100023,0.09267285191420192,0.30442216068184313,0.20479798316955566,0.709566593170166,0.8086249105484835,25,63,16976,75498,-536.0,383.38,230.76,78.14,997.52,1167.1,1319.72,400.34,-519.04,-1438.42,-2357.8,-3277.18,-4196.56,-5115.94,-5712.68,-5865.3,-5730.08,-5577.46,-5251.16,-4331.78,-3412.4,-2822.98,-2670.36,-3589.74,-4509.12,-5428.5,-6347.88,-7267.26,-8186.64,-9106.02,-10025.4,-10944.78,-11864.16,-12783.54,-13702.92,-14622.3,-15541.68,-14730.94,-13811.56,-13027.82,-13947.2,-14866.58,-15785.96,-16705.34,-17624.72,-18544.1,-19463.48,-20382.86,-21302.24,-22221.62,-23141.0,-24060.38,-24979.76,-25899.14,-26818.52,-27737.9,-28657.28,-29576.66,-29655.96,-30343.42,-31262.8,-32182.18,-33101.56,-34020.94,-34940.32,-35859.7,-35796.92,-34877.54,-33958.16,-34110.78,-34156.6,-35075.98,-35995.36,-36914.74,-37834.12,-38753.5,-39672.88,-40592.26,-41511.64,-42431.02,-43350.4,-44269.78,-45189.16,-46108.54,-47027.92,-47947.3,-48866.68,-49786.06,-50705.44,-51624.82,-51699.8,-52391.58,-53310.96,-54230.34,-55149.72,-56069.1,-56988.48,-57907.86,-58827.24,-59441.38,-58522.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
95,3,52.0,51.91549295774648,691.8520134893869,26.303079924020054,31.5,74.5,-0.09805112702271568,96,1,28.0,38.8,856.72,29.269779637024943,16.0,64.0,0.4252926150039737,13,4,7.0,8.0,14.0,3.7416573867739413,5.5,10.0,0.3818017741606063,0.5121810436248779,0.010364055633544922,0.20498955249786377,0.20248070885153377,0.010744872170458252,0.10365747522710676,0.1509813666343689,0.20905351638793945,0.669070190282288,71,25,78156,18562,-1448.0,-1328.7,-2281.4,-3021.9,-2069.2,-2995.5,-3335.8,-2383.1,-1430.4,-477.7,475.0,1427.7,2380.4,3110.9,3213.8,4166.5,4047.2,3488.1,3607.4,3689.3,3570.0,3450.7,4403.4,5356.1,6308.8,7261.5,8214.2,9166.9,10119.6,11072.3,12025.0,12977.7,13930.4,14883.1,15835.8,15851.5,15594.8,14642.1,14330.6,15283.3,16236.0,17188.7,18141.4,19094.1,20046.8,20999.5,21952.2,22904.9,23857.6,24810.3,25763.0,26715.7,27668.4,28621.1,29573.8,30526.5,31479.2,32431.9,33384.6,32778.7,33146.0,34098.7,35051.4,36004.1,35575.2,35694.5,34741.8,34542.9,33908.4,34348.3,35301.0,36253.7,37206.4,38159.1,39111.8,40064.5,41017.2,41969.9,42922.6,43875.3,44828.0,45780.7,46733.4,47686.1,48638.8,48519.5,49472.2,50424.9,51377.6,52330.3,52211.0,53163.7,54116.4,55069.1,54949.8,55902.5,56855.2,57807.9,58760.6,59713.3,59594.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
