max_in_o,min_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,min_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,min_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,max_B,min_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,inCount,outCount,inSize,outSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,el101,label
162,2,97.0,90.11214953271028,2494.9593850991355,49.94956841754627,42.5,135.5,-0.2550493061269428,131,1,63.0,64.74545454545455,1162.6261157024794,34.09730364269995,41.5,89.5,-0.04216365197953409,18,3,10.0,11.0,26.8,5.176871642217914,9.0,15.0,-0.16433597884073353,1.0654950141906738,0.02251911163330078,0.17346692085266113,0.2340053144048472,0.03394191744812484,0.18423332339217255,0.13152194023132324,0.3040339946746826,2.959897066815302,107,55,130494,60878,-536.0,771.64,-1136.72,-2050.92,-1214.56,-1406.2,-2338.16,-761.48,1146.88,1496.76,1747.6,3655.96,5564.32,7472.68,9381.04,11289.4,13197.76,15106.12,17014.48,18922.84,19024.8,17116.44,18303.92,18615.72,16707.36,14799.0,12890.64,11265.72,12289.92,12525.56,10617.2,8708.84,8900.48,8064.12,9327.76,7419.4,6192.96,6818.68,6837.68,7289.96,8510.4,9346.76,9024.88,7116.52,5208.16,3299.8,1391.44,-516.92,-2425.28,-4333.64,-5610.0,-4773.64,-2865.28,-2028.92,-1192.56,-3007.8,-4916.16,-6824.52,-7319.12,-5410.76,-3502.4,-1594.04,-1829.68,78.68,1987.04,3895.4,5803.76,7712.12,9620.48,10456.84,12365.2,14273.56,16181.92,18090.28,19998.64,21907.0,23815.36,25723.72,27632.08,29540.44,31448.8,33357.16,35265.52,37173.88,39082.24,40990.6,42898.96,44807.32,46715.68,48624.04,50532.4,52440.76,54349.12,56257.48,58165.84,60074.2,61982.56,63890.92,65799.28,67707.64,69616.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
172,2,71.0,76.67368421052632,2317.125096952909,48.13652560117846,34.5,115.5,0.31987382653009966,171,1,105.0,98.62337662337663,2381.8971158711415,48.80468333952329,57.0,142.0,-0.4041849289467591,17,9,12.0,12.8,12.959999999999999,3.6,9.0,17.0,0.1625514403292176,0.7133870124816895,0.04045605659484863,0.15843796730041504,0.20474900048354577,0.018894570089604525,0.13745752103688078,0.12443757057189941,0.23429298400878906,1.781285793386397,95,77,75724,105588,-536.0,-243.76,-2051.52,-2352.72,-2451.04,-2114.8,-1173.44,-1465.68,-729.92,302.16,785.6,1521.36,3329.12,5136.88,6944.64,8752.4,10560.16,12367.92,13588.32,14911.44,16719.2,18526.96,20334.72,19945.52,19982.24,20618.0,22249.76,22318.48,20510.72,20809.04,19039.2,18556.56,17567.68,15759.92,16739.84,18547.6,19283.36,20019.12,19682.88,19921.36,21154.4,21890.16,22625.92,24433.68,26241.44,26902.8,27239.04,25431.28,23623.52,21815.76,21272.0,21416.24,21671.52,22088.72,20280.96,18473.2,16665.44,14857.68,13049.92,11242.16,10617.6,12021.36,13829.12,15636.88,14979.36,13171.6,11363.84,9556.08,7748.32,5940.56,4132.8,2325.04,1589.28,-218.48,-2026.24,-3834.0,-5641.76,-5754.48,-6085.28,-5034.96,-4428.8,-6236.56,-8044.32,-9852.08,-11659.84,-13467.6,-15275.36,-17083.12,-17818.88,-19626.64,-21434.4,-23242.16,-25049.92,-26857.68,-28665.44,-29401.2,-30136.96,-29927.28,-30263.52,-30200.24,-29864.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
136,2,62.5,64.48484848484848,1254.9467401285583,35.42522745344846,39.5,92.75,0.12380756056580625,134,1,79.0,72.28571428571429,1781.6612244897958,42.20972902649099,30.5,111.75,-0.14846078699037057,18,10,15.0,14.5,8.25,2.8722813232690143,13.75,15.75,-0.5064077264165755,0.6020400524139404,0.009592056274414062,0.17299604415893555,0.20715880739516107,0.015051012101850291,0.12268256641369339,0.13090801239013672,0.2531290054321289,1.2781427809574148,66,70,43174,109186,-536.0,-89.76,356.48,-846.72,-2364.96,-2328.8,-2910.56,-3703.68,-4074.08,-3568.16,-2942.4,-4460.64,-3878.88,-3253.12,-4771.36,-6289.6,-7807.84,-8254.08,-8995.68,-8549.44,-9131.2,-9756.96,-9413.28,-8864.48,-8161.76,-8608.0,-10126.24,-11644.48,-12713.28,-11195.04,-10748.8,-9230.56,-7712.32,-9005.92,-10524.16,-10397.6,-8879.36,-8433.12,-7986.88,-8511.36,-7846.4,-7579.84,-7750.08,-8563.68,-9714.56,-11232.8,-12751.04,-13197.28,-12908.48,-12462.24,-10944.0,-11766.24,-13284.48,-14802.72,-16320.96,-17839.2,-19357.44,-20875.68,-22393.92,-21895.84,-21725.6,-20560.64,-19761.12,-20425.12,-21943.36,-23461.6,-24979.84,-26498.08,-28016.32,-29534.56,-31052.8,-32571.04,-34089.28,-34916.48,-35025.76,-36544.0,-38062.24,-39580.48,-41098.72,-41767.04,-40248.8,-41453.44,-42971.68,-44489.92,-46008.16,-47526.4,-49044.64,-49490.88,-51009.12,-52527.36,-54045.6,-55563.84,-57082.08,-58600.32,-60118.56,-61636.8,-63155.04,-63614.72,-65119.52,-66637.76,-66012.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
162,2,88.0,86.17543859649123,2098.8464142813173,45.81316856845112,47.25,126.75,-0.09962456631989887,161,1,68.0,70.39583333333333,2220.864149305555,47.126045339128076,31.5,107.25,0.266979144281557,12,3,10.0,8.8,9.36,3.059411708155671,9.0,10.0,-1.1096485594998113,0.5476839542388916,-0.4409141540527344,0.24480795860290527,0.2540134779612223,0.03228320451733618,0.17967527519760804,0.1327810287475586,0.35941994190216064,-0.517488929330399,114,48,128166,41104,-536.0,-79.34,333.32,-1354.02,-3041.36,-2584.7,-3200.04,-4408.62,-3358.72,-2105.94,-418.6,1268.74,2956.08,4352.58,3449.24,2833.9,3290.56,2675.22,3476.12,3588.54,3722.8,4501.86,4953.48,6640.82,8328.16,8296.5,6609.16,6526.18,6765.52,8452.86,9068.2,10755.54,12442.88,14130.22,14745.56,14875.1,15976.24,15788.42,17206.92,16750.26,18437.6,20124.94,21812.28,23499.62,25186.96,26874.3,28561.64,30248.98,31936.32,32551.66,33621.0,33782.34,34446.32,33830.98,32143.64,30456.3,29563.04,31250.38,32937.72,34625.06,35051.6,35103.74,36571.08,38258.42,39945.76,41633.1,43320.44,45007.78,46695.12,48382.46,50069.8,51757.14,53444.48,55131.82,55747.16,57169.5,58049.84,59737.18,61424.52,63111.86,64799.2,66486.54,68173.88,69861.22,71548.56,73235.9,74923.24,76610.58,78297.92,79985.26,81672.6,83359.94,85047.28,86053.38,87349.96,89037.3,88451.36,86764.02,86859.32,86605.34,87062.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
131,2,60.5,58.986486486486484,1025.6619795471147,32.02595790210052,34.25,81.5,0.15366609858738187,129,1,92.0,75.10526315789474,1808.1643582640813,42.52251589762865,33.0,113.0,-0.367219795930946,22,4,11.5,12.25,41.1875,6.417748826496718,9.25,14.5,0.34367418033256736,0.952833890914917,0.0329439640045166,0.18327808380126953,0.2721408713947643,0.038468183052093784,0.1961330748550427,0.1591719388961792,0.29825758934020996,1.775402414796767,74,57,50524,90132,-536.0,-206.8,122.4,-495.6,-1896.8,-2914.0,-2555.2,-2884.4,-4285.6,-3542.8,-2252.0,-1922.8,-521.6,879.6,127.2,-286.0,-531.2,-1932.4,-3333.6,-2590.8,-1956.0,-554.8,-1253.6,-924.4,476.8,-222.0,107.2,-980.4,-1246.4,154.8,1556.0,1726.8,325.6,531.6,1932.8,3334.0,3663.2,5064.4,4694.4,5766.8,7168.0,8569.2,9970.4,11371.6,12772.8,13102.0,13720.8,14832.4,16233.6,14877.2,13476.0,12074.8,10673.6,9272.4,7871.2,6470.0,5068.8,4228.4,4410.4,5682.8,6012.0,6550.8,7249.6,7948.4,6547.2,5146.0,3744.8,2343.6,942.4,-458.8,-1860.0,-3261.2,-4662.4,-6063.6,-7464.8,-7794.0,-9195.2,-10596.4,-11997.6,-13398.8,-14800.0,-16201.2,-17602.4,-19003.6,-20404.8,-21806.0,-23207.2,-24608.4,-26009.6,-27410.8,-28812.0,-30213.2,-31614.4,-31943.6,-33344.8,-34746.0,-36147.2,-37548.4,-38949.6,-40350.8,-39608.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
196,2,83.0,95.21774193548387,3365.4122658688866,58.01217342824596,44.75,150.5,0.20751833454550098,197,1,114.0,105.42465753424658,2945.203227622443,54.26972662196156,70.0,147.0,-0.3809786795362246,17,5,10.5,11.166666666666666,17.805555555555557,4.2196629670573875,8.5,14.75,0.09661821596539164,1.4008519649505615,-0.18031597137451172,0.16944992542266846,0.23206861452622848,0.0535928210648749,0.231501233398172,0.12253212928771973,0.2740042209625244,2.9188196426622706,124,73,96944,113056,-536.0,486.64,590.72,-1503.92,-1541.44,-2477.2,-2580.16,-2422.48,-1562.88,-1568.24,526.4,2621.04,1704.32,2654.32,4748.96,6843.6,6838.24,8483.12,6388.48,4982.16,6904.8,8999.44,11094.08,13188.72,15283.36,17190.0,17328.64,18351.28,20445.92,22540.56,24635.2,26729.84,28824.48,29847.12,30869.76,32964.4,32124.96,30030.32,29488.32,27941.04,29677.6,29067.76,26973.12,25950.48,23855.84,21761.2,21810.56,19715.92,17621.28,16598.64,16648.0,16697.36,14602.72,12508.08,10413.44,8318.8,6224.16,6229.52,7141.12,7312.24,9230.4,9378.96,7284.32,5189.68,3095.04,1000.4,-1094.24,-3188.88,-5283.52,-7378.16,-8919.2,-10495.44,-10521.92,-9079.28,-6984.64,-8330.0,-10424.64,-12519.28,-13086.08,-13812.56,-15907.2,-18001.84,-20096.48,-22191.12,-24285.76,-26380.4,-27403.04,-29497.68,-28144.32,-29166.96,-27410.4,-25315.76,-24293.12,-23270.48,-22247.84,-20153.2,-18058.56,-18107.92,-16210.72,-16062.64,-16112.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
137,2,57.0,59.83582089552239,1162.7043885052349,34.098451409195036,34.5,84.5,0.21588237976516925,136,1,87.0,77.77142857142857,1790.7763265306123,42.31756522450946,38.75,116.5,-0.325378808503009,18,9,14.0,13.75,10.6875,3.2691742076555053,12.0,15.75,-0.20660832173138308,1.5479810237884521,0.0041468143463134766,0.16613316535949707,0.22501994215923807,0.05442053521812702,0.2332820936508566,0.12604999542236328,0.23565196990966797,4.410740610759395,67,70,45722,101322,-536.0,-142.92,250.16,-687.24,-2152.32,-2594.6,-2938.48,-3331.56,-4499.36,-3045.72,-2641.2,-1731.88,-2839.04,-1373.96,-1883.12,-3348.2,-4813.28,-6278.36,-6671.44,-5271.48,-4878.4,-4634.68,-4048.24,-3655.16,-3669.92,-5135.0,-6600.08,-7178.84,-5713.76,-4248.68,-2856.4,-2390.52,-1542.56,-1935.64,-1300.72,-2765.8,-4230.88,-5695.96,-5066.96,-3601.88,-2136.8,-1455.72,-1493.36,-669.56,-179.52,499.4,509.68,785.24,1295.84,-0.92,-1466.0,-2931.08,-4396.16,-5861.24,-7326.32,-8791.4,-10256.48,-11250.44,-11045.36,-9580.28,-9187.2,-8794.12,-9473.04,-8056.04,-9521.12,-10986.2,-12451.28,-13916.36,-15162.56,-16570.52,-18035.6,-19500.68,-19758.24,-20330.84,-21795.92,-21619.0,-22582.08,-24047.16,-25512.24,-26977.32,-28442.4,-29907.48,-31372.56,-32837.64,-34302.72,-35767.8,-37232.88,-38697.96,-40163.04,-41628.12,-43093.2,-44558.28,-46023.36,-47488.44,-47881.52,-49346.6,-50811.68,-52276.76,-53741.84,-55206.92,-55600.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
160,2,87.0,85.53658536585365,2099.516954193932,45.82048618460887,46.5,125.5,-0.07227773008903132,146,1,63.0,63.75675675675676,1880.7246165084005,43.36732198912449,23.0,101.0,0.20099754038676051,11,5,7.0,7.4,3.84,1.9595917942265424,7.0,7.0,0.8675276172357085,1.0454089641571045,-0.03908491134643555,0.20222711563110352,0.2696087750521573,0.04326369233163727,0.20799926041127473,0.13447999954223633,0.3364720344543457,1.7671626494228412,123,37,136522,33666,-536.0,-88.52,713.04,-309.56,-2006.08,-1558.6,-2183.12,-3879.64,-2647.84,-951.32,-326.8,1369.72,3066.24,4762.76,5387.28,6940.2,7708.32,7304.84,8282.64,8553.88,10205.6,9846.92,11543.44,13239.96,14936.48,15395.0,13698.48,12786.04,14482.56,15107.08,16803.6,17428.12,19124.64,19958.84,19334.32,17637.8,17013.28,15316.76,16659.76,18356.28,20052.8,21749.32,23445.84,25142.36,26838.88,28535.4,30231.92,30856.44,31480.96,30878.52,31658.0,33354.52,33248.96,31552.44,31204.08,32900.6,34597.12,36293.64,37990.16,39686.68,41383.2,43079.72,44776.24,46472.76,47342.72,47765.8,48390.32,50086.84,50711.36,52407.88,54104.4,55800.92,57497.44,59193.96,60890.48,62061.0,63211.52,64908.04,66604.56,68301.08,69997.6,71694.12,73390.64,74076.84,75711.68,77408.2,79104.72,80801.24,82497.76,84194.28,85890.8,87587.32,89283.84,90980.36,92676.88,94373.4,96069.92,97766.44,99462.96,101159.48,102856.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
174,2,94.5,94.83571428571429,2359.0515816326533,48.570068783486946,56.75,138.25,-0.13570949589437717,173,1,40.0,57.294117647058826,2063.6782006920416,45.42772502219368,24.25,102.5,0.6740987953040014,13,3,6.0,6.6,13.84,3.7202150475476548,3.0,8.0,0.6656337191225136,4.491128921508789,0.08115315437316895,0.2707939147949219,0.4490094531666149,0.4779352737187732,0.6913286293209425,0.1728665828704834,0.3306540250778198,4.167665702632397,140,34,141236,30046,-536.0,-99.46,293.08,-1414.38,-3090.16,-2685.3,-2847.24,-3239.78,-2447.68,-896.86,525.4,-1182.06,-2889.52,-3827.02,-4160.44,-4795.9,-4359.36,-5109.18,-4473.72,-4866.26,-3685.2,-5392.66,-6983.88,-5635.58,-4640.96,-2933.5,-1226.04,481.42,2188.88,3896.34,5603.8,7311.26,9018.72,10726.18,11361.64,11997.1,12632.56,14340.02,16047.48,17754.94,19462.4,21169.86,22877.32,24584.78,26292.24,27999.7,29208.84,29270.62,29906.08,29469.54,31177.0,31812.46,33519.92,35227.38,36934.84,38642.3,38626.24,38841.22,40548.68,42256.14,43963.6,45671.06,47378.52,49085.98,50793.44,52500.9,54208.36,55915.82,57623.28,59330.74,61038.2,62745.66,64453.12,66160.58,67868.04,69575.5,71282.96,72990.42,74697.88,76405.34,78112.8,79820.26,81527.72,83235.18,84942.64,86650.1,88357.56,90065.02,91772.48,93479.94,95187.4,96894.86,98602.32,100309.78,102017.24,103724.7,105432.16,107139.62,108847.08,110554.54,111190.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
90,2,42.0,41.77777777777778,649.8950617283949,25.493039476068656,18.5,63.25,0.14066756364383884,95,1,53.0,51.79661016949152,776.2637173226086,27.86150960236377,28.5,75.5,-0.12803312379815773,19,16,19.0,18.0,2.0,1.4142135623730951,17.5,19.0,-0.7071067811865475,1.4452929496765137,0.010272026062011719,0.19180512428283691,0.2547146415710449,0.06608715579404534,0.257074222344531,0.13230180740356445,0.252119243144989,3.771240977256375,36,59,24436,92254,-536.0,-446.46,-356.92,223.38,-938.16,-2099.7,-2950.76,-2278.78,-2727.68,-1566.14,-2547.4,-2415.06,-1742.48,-2191.98,-2993.56,-3083.1,-4244.64,-4334.18,-4423.72,-5585.26,-6746.8,-7908.34,-7422.12,-7332.58,-7243.04,-6210.5,-7372.04,-8533.58,-9695.12,-10856.66,-12018.2,-12828.26,-12738.72,-12649.18,-12559.64,-12470.1,-12380.56,-12688.98,-13850.52,-15012.06,-16173.6,-17335.14,-18496.68,-19658.22,-20819.76,-21981.3,-23142.84,-24219.62,-23058.08,-23411.46,-23155.0,-21993.46,-21580.08,-20742.38,-21803.16,-22964.7,-24126.24,-25287.78,-26449.32,-27610.86,-28772.4,-29933.94,-31095.48,-32257.02,-33418.56,-34580.1,-35741.64,-36903.18,-38064.72,-39226.26,-40387.8,-41549.34,-42710.88,-43139.58,-43050.04,-41951.5,-43113.04,-44274.58,-45436.12,-46597.66,-47759.2,-48920.74,-50082.28,-51243.82,-50678.64,-51466.9,-52628.44,-53789.98,-54951.52,-56113.06,-57274.6,-58436.14,-59597.68,-59744.78,-60848.76,-62010.3,-63171.84,-64333.38,-65494.92,-66656.46,-67818.0,0-k6m3fagp4w4wspmdt23fldnwrmknse74gmxosswvaxf3ciasficpenad.onion
