mean_C,std_C,var_C,skew_C,minIat,maxIat,meanIat,medianIat,stdIat,varIat,fquanIat,lquanIat,skewIat,minOIat,maxOIat,meanOIat,medianOIat,stdOIat,varOIat,fquanOIat,lquanOIat,skewOIat,minIIat,maxIIat,meanIIat,medianIIat,stdIIat,varIIat,fquanIIat,lquanIIat,skewIIat,max_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,max_OB,mean_OB,median_OB,std_OB,var_OB,fquan_OB,lquan_OB,skew_OB,max_IB,mean_IB,median_IB,std_IB,var_IB,fquan_IB,lquan_IB,skew_IB,f30_max_B,f30_mean_B,f30_median_B,f30_std_B,f30_var_B,f30_fquan_B,f30_lquan_B,f30_skew_B,f30_min_OB,f30_max_OB,f30_mean_OB,f30_median_OB,f30_std_OB,f30_var_OB,f30_fquan_OB,f30_lquan_OB,f30_skew_OB,f30_min_IB,f30_max_IB,f30_mean_IB,f30_median_IB,f30_std_IB,f30_var_IB,f30_fquan_IB,f30_lquan_IB,f30_skew_IB,incoming_preposition,len_incoming_preposition,max_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,f30In,f30Out,l30In,l30Out,percf30In,percf30Out,percl30In,percl30Out,ntp,nop,nip,dura,pps,opps,ipps,bps,obps,ibps,label
-0.23353293413173654,0.9723488924639253,0.9454623686758221,0.48034802310509256,-9.625519037246704,8.551523923873901,-0.0026585344058364184,0.005188941955566406,1.4783082720129272,2.1853953471018466,3.0040740966796875e-05,0.11815440654754639,-1.502560030101548,-11.573370933532715,9.674582958221436,0.014291623492299774,0.05319809913635254,2.0248040260665667,4.099831343975378,0.004758715629577637,0.25115758180618286,-1.8801583229898082,-11.315154075622559,9.199599981307983,0.013573733873145526,0.05197703838348389,1.9466661723422434,3.7895091865416006,0.005054950714111328,0.22681385278701782,-2.116766535645174,8,2.4925373134328357,2.0,1.6672717398726151,2.779795054577857,1.0,3.0,1.5177442809535133,7,1.9104477611940298,2.0,1.1490598789793602,1.320338605480062,1.0,2.0,1.6804330624508559,8,3.074626865671642,3.0,1.8872188558894023,3.5615950100245044,2.0,4.0,1.131471690908568,7,2.5,2.0,1.6583123951777,2.75,1.0,3.0,1.480146600654476,1,4,2.1666666666666665,2.0,1.0671873729054748,1.1388888888888888,1.25,2.75,0.48756686638394137,1,7,2.8333333333333335,2.5,2.034425935955617,4.138888888888888,1.25,3.0,1.1766149730944606,126,63,662,337.6650485436893,352.5,189.59791240951517,35947.368390046184,161.75,496.25,-0.08233803637882091,667,326.796875,302.5,197.74886849293063,39104.614990234375,174.75,505.25,0.12502721043201495,16,11.130434782608695,11.0,3.2611594074085533,10.635160680529305,8.5,14.0,-0.25168043778935373,17,13,13,17,0.5666666666666667,0.43333333333333335,0.43333333333333335,0.5666666666666667,668,668,668,13.847250938415527,48.24062212571096,48.24062212571096,48.24062212571096,48.24062212571096,18.487424048176656,29.753198077534307,0
-0.204644412191582,0.9788363829357601,0.958120664558762,0.4181381398550089,-11.891686916351318,7.343108177185059,-0.001683608779694115,0.016620635986328125,1.411757240529546,1.993058506187598,3.528594970703125e-05,0.11698168516159058,-2.9480681797921178,-10.706925868988037,10.783902883529663,-0.055717485190848626,0.04401588439941406,1.7945418825073887,3.2203805680731623,0.010523080825805664,0.16060209274291992,-1.828027912790051,-10.623766899108887,10.783230066299438,-0.0511173555191527,0.0377429723739624,1.9155115456112088,3.669184481369842,0.016403257846832275,0.12814277410507202,-1.0540615430978255,9,2.5145985401459856,2.0,1.6790264882720096,2.819129948319037,1.0,3.0,1.2283971550905313,6,2.0,2.0,1.1899825184264616,1.416058394160584,1.0,3.0,1.1175768438809042,9,3.0291970802919708,2.0,1.921608229436149,3.692578187436731,2.0,5.0,0.8781786311255085,3,2.142857142857143,2.0,0.6388765649999398,0.4081632653061224,2.0,2.75,-0.13416407864998714,1,3,1.8571428571428572,2.0,0.6388765649999398,0.4081632653061224,1.5,2.0,0.13416407864998714,2,3,2.4285714285714284,2.0,0.4948716593053935,0.24489795918367346,2.0,3.0,0.288675134594814,122,59,687,342.8313253012048,355.0,191.35587355507724,36617.07034402671,181.5,487.5,-0.016341840323412706,688,345.7700729927007,331.0,209.79074136569608,44012.15516276839,160.25,535.5,0.01452964789175739,17,11.91304347826087,13.0,3.0059801769467143,9.0359168241966,11.0,14.0,-0.69434084716771,17,13,15,15,0.5666666666666667,0.43333333333333335,0.5,0.5,689,689,689,12.436399221420288,55.401888258240824,55.401888258240824,55.401888258240824,55.401888258240824,22.03210070066471,33.36978755757612,0
-0.2175226586102719,0.9760552714836999,0.9526838929911191,0.44571791160887025,-10.844266891479492,9.927254915237427,0.014856002923381122,0.015949487686157227,1.669432627226047,2.787005296846861,3.987550735473633e-05,0.10631656646728516,-0.3423622935854114,-7.174316167831421,6.819332838058472,0.07854874977251379,0.051373958587646484,1.4024301140990008,1.966810224931736,0.013509154319763184,0.1680411696434021,-0.6218799074696115,-6.793853998184204,6.795722007751465,0.07094280627551,0.04406094551086426,1.3553171064203304,1.836884458955577,0.013377189636230469,0.17697405815124512,-0.5821817489958642,9,2.507575757575758,2.0,1.61431199399551,2.6060032139577594,1.0,3.0,1.3396669685250067,6,1.9621212121212122,2.0,1.1441902193406894,1.3091712580348949,1.0,2.0,1.2271630270099878,9,3.053030303030303,3.0,1.8187341332824254,3.307793847566575,2.0,4.0,1.0244360637269183,4,2.0,2.0,0.8944271909999159,0.8,1.0,2.5,0.5590169943749473,1,4,2.142857142857143,2.0,0.9897433186107869,0.9795918367346937,1.5,2.5,0.5953924651018018,1,3,1.875,2.0,0.7806247497997998,0.609375,1.0,2.25,0.22171590526858218,124,60,660,331.2332506203474,336.0,180.4101480645399,32547.821524669205,188.5,478.5,0.010944265735168457,661,329.35907335907336,325.0,206.6377241904314,42699.1490586008,141.5,517.5,-0.007394954134269146,17,11.26086956521739,12.0,4.172554126612201,17.410207939508506,8.0,14.5,-0.6079544487178306,15,15,16,14,0.5,0.5,0.5333333333333333,0.4666666666666667,662,662,662,15.831151008605957,41.8162898983233,41.8162898983233,41.8162898983233,41.8162898983233,16.36014967321108,25.45614022511222,0
-0.21359223300970873,0.9769229027911702,0.9543783579979261,0.4372755155999587,-9.914018869400024,6.966125011444092,0.0011396898082428914,0.012417078018188477,1.2062253495140387,1.454979593810265,3.528594970703125e-05,0.1004648208618164,-3.48725056998603,-12.321266889572144,12.933624982833862,-0.005853237290131419,0.08424603939056396,2.2909903542951953,5.248636803473625,0.01670825481414795,0.26672714948654175,-2.1507841689906875,-12.31192684173584,12.501914978027344,-0.00582398844592144,0.0809328556060791,2.47237386980913,6.112632552114975,0.016865015029907227,0.19701290130615234,-1.4979502181410789,8,2.3587786259541983,2.0,1.594689193149956,2.543033622749258,1.0,3.0,1.8416586927847463,6,1.8549618320610688,2.0,0.9419983420398382,0.887360876405804,1.0,2.0,1.4427077053968378,8,2.8625954198473282,2.0,1.9212089020913903,3.6910436454752054,2.0,3.0,1.3387678417483153,6,2.3076923076923075,2.0,1.3234346564680965,1.7514792899408287,1.0,3.0,1.4138226333707753,1,3,1.8333333333333333,2.0,0.6871842709362768,0.47222222222222215,1.25,2.0,0.22826882356360803,1,6,2.7142857142857144,3.0,1.5779087167410373,2.489795918367347,1.5,3.0,0.9127784232155554,128,66,615,313.42133333333334,324.0,172.71951388949142,29832.030478222223,169.5,450.5,-0.07839719322181148,617,300.9053497942387,279.0,186.5754276915727,34810.39021829328,140.0,486.0,0.11348470498661349,17,11.571428571428571,12.0,3.45820526768863,11.959183673469388,9.0,14.0,-0.23770654619891424,19,11,18,12,0.6333333333333333,0.36666666666666664,0.6,0.4,618,618,618,15.139555931091309,40.82021974837755,40.82021974837755,40.82021974837755,40.82021974837755,16.050668930187292,24.769550818190265,0
-0.2032520325203252,0.9791264531593235,0.9586886112763567,0.41517013837078287,-7.434513092041016,8.486738920211792,-0.002972913377078963,0.006583094596862793,1.6584942385938377,2.7506031394489536,3.0994415283203125e-05,0.10055267810821533,-0.08712304521908007,-10.52071213722229,4.508241891860962,0.08456291560254066,0.06123208999633789,1.2804756193772087,1.639617811819446,0.01178288459777832,0.16350984573364258,-3.7655073201607276,-6.007797002792358,5.296212911605835,0.06973771207472858,0.05312001705169678,1.0911198649927396,1.1905425597817743,0.009543180465698242,0.13740932941436768,-1.1355705950856656,12,2.383720930232558,2.0,1.68786322867382,2.8488822787092123,1.0,3.0,2.1040681321027526,6,1.8992248062015504,2.0,1.1126124104191724,1.237906375818761,1.0,2.0,1.5838669268334618,12,2.868217054263566,2.0,1.9975948521152942,3.9903851931975245,2.0,3.0,1.7629464503179568,5,2.142857142857143,2.0,0.9147320339189784,0.8367346938775511,2.0,2.0,1.9540765816793886,1,3,1.8571428571428572,2.0,0.6388765649999398,0.4081632653061224,1.5,2.0,0.13416407864998725,2,5,2.4285714285714284,2.0,1.049781318335648,1.1020408163265307,2.0,2.0,2.041241452319315,132,70,611,314.2189189189189,325.5,171.1351391687012,29287.23585829072,167.5,454.75,-0.1306003926362667,614,296.0979591836735,271.0,186.2552741231566,34691.0271386922,140.0,473.0,0.18045855783742776,17,11.666666666666666,12.0,3.0602417167732625,9.365079365079366,10.0,14.0,-0.43126462987081016,17,13,14,16,0.5666666666666667,0.43333333333333335,0.4666666666666667,0.5333333333333333,615,615,615,12.939709901809692,47.52811343274309,47.52811343274309,47.52811343274309,47.52811343274309,18.933963887840743,28.594149544902347,0
-0.21835883171070933,0.9758685467899527,0.952319420613934,0.4475168964692724,-12.451841115951538,7.356237888336182,0.016045671173288853,0.02136087417602539,1.5999939526718225,2.5599806485864023,3.2901763916015625e-05,0.1465740203857422,-1.9535590825559994,-11.961473941802979,5.314774990081787,0.021434005270613,0.056917548179626465,1.5220232807879277,2.316554867260447,0.011512398719787598,0.20553648471832275,-5.159601155878372,-12.362991094589233,9.922672986984253,0.01906116494854677,0.04922902584075928,1.7162879678463518,2.94564438857416,0.012058615684509277,0.18952035903930664,-3.3840252868513256,11,2.349673202614379,2.0,1.742945601654754,3.037859370327652,1.0,3.0,2.026127409384578,7,1.8366013071895424,2.0,1.0630915352338541,1.130163612285873,1.0,2.0,1.6016893131141654,11,2.8627450980392157,2.0,2.1021583167353883,4.419069588619761,1.0,3.0,1.5575790713528879,6,2.727272727272727,3.0,1.2128785512842122,1.4710743801652895,2.0,3.0,1.4502174926414308,1,3,2.0,2.0,0.6324555320336759,0.4,2.0,2.0,0.0,2,6,3.3333333333333335,3.0,1.247219128924647,1.5555555555555556,3.0,3.0,1.4126665643942429,128,69,717,364.6552511415525,375.5,203.18404360935517,41283.75557744835,189.75,529.25,-0.09825962924131768,718,350.1850533807829,322.0,213.8978401946681,45752.28603994378,166.0,548.0,0.14339433349907696,17,11.708333333333334,12.0,3.0479387388127663,9.289930555555555,9.75,14.0,-0.33155992756850267,20,10,15,15,0.6666666666666666,0.3333333333333333,0.5,0.5,719,719,719,14.597833156585693,49.25388530527416,49.25388530527416,49.25388530527416,49.25388530527416,19.24943222640061,30.00445307887355,0
-0.1994949494949495,0.9798988545385731,0.9602017651260076,0.40717457433683807,-13.922924995422363,14.437702894210815,0.022967673926206907,0.02155900001525879,1.9979883596074839,3.991957485127004,3.504753112792969e-05,0.16611731052398682,-1.3506262638965343,-15.447669982910156,14.523569107055664,-0.002471119628669067,0.06418085098266602,3.0628494287429486,9.381046623151008,0.011382818222045898,0.2665250301361084,-1.0649094481285506,-15.483813047409058,14.6319260597229,-0.006434445818438801,0.04390406608581543,3.009141893526551,9.054934935376558,0.012623786926269531,0.22415804862976074,-0.8651095854971984,10,2.475,2.0,1.5907938269933033,2.5306249999999997,1.0,3.0,1.6594463418171432,6,1.98125,2.0,1.0275691886680915,1.0558984374999998,1.0,2.0,1.143447861812202,10,2.96875,3.0,1.8755728291644662,3.5177734375,2.0,3.0,1.2842947721719868,6,2.5,2.0,1.2583057392117916,1.5833333333333333,2.0,2.25,1.7567481788441635,1,4,2.1666666666666665,2.0,0.8975274678557507,0.8055555555555555,2.0,2.0,1.0501391538288456,2,6,2.8333333333333335,2.0,1.4624940645653537,2.138888888888889,2.0,2.75,1.5688079356781328,136,66,789,403.74105263157895,416.0,222.9448416535906,49704.40241994459,212.0,587.0,-0.11401700352623272,791,383.15141955835963,354.0,236.35753761931838,55864.8855894675,180.0,618.0,0.1607428822770274,18,11.74074074074074,12.0,3.427477126299044,11.747599451303154,8.5,14.0,-0.13781961791932898,17,13,14,16,0.5666666666666667,0.43333333333333335,0.4666666666666667,0.5333333333333333,792,792,792,16.95334792137146,46.716436403785565,46.716436403785565,46.716436403785565,46.716436403785565,18.698371641414173,28.01806476237139,0
-0.20891364902506965,0.977934091465795,0.95635508725103,0.4272550693307671,-8.785222053527832,7.836474895477295,-0.0007994812888068122,0.009883999824523926,1.313777877445455,1.7260123112650847,3.2961368560791016e-05,0.08644944429397583,-1.4877210238148224,-11.892829179763794,12.622040033340454,-0.0016693265097481864,0.04448699951171875,2.086440068667319,4.353232160140486,0.009626984596252441,0.23166894912719727,-0.4643287236343546,-11.966701984405518,12.570387125015259,-0.002526886684378398,0.04789602756500244,2.112762267210191,4.463764397747147,0.006285250186920166,0.19657522439956665,-0.84575683804423,9,2.4673539518900345,2.0,1.6250190192309717,2.6406868128623895,1.0,3.0,1.5382793995182233,9,1.9452054794520548,2.0,1.3384760395551079,1.7915181084631264,1.0,2.0,2.2423134058277276,8,2.9931034482758623,3.0,1.7160361370848847,2.9447800237812127,2.0,3.0,1.189834904469211,8,2.5,2.0,1.848422751068236,3.4166666666666665,1.75,2.25,2.0980312962749523,1,4,2.3333333333333335,2.0,0.9428090415820634,0.8888888888888888,2.0,2.75,0.48613591206575074,1,8,2.6666666666666665,2.0,2.4267032964268394,5.888888888888889,1.25,2.0,1.6509184761380173,137,65,714,368.01612903225805,372.5,199.61867384397584,39847.6149472276,200.25,531.75,-0.056949476995066646,717,343.9577464788732,328.5,217.6396547998561,47367.01934140052,152.25,539.25,0.09914289823551198,17,11.833333333333334,12.0,3.1446603773522015,9.88888888888889,10.5,14.25,-0.44111990427792813,16,14,19,11,0.5333333333333333,0.4666666666666667,0.6333333333333333,0.36666666666666664,718,718,718,13.210116147994995,54.352285169648304,54.352285169648304,54.352285169648304,54.352285169648304,21.49867547100295,32.85360969864536,0
-0.24076147816349383,0.9705843140255923,0.9420339106325295,0.49611656542214744,-11.222657918930054,7.938894987106323,-0.0011841048087392534,0.013544440269470215,1.3932619990852109,1.941178998094918,3.886222839355469e-05,0.085196852684021,-1.8931960677433626,-12.070422887802124,11.329530000686646,-0.008091694968087332,0.04366147518157959,2.078981013025473,4.322162052520422,0.00826406478881836,0.11698001623153687,0.15150137784602244,-12.052755117416382,11.966170072555542,-0.0023170292125975532,0.031497955322265625,2.3698791482878647,5.616327177489616,0.007970094680786133,0.12175488471984863,0.019521617583076467,13,2.5959302325581395,2.0,1.8823185096780752,3.5431229718766906,1.0,3.0,1.8852377075960849,7,1.9709302325581395,2.0,1.1228458734829196,1.2607828555976206,1.0,3.0,1.166006389278946,13,3.2209302325581395,3.0,2.2459325653624953,5.04421308815576,2.0,4.0,1.4477736054682264,8,2.3076923076923075,2.0,1.8138194034694763,3.289940828402367,1.0,3.0,2.244802176302297,1,3,1.8333333333333333,1.5,0.8975274678557508,0.8055555555555557,1.0,2.75,0.33297095121402437,1,8,2.7142857142857144,2.0,2.249716535431946,5.061224489795919,1.5,2.5,1.712965422643698,129,63,890,452.6046931407942,463.0,250.52496661000063,62762.75889494194,238.25,657.75,-0.06851981206389046,892,435.20648967551625,423.0,268.8838151220342,72298.50603458028,196.5,696.5,0.10649409974880658,17,11.3,11.0,2.9342801502242426,8.610000000000003,10.0,13.75,-0.2246661585557786,19,11,17,13,0.6333333333333333,0.36666666666666664,0.5666666666666667,0.43333333333333335,893,893,893,14.179314136505127,62.979068761932645,62.979068761932645,62.979068761932645,62.979068761932645,23.90806753672471,39.07100122520794,0
-0.29012345679012347,0.9569892265956547,0.9158283798201492,0.6063254396754163,-11.53555679321289,7.968791961669922,0.01385483601514031,0.014224529266357422,1.9436964833800807,3.7779560195040927,3.236532211303711e-05,0.15852510929107666,-1.615368510746216,-10.33573293685913,5.853301048278809,-0.0032942707155957634,0.08415699005126953,1.748376677897836,3.0568210078170734,0.011091947555541992,0.26830005645751953,-3.295763855736642,-10.3368239402771,5.283316135406494,-0.003184275193647905,0.06970095634460449,1.681075401433958,2.826014505306343,0.004108428955078125,0.262306809425354,-3.4892172888726485,11,2.3823529411764706,2.0,1.8313400089480114,3.3538062283737022,1.0,3.0,2.1347902370171226,5,1.6911764705882353,1.0,0.8953696729346335,0.8016868512110726,1.0,2.0,1.3830763511735749,11,3.073529411764706,2.0,2.224966466836458,4.950475778546712,1.75,4.0,1.5096426255313777,3,2.142857142857143,2.0,0.7423074889580902,0.5510204081632653,2.0,3.0,-0.23521677633651403,1,3,2.4285714285714284,3.0,0.7284313590846836,0.5306122448979593,2.0,3.0,-0.8598938232981905,1,3,1.8571428571428572,2.0,0.6388765649999398,0.4081632653061224,1.5,2.0,0.13416407864998725,107,62,322,176.66507177033492,186.0,90.33564618358764,8160.528971406333,104.0,257.0,-0.21367520775457263,323,133.9391304347826,120.0,92.94011975521347,8637.865860113421,53.0,220.5,0.4239353045204506,17,10.454545454545455,10.0,4.185768884807759,17.52066115702479,7.5,14.5,-0.060545753649286695,13,17,22,8,0.43333333333333335,0.5666666666666667,0.7333333333333333,0.26666666666666666,324,324,324,11.53866696357727,28.079500086338573,28.079500086338573,28.079500086338573,28.079500086338573,9.966489228175728,18.113010858162845,0
