mean_C,std_C,var_C,skew_C,minIat,maxIat,meanIat,medianIat,stdIat,varIat,fquanIat,lquanIat,skewIat,minOIat,maxOIat,meanOIat,medianOIat,stdOIat,varOIat,fquanOIat,lquanOIat,skewOIat,minIIat,maxIIat,meanIIat,medianIIat,stdIIat,varIIat,fquanIIat,lquanIIat,skewIIat,max_B,mean_B,median_B,std_B,var_B,fquan_B,lquan_B,skew_B,max_OB,mean_OB,median_OB,std_OB,var_OB,fquan_OB,lquan_OB,skew_OB,max_IB,mean_IB,median_IB,std_IB,var_IB,fquan_IB,lquan_IB,skew_IB,f30_max_B,f30_mean_B,f30_median_B,f30_std_B,f30_var_B,f30_fquan_B,f30_lquan_B,f30_skew_B,f30_min_OB,f30_max_OB,f30_mean_OB,f30_median_OB,f30_std_OB,f30_var_OB,f30_fquan_OB,f30_lquan_OB,f30_skew_OB,f30_min_IB,f30_max_IB,f30_mean_IB,f30_median_IB,f30_std_IB,f30_var_IB,f30_fquan_IB,f30_lquan_IB,f30_skew_IB,incoming_preposition,len_incoming_preposition,max_in_o,mean_in_o,median_in_o,std_in_o,var_in_o,fquan_in_o,lquan_in_o,skew_in_o,max_out_o,mean_out_o,median_out_o,std_out_o,var_out_o,fquan_out_o,lquan_out_o,skew_out_o,max_O_conc,mean_O_conc,median_O_conc,std_O_conc,var_O_conc,fquan_O_conc,lauqn_O_conc,skew_O_conc,f30In,f30Out,l30In,l30Out,percf30In,percf30Out,percl30In,percl30Out,ntp,nop,nip,dura,pps,opps,ipps,bps,obps,ibps,label
-0.32421875,0.9459821362734274,0.8948822021484375,0.6854648466771629,-11.82482099533081,8.384574890136719,-0.018091519673665363,0.013254523277282715,2.071418784797116,4.290775782010362,3.266334533691406e-05,0.1382104754447937,-1.4307845084775557,-12.965522050857544,4.14593505859375,-0.03457927703857422,0.06054210662841797,1.9972492040131469,3.9890043829311486,0.004099607467651367,0.2570396661758423,-4.586499227235115,-12.998080015182495,3.47971510887146,-0.029366438337367216,0.040387868881225586,1.6873688110465004,2.8472135044924802,0.004025459289550781,0.22464656829833984,-4.833515268083203,9,2.694736842105263,2.0,1.955148045063684,3.822603878116345,1.0,3.0,1.5975464065013865,5,1.8210526315789475,2.0,0.951220239796409,0.9048199445983378,1.0,2.0,1.3904524907577835,9,3.568421052631579,3.0,2.283361472081975,5.213739612188364,2.0,5.0,0.9566436786292315,8,3.0,2.5,2.0,4.0,2.0,3.0,1.425,1,5,2.8,3.0,1.32664991614216,1.7600000000000002,2.0,3.0,0.3700366501636195,1,8,3.2,2.0,2.4819347291981715,6.16,2.0,3.0,1.2621071358631282,114,57,510,265.2153392330383,276.0,142.5491198293345,20320.251564117963,145.5,380.5,-0.10409949504717561,511,236.46242774566474,219.0,155.84016203397817,24286.15610277657,96.0,394.0,0.21731419372538943,14,9.61111111111111,10.5,3.7585293945739657,14.126543209876543,8.0,12.75,-0.7505242947447007,16,14,21,9,0.5333333333333333,0.4666666666666667,0.7,0.3,512,512,512,13.200843095779419,38.78540152967176,38.78540152967176,38.78540152967176,38.78540152967176,13.105223563736748,25.680177965935016,0
-0.21863799283154123,0.9758060401998929,0.9521974280905949,0.44811772795903854,-11.955396175384521,11.709288120269775,-0.0026527850164307486,0.02409350872039795,2.444085312435922,5.973553014464999,3.5703182220458984e-05,0.17148935794830322,-1.2472246629123123,-14.960623025894165,9.634151935577393,-0.007929726000185365,0.0831608772277832,2.590167070202653,6.708965451562196,0.009559035301208496,0.2562969923019409,-2.4846041257691946,-14.919900894165039,9.512939929962158,-0.007042822084928814,0.07425892353057861,2.382681034737604,5.677168913298261,0.00956428050994873,0.2676548361778259,-2.786127600646222,17,2.4690265486725664,2.0,1.8171785796793913,3.3021379904456096,1.0,3.0,3.3039621636844045,6,1.9292035398230087,2.0,1.0619469026548671,1.127731224058266,1.0,2.0,1.6042951388888897,17,3.0088495575221237,2.0,2.2121769809547733,4.893726995066176,2.0,3.0,2.921831911197728,4,2.3076923076923075,2.0,0.8213137116947163,0.6745562130177516,2.0,3.0,0.21196415735796303,1,3,1.8333333333333333,2.0,0.6871842709362768,0.47222222222222227,1.25,2.0,0.2282688235636078,2,4,2.7142857142857144,3.0,0.6998542122237652,0.489795918367347,2.0,3.0,0.45927932677184524,135,70,554,293.9529411764706,308.5,158.10014740346242,24995.65660899654,163.75,435.25,-0.18156584739258144,557,254.39908256880733,234.0,162.71831178445777,26477.248989984007,117.25,377.25,0.28652084392960464,18,11.473684210526315,12.0,3.4392230005693767,11.828254847645427,9.0,13.5,-0.39639577874855486,19,11,15,15,0.6333333333333333,0.36666666666666664,0.5,0.5,558,558,558,17.063232898712158,32.70189203372562,32.70189203372562,32.70189203372562,32.70189203372562,12.77600799883904,19.925884034886575,0
-0.24315068493150685,0.9699885279823359,0.940877744417339,0.5013475477638532,-11.494294166564941,7.489893913269043,-0.0025633166202557126,0.016982078552246094,1.4485830885212325,2.098392964349713,3.0040740966796875e-05,0.11289548873901367,-2.849741704173534,-13.290318965911865,2.861983060836792,-0.009029479875956497,0.07312905788421631,1.7248612928347757,2.9751464795196543,0.008314192295074463,0.2591327428817749,-5.885495979381029,-13.24087905883789,5.140769004821777,-0.008104675037916316,0.06510651111602783,1.6076790999815167,2.5846320885173792,0.018117845058441162,0.18373757600784302,-5.768633239282545,15,2.4232365145228214,2.0,1.7999883304355153,3.239957989704034,1.0,3.0,2.8291320311159356,5,1.8416666666666666,2.0,0.9915966361827215,0.9832638888888887,1.0,2.0,1.0899334083536345,15,3.0,3.0,2.1931523785117855,4.809917355371901,2.0,3.0,2.3879386828632585,4,2.3076923076923075,2.0,0.910166120476864,0.8284023668639053,2.0,3.0,-0.03259880696809923,1,3,1.8333333333333333,2.0,0.6871842709362768,0.47222222222222227,1.25,2.0,0.2282688235636078,1,4,2.7142857142857144,3.0,0.880630571852711,0.7755102040816327,2.5,3.0,-0.6659616235894465,125,67,583,301.0110192837466,307.0,161.83476213935654,26190.490236702106,168.5,432.5,-0.15048738463218433,582,275.8778280542986,248.0,178.02447466795965,31692.71358080301,122.0,460.0,0.23182102550641726,17,11.05,11.0,4.2599882628946295,18.1475,8.5,14.5,-0.31008702227201623,19,11,16,14,0.6333333333333333,0.36666666666666664,0.5333333333333333,0.4666666666666667,584,584,584,14.040453910827637,41.594096865318164,41.594096865318164,41.594096865318164,41.594096865318164,15.740231861704306,25.853865003613862,0
-0.2348993288590604,0.9720197041735127,0.9448223053015632,0.48332215458284383,-15.006863832473755,7.5698559284210205,0.028913576428483172,0.015422940254211426,1.4249354365189435,2.0304409982474323,3.1948089599609375e-05,0.08646565675735474,-3.982124722690791,-14.81633710861206,6.7762770652771,0.036671886380934555,0.06251382827758789,1.9679843118865465,3.872962251831564,0.012521982192993164,0.24179089069366455,-4.5749686799723595,-15.452370882034302,6.816922903060913,0.038310323249210014,0.06742596626281738,1.7274043027552306,2.9839256251772848,0.017906367778778076,0.24547827243804932,-4.614032916297546,10,2.384,2.0,1.6457654753943527,2.708544,1.0,3.0,1.8016608476180158,5,1.824,2.0,0.9471135095647195,0.897024,1.0,2.0,1.091217513928245,10,2.944,3.0,1.9730342115634993,3.8928639999999994,1.0,3.0,1.3152584969379886,6,2.727272727272727,3.0,1.2128785512842122,1.4710743801652895,2.0,3.0,1.4502174926414308,1,3,2.0,2.0,0.6324555320336759,0.4,2.0,2.0,0.0,2,6,3.3333333333333335,3.0,1.247219128924647,1.5555555555555556,3.0,3.0,1.4126665643942429,125,69,592,304.67119565217394,309.0,165.73667248105397,27468.64460509215,169.75,445.25,-0.1135277272033637,595,285.92543859649123,265.5,181.18050673166934,32826.37601954448,129.25,449.25,0.1717018562569887,17,11.4,11.0,2.956349099818896,8.739999999999998,9.0,14.0,0.3385646613483822,20,10,16,14,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4666666666666667,596,596,596,15.5518479347229,38.32341998852109,38.32341998852109,38.32341998852109,38.32341998852109,14.660637176816792,23.662782811704297,0
-0.20844327176781002,0.9780344587256273,0.9565514024547309,0.4262493410291703,-16.493364095687866,13.810894012451172,0.0017073777916933664,0.012742996215820312,2.1104628599855837,4.454053483378529,3.2901763916015625e-05,0.10378193855285645,-1.4394481506255519,-13.321409940719604,13.229434967041016,-0.002813479552666346,0.07376539707183838,2.4867225399253465,6.183788990572768,0.009771347045898438,0.2627111077308655,-1.0461843180387502,-13.331369161605835,12.93008804321289,-0.0011816544966264204,0.045911550521850586,2.5566192921293283,6.536302204887867,0.01209193468093872,0.2144181728363037,-0.7936460395257915,15,2.469055374592834,2.0,1.8409528991091038,3.389107576738214,1.0,3.0,2.345281426155942,7,1.9607843137254901,2.0,1.1311533413220358,1.279507881584006,1.0,2.0,1.5942942858116314,15,2.9740259740259742,2.0,2.2301011914262263,4.973351324000674,1.0,4.0,1.9189890972325172,7,2.5,2.0,1.5,2.25,2.0,3.0,2.074074074074074,1,3,1.8333333333333333,2.0,0.6871842709362768,0.47222222222222227,1.25,2.0,0.2282688235636078,2,7,3.1666666666666665,2.5,1.7716909687891083,3.138888888888889,2.0,3.0,1.5451132139114667,138,67,757,391.32096069868993,409.5,212.3508046444331,45092.86423313819,215.25,562.75,-0.14072830299370911,756,358.9266666666667,323.5,226.93962770354193,51501.59462222222,163.75,572.75,0.2085819009375054,18,11.538461538461538,11.0,3.660924318243321,13.402366863905325,9.25,14.75,-0.2735446846554547,19,11,16,14,0.6333333333333333,0.36666666666666664,0.5333333333333333,0.4666666666666667,758,758,758,16.49341607093811,45.957732269642946,45.957732269642946,45.957732269642946,45.957732269642946,18.189076096164754,27.768656173478192,0
-0.22233712512926576,0.9749698471179779,0.9505662027892532,0.4560902591736492,-18.28937292098999,17.13316798210144,-0.031713230236355985,0.015388011932373047,3.066283444495993,9.402094161990213,3.409385681152344e-05,0.06600403785705566,-0.9953589779677344,-19.63666296005249,17.8607439994812,-0.004773029836557679,0.05379843711853027,3.5127503617566167,12.339415104021242,0.013682663440704346,0.1751803159713745,-1.1172352984053768,-19.97894287109375,19.9998300075531,-0.00440782904624939,0.04462254047393799,3.7936591816789886,14.391849986737293,0.015882909297943115,0.18834632635116577,-0.9476552224023578,9,2.4357682619647356,2.0,1.570839505596553,2.4675367523428227,1.0,3.0,1.3565626638217312,7,1.898989898989899,2.0,1.1633715327144174,1.3534333231302929,1.0,2.0,1.7943608468729115,9,2.969849246231156,3.0,1.7332386037921352,3.0041160576753105,2.0,3.5,0.9671059606453748,3,2.142857142857143,2.0,0.5150787536377128,0.2653061224489796,2.0,2.0,0.19201160638565642,1,3,2.0,2.0,0.5345224838248488,0.2857142857142857,2.0,2.0,0.0,2,3,2.2857142857142856,2.0,0.4517539514526256,0.2040816326530612,2.0,2.5,0.9486832980505149,139,65,966,501.01522842639594,518.0,272.07778219665295,74026.31956504933,272.5,721.5,-0.09483937564309297,963,454.6835106382979,420.0,287.64293088054114,82738.45568554776,205.0,732.25,0.1578208499247673,16,11.393939393939394,12.0,3.609242293850725,13.026629935720845,10.0,14.0,-0.9120351535775669,16,14,21,9,0.5333333333333333,0.4666666666666667,0.7,0.3,967,967,967,23.37558603286743,41.367946824534876,41.367946824534876,41.367946824534876,41.367946824534876,16.085158227533725,25.282788597001147,0
-0.26495726495726496,0.9642601556355866,0.9297976477463659,0.5495555601021794,-14.002896785736084,6.868309020996094,-0.0008861755395864512,0.0200425386428833,1.6198102916032737,2.623785380783883,3.2901763916015625e-05,0.1523904800415039,-3.29260731440797,-13.2239351272583,3.997227907180786,0.08310806123833907,0.08381390571594238,1.6075951057213422,2.5843620239392133,0.034657955169677734,0.3064391613006592,-6.196216379411777,-13.227779150009155,7.306868076324463,0.06749662585642147,0.04346060752868652,1.695385236895492,2.874331101483184,0.02014744281768799,0.229597806930542,-4.046374064400891,8,2.5324675324675323,2.0,1.656035130316372,2.7424523528419633,1.0,3.0,1.2698031426422594,5,1.8695652173913044,2.0,0.9373574245712601,0.8786389413988656,1.0,2.0,1.0853106056819433,8,3.189655172413793,3.0,1.9294174263833803,3.722651605231867,2.0,5.0,0.6955480039197683,6,2.142857142857143,2.0,1.2453996981544784,1.5510204081632657,1.25,2.0,1.9470151098225301,1,3,1.7142857142857142,2.0,0.6998542122237652,0.489795918367347,1.0,2.0,0.45927932677184646,1,6,2.5714285714285716,2.0,1.498298354528788,2.2448979591836737,2.0,2.5,1.5186058694166156,121,64,584,298.2837837837838,310.5,163.41978115322962,26706.024872169462,158.25,435.0,-0.10426333646875055,582,281.1860465116279,267.0,177.35050774102066,31453.202595997827,123.5,448.5,0.16814073378539246,15,10.75,11.0,2.662235902394827,7.0875,8.75,13.0,-0.08049088140271586,18,12,15,15,0.6,0.4,0.5,0.5,585,585,585,14.66330599784851,39.895505153192246,39.895505153192246,39.895505153192246,39.895505153192246,14.662450611856979,25.233054541335264,0
-0.27241379310344827,0.9621801937927177,0.9257907253269917,0.566242778350381,-13.136399030685425,12.146279096603394,-0.01143965930552096,0.017742037773132324,2.3390619193998705,5.471210662786606,3.600120544433594e-05,0.12063324451446533,-1.052845209251419,-13.584399938583374,7.088330030441284,-0.020209742314887768,0.09724700450897217,2.0071565843165016,4.028677553965085,0.0208204984664917,0.28415173292160034,-4.543372115659999,-13.312232971191406,6.535737037658691,-0.0031921468629427484,0.05628013610839844,1.8778531524971598,3.526332462343521,0.019158482551574707,0.2533409595489502,-5.235662321859506,9,2.6363636363636362,2.0,1.787467852106451,3.19504132231405,1.0,3.0,1.605654592545476,6,1.9181818181818182,2.0,1.001197629948691,1.002396694214876,1.0,2.0,1.6316303326572763,9,3.3545454545454545,3.0,2.0871309739638617,4.356115702479339,2.0,5.0,1.042331751097283,8,3.0,3.0,1.7888543819998317,3.2,2.0,3.0,1.99149804246075,1,3,2.0,2.0,0.6324555320336759,0.4,2.0,2.0,0.0,3,8,4.0,3.0,2.0,4.0,3.0,3.0,1.5,118,61,577,297.3360433604336,302.0,162.80473890467456,26505.38300981926,167.0,428.0,-0.10185735630986859,579,275.7962085308057,260.0,174.38471710297458,30410.029559084476,126.5,440.5,0.1755450129347194,16,10.55,11.5,3.5703641270884408,12.747500000000002,8.0,13.0,-0.3548364885497185,20,10,13,17,0.6666666666666666,0.3333333333333333,0.43333333333333335,0.5666666666666667,580,580,580,15.500092029571533,37.41913266666152,37.41913266666152,37.41913266666152,37.41913266666152,13.612822401147552,23.806310265513968,0
-0.21879588839941264,0.9757706488819551,0.9521283592195117,0.44845761378477716,-10.693956851959229,9.48633098602295,-0.005642156087643026,0.015558958053588867,1.8115810200767308,3.2818257923022482,3.1948089599609375e-05,0.10878896713256836,-1.601956338754772,-11.1859610080719,4.027064085006714,-0.013021456267305477,0.07755780220031738,1.6171014148963725,2.61501698605985,0.02036893367767334,0.2149369716644287,-5.260900309216877,-11.293669939041138,4.264838933944702,-0.011693713471696184,0.05760908126831055,1.5492066684792327,2.400041301660523,0.015870094299316406,0.19917798042297363,-5.5106149699073645,11,2.3728222996515678,2.0,1.6686367131936504,2.7843484806177083,1.0,3.0,2.0761271783692954,7,1.8601398601398602,2.0,1.0877666772224204,1.1832363440755054,1.0,2.0,1.8765523471218626,11,2.8819444444444446,2.0,1.9631908825577873,3.8541184413580236,2.0,3.0,1.684901712296602,4,2.142857142857143,2.0,0.9147320339189786,0.8367346938775514,2.0,2.0,0.8341964354537735,1,4,2.0,2.0,0.9258200997725514,0.8571428571428571,1.5,2.0,1.0801234497346435,1,4,2.2857142857142856,2.0,0.880630571852711,0.7755102040816328,2.0,2.5,0.6659616235894465,131,70,680,349.5493975903614,355.0,190.5165504453957,36296.555993613,195.0,506.0,-0.0746812910423927,678,325.1015037593985,307.5,204.81444251419472,41948.95586240037,145.25,514.75,0.12340797961156084,18,11.565217391304348,13.0,3.9323196711634822,15.463137996219277,8.0,14.5,-0.07308739415953523,16,14,17,13,0.5333333333333333,0.4666666666666667,0.5666666666666667,0.43333333333333335,681,681,681,15.034625053405762,45.2954428581333,45.2954428581333,45.2954428581333,45.2954428581333,17.692493098771596,27.602949759361703,0
-0.21684867394695787,0.97620523078267,0.952976652607446,0.44426861710851545,-15.24354600906372,11.497606992721558,-0.0029197193983662335,0.015045523643493652,1.911638765171159,3.654362768505114,3.510713577270508e-05,0.1172824501991272,-3.7703798006700056,-12.741976022720337,10.144572973251343,-0.00743546309294524,0.05413103103637695,1.9547388686788656,3.821004044723931,0.00819462537765503,0.27124643325805664,-2.2145945614549167,-12.257880926132202,10.575820922851562,-0.006456961397264824,0.0460200309753418,2.18623081379555,4.779605171189153,0.013419866561889648,0.2425549030303955,-1.8797693616695275,13,2.4844961240310077,2.0,1.7347765136496858,3.009449552310558,1.0,3.0,2.070694422522694,8,1.945736434108527,2.0,1.1500595031412848,1.322636860765579,1.0,2.0,2.03235764236096,13,3.0232558139534884,3.0,2.0287282314013386,4.115738236884803,2.0,4.0,1.6785207111472003,7,2.727272727272727,2.0,1.4826824027545538,2.1983471074380168,2.0,3.0,1.9804861672386576,1,3,2.0,2.0,0.6324555320336759,0.4,2.0,2.0,0.0,2,7,3.3333333333333335,3.0,1.699673171197595,2.888888888888889,2.25,3.0,1.5085856549091077,130,62,639,327.79487179487177,334.5,178.71885663603396,31940.429717291256,178.25,476.75,-0.11883049029090265,640,307.8884462151394,287.0,193.83482593947906,37571.939746988144,134.5,496.0,0.1729612721408317,19,11.409090909090908,11.5,3.5631841085938203,12.696280991735536,9.0,14.0,0.10921164801188286,20,10,15,15,0.6666666666666666,0.3333333333333333,0.5,0.5,641,641,641,16.491881132125854,38.867609756860595,38.867609756860595,38.867609756860595,38.867609756860595,15.219610060798766,23.647999696061827,0
