inCount,outCount,outSize,inSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,label
140,113,47350,150198,-704.8199999999999,447.6399999999999,2422.46,1270.7200000000003,1527.8999999999996,1021.0799999999999,1673.7399999999998,2312.5599999999995,2232.619999999999,1593.7999999999993,2085.0200000000004,1783.8400000000001,1909.3400000000001,3193.4799999999996,2760.2999999999993,3531.119999999999,3097.9400000000023,3604.760000000002,5579.580000000002,6601.5999999999985,5962.779999999999,6732.040000000001,8706.86,10549.68,12524.5,14367.32,16210.14,18052.96,18823.78,20666.6,20870.58,21048.239999999998,20796.940000000002,20158.119999999995,20996.699999999997,22971.520000000004,24814.339999999997,25562.839999999997,25996.020000000004,25966.800000000003,25790.380000000005,26304.440000000002,28279.259999999995,30122.08,32096.899999999994,33939.72,35782.53999999999,37625.36,38396.17999999999,37313.0,36633.81999999999,36376.64,38351.45999999999,39701.72,39141.09999999999,41115.92,42958.73999999999,44933.56,46908.37999999999,48619.2,49158.01999999999,51132.84,53107.65999999999,54950.479999999996,56925.3,58768.119999999995,60610.94,62585.76000000001,64428.57999999999,66403.4,68378.22,70221.04000000001,71284.14000000001,72966.68,74941.5,76784.32,78627.13999999998,80601.95999999999,82576.78,83083.6,83233.58000000002,82594.76000000001,82944.06,82554.88,84397.69999999998,86240.51999999999,88083.34,90058.16,91768.97999999998,93743.79999999999,95586.62,97429.44,97671.74000000002,98368.92000000001,96526.1,98016.72,99859.54000000001,100630.35999999999,102341.18,102848.0,0
153,136,64264,143146,130.07999999999993,341.84000000000015,830.2399999999998,2634.3199999999997,2162.3999999999996,2609.5200000000004,4109.4400000000005,2305.3600000000006,2645.279999999999,1913.2000000000007,1313.1200000000026,1430.9599999999991,2295.040000000001,4099.119999999999,5903.199999999997,6635.279999999999,7499.360000000001,6160.559999999998,6731.519999999997,6391.5999999999985,7268.32,6827.759999999995,7691.8399999999965,6012.080000000002,6028.0,5619.919999999998,5524.159999999996,6388.239999999998,8192.32,10128.399999999994,12064.479999999996,11331.440000000002,10467.36,9735.279999999999,10207.199999999997,10628.880000000005,12696.959999999992,14633.039999999994,16701.119999999995,18505.199999999997,20441.28,20194.64,20490.559999999998,19890.48000000001,20285.59999999999,20350.320000000007,19029.759999999995,18754.160000000003,19321.92,19566.0,18774.08,19638.160000000003,21574.23999999999,22438.319999999992,24506.399999999994,26442.479999999996,28510.559999999998,30446.64,30857.28,31422.79999999999,32721.12000000001,31989.040000000008,30435.039999999994,30348.880000000005,31543.199999999983,32136.72,32519.359999999986,34587.44,36523.51999999999,38591.600000000006,40395.67999999999,42463.76000000001,43808.16,43595.919999999984,45664.0,47468.07999999999,49536.16,51472.23999999999,53540.32000000001,55476.399999999994,57412.47999999998,59348.56,61416.639999999985,63484.72,65552.79999999999,67488.88,69556.95999999999,71493.03999999998,72225.12,74161.19999999998,76229.28,77630.64000000001,76973.44,76786.48000000001,77754.4,76981.68,78917.75999999998,79450.16,79353.91999999998,78882.0,0
174,147,61702,145018,539.46,455.0799999999999,282.3800000000001,2092.16,3917.2999999999993,2525.24,3255.779999999999,3781.6800000000003,2484.8600000000006,2452.5999999999985,2662.0600000000013,727.5200000000004,2147.0200000000004,2790.4400000000023,3608.0999999999985,4206.639999999999,6141.18,6976.279999999999,6442.260000000002,6100.800000000003,5812.6600000000035,5461.879999999997,5555.580000000002,6649.040000000001,6801.5,8736.04,10802.580000000002,11533.119999999995,12612.340000000004,11881.800000000003,11360.739999999998,10684.720000000001,11881.819999999992,10512.36,11665.100000000006,12281.440000000002,14083.979999999996,14814.520000000004,16617.059999999998,18468.399999999994,18078.14,17007.320000000007,18951.22,20885.759999999995,22952.300000000003,24886.839999999997,26953.380000000005,28755.92,30822.459999999992,30359.0,31343.539999999994,30997.92,30399.380000000005,30407.160000000003,30906.300000000003,29103.76000000001,30674.78,32741.319999999992,34675.86,36633.600000000006,38676.94,40743.479999999996,42678.020000000004,43408.56,45475.100000000006,47409.639999999985,49476.17999999999,51410.72,53477.26000000001,55279.79999999999,57346.34,59412.880000000005,61479.419999999984,63545.95999999999,65480.5,67415.04000000001,69481.57999999999,71416.12,73482.66,75417.20000000001,77351.73999999999,78214.28,80280.82,82083.35999999999,81873.9,81663.56,81058.98000000001,79965.51999999999,79348.06,81150.6,82953.13999999998,83815.68,85618.22,85291.23999999999,84560.70000000001,84549.84,85148.38,84381.08000000002,84509.45999999999,83316.0,0
177,152,62590,150510,1149.02,975.96,868.9400000000005,2993.92,3089.1000000000004,3328.119999999999,4332.860000000001,2778.16,3325.1800000000003,2404.2000000000007,411.22000000000116,1493.760000000002,458.7400000000016,2043.7200000000012,3904.7000000000007,5897.68,6554.6600000000035,7343.639999999999,7095.379999999997,7629.5999999999985,7478.580000000002,7004.440000000002,6692.540000000001,7250.479999999996,5709.5,5931.480000000003,8056.459999999999,7021.440000000002,9014.419999999998,11139.400000000001,10615.619999999995,12573.36,13362.339999999997,15355.320000000007,17348.300000000003,17634.72,17898.259999999995,20023.240000000005,20812.22,20529.199999999997,21450.180000000008,21300.839999999997,20643.86,22157.119999999995,24150.100000000006,26275.08,28268.059999999998,30393.040000000008,32386.020000000004,32921.0,32403.979999999996,34528.96000000001,34578.06,33642.92,34160.100000000006,34324.880000000005,36317.86,38442.84,40536.17999999999,42296.8,44157.78,46061.23999999999,46043.73999999999,47904.72,50029.70000000001,52154.67999999999,54015.66,56008.640000000014,55014.380000000005,55517.399999999994,57347.57999999999,59340.56,61465.54000000001,63326.51999999999,65451.5,67444.48000000001,69437.45999999999,71430.44,73555.42000000001,74212.4,76337.38,78330.36000000002,77976.66,79056.32,81049.29999999999,83174.28,83652.73999999999,83856.23999999999,84777.22,85434.20000000001,83947.18,83995.84,84102.85999999999,84082.12,86075.1,88068.08000000002,89182.94,89365.95999999999,88335.01999999999,87920.0,0
221,193,89739,185397,396.65999999999985,116.68000000000029,2730.0200000000004,3067.3600000000006,2200.7000000000007,2013.9599999999991,1940.619999999999,672.7200000000012,3286.0600000000013,5635.4000000000015,6912.740000000002,7037.919999999998,6832.580000000002,5555.239999999998,6530.100000000006,4547.440000000002,5956.779999999999,7685.879999999997,7747.460000000006,7099.199999999997,5821.860000000001,5352.519999999997,4339.179999999993,6306.1600000000035,8919.5,10196.839999999997,11965.819999999992,12248.479999999996,12412.86,13954.200000000012,12496.459999999992,14052.880000000005,12141.779999999999,11911.559999999998,13067.099999999991,12234.240000000005,12307.580000000002,13716.920000000013,16330.26000000001,19075.600000000006,21688.940000000002,23417.72,23700.37999999999,22191.039999999994,23258.300000000003,21604.359999999986,21744.98000000001,22258.320000000007,25003.660000000003,27749.0,26629.660000000003,27051.679999999993,29797.02000000002,32410.360000000015,35023.70000000001,36730.95999999999,37354.380000000005,37891.72,40637.06,43250.40000000002,45731.74000000002,48345.080000000016,47269.57999999999,49327.76000000001,51809.100000000006,54554.44,57167.78,59781.119999999995,62394.46000000002,65139.80000000002,67753.14000000001,70498.48000000001,70200.18,72157.16,74770.5,77251.84000000003,76810.81999999998,79174.52000000002,79608.13999999998,80025.20000000001,79202.54000000001,81815.88,84429.22,84785.44,83943.90000000002,83510.75999999998,85558.58000000002,85631.92000000001,84906.73999999999,86526.6,88908.06,90106.71999999997,89901.37999999998,91399.96000000002,94013.30000000002,95142.64000000001,95849.98000000004,98112.68,96436.66000000003,95658.0,0
282,237,111712,237350,188.03999999999996,310.0799999999999,639.880000000001,-1193.8400000000001,-2011.7999999999993,-2961.760000000002,-24.279999999998836,3069.6800000000003,4324.360000000001,6890.4000000000015,6007.559999999998,6693.520000000004,9068.519999999997,6669.440000000002,7920.5999999999985,6306.639999999999,6648.68,8017.279999999999,8835.240000000005,10857.199999999997,12879.160000000003,16070.880000000005,15307.080000000002,18174.959999999992,15733.0,15403.039999999994,15845.080000000002,15027.119999999995,14118.839999999997,16404.800000000003,18426.759999999995,21652.72,23029.319999999992,22831.36,22810.600000000006,22275.440000000002,23450.520000000004,23372.48000000001,26730.440000000002,28620.399999999994,31846.360000000015,32664.320000000007,32645.72,35004.23999999999,37966.20000000001,38020.16,39937.880000000005,38580.080000000016,39042.04000000001,41844.0,44265.95999999999,47491.92000000001,50849.880000000005,53135.84,55110.20000000001,56955.76000000001,58030.28,60003.67999999999,63229.640000000014,64355.600000000006,67449.56,69735.51999999999,72961.48000000001,76319.44,77445.4,79467.36000000002,80725.32,80888.72,83454.76000000001,84291.20000000001,86982.84,88191.12,91549.08000000002,94907.04000000001,98163.0,100418.96000000002,102704.91999999998,106062.88,104291.15999999997,104677.20000000001,106592.76000000001,103673.27999999997,102987.32,106270.64000000001,109628.59999999998,109521.44,109516.52000000002,109633.52000000002,110608.44,110861.59999999998,112640.35999999999,111061.68,110472.28000000003,113434.23999999999,116660.20000000001,116758.16000000003,118183.88,118922.08000000002,122280.03999999998,125638.0,0
175,134,68266,148240,309.5999999999999,374.8000000000002,307.2000000000007,2471.6000000000004,3176.0,3243.5999999999985,4060.800000000001,3686.7999999999993,3661.600000000002,2970.0,2273.5999999999985,3458.800000000003,5491.200000000001,7655.600000000002,6660.0,7168.4000000000015,8479.199999999997,8722.799999999996,7762.4000000000015,7442.0,7045.5999999999985,7909.199999999997,7063.200000000004,9227.600000000006,11260.0,12088.400000000001,12020.800000000003,12849.200000000004,11682.399999999994,10854.0,11178.400000000009,11874.800000000003,11499.199999999997,13399.600000000006,15000.0,15364.400000000009,14048.800000000003,16081.199999999997,15866.399999999994,15814.0,16774.40000000001,18806.800000000003,20839.199999999997,23003.600000000006,25036.0,27068.40000000001,28028.800000000003,26562.79999999999,25866.399999999994,26730.0,26918.40000000001,25429.199999999997,26424.79999999999,27511.600000000006,29544.0,31708.40000000001,32083.199999999997,32877.20000000001,34909.600000000006,34806.0,36686.399999999994,38850.80000000002,40883.20000000001,41856.399999999994,43744.0,44572.399999999994,46604.80000000002,48637.20000000001,50801.600000000006,52702.0,54866.399999999994,55694.80000000002,57727.20000000001,59891.600000000006,61908.0,62771.600000000006,64784.80000000002,66685.20000000001,68849.6,68606.0,70770.4,72802.80000000002,74835.20000000001,75795.6,76624.0,77623.6,75999.19999999998,75434.79999999999,74474.4,73646.0,75294.4,77326.80000000002,79396.79999999999,79247.6,81288.0,81907.59999999998,80968.80000000002,81797.20000000001,81610.4,79974.0,0
164,133,63972,156268,404.2600000000002,725.4799999999996,695.2199999999993,2896.959999999999,3241.300000000001,2264.4399999999987,3130.1799999999985,3904.0800000000017,3833.659999999996,2599.399999999998,2569.1399999999994,1381.1200000000026,3411.3800000000047,5441.640000000003,6340.0999999999985,6177.8399999999965,6612.4200000000055,6969.319999999992,6892.940000000002,6556.799999999996,6233.460000000006,7216.279999999999,6645.980000000003,5912.240000000005,6509.499999999993,7507.239999999991,9444.979999999996,11514.719999999994,12215.540000000008,12042.199999999997,11424.060000000012,11981.679999999993,14183.419999999998,13790.840000000011,15018.899999999994,17088.639999999985,19290.37999999999,21492.119999999995,23561.859999999986,25763.59999999999,26946.660000000003,25384.920000000013,25679.180000000008,23954.559999999998,26156.29999999999,28226.039999999994,30427.779999999984,32497.51999999999,34567.259999999995,36768.999999999985,38838.73999999999,40908.47999999998,42978.21999999999,45179.95999999999,45781.69999999998,46268.56000000001,46574.82000000001,44373.080000000016,43604.65999999999,45542.399999999994,46540.139999999985,48609.879999999976,50811.619999999995,52881.359999999986,54951.09999999998,57152.84,59222.57999999999,61424.31999999998,63494.06,65695.79999999999,65621.53999999998,67823.27999999997,69893.01999999999,72094.75999999998,74032.49999999997,76102.23999999999,77432.02000000002,76434.28000000003,75700.54000000001,76525.19999999998,78594.93999999997,79592.68,79081.58000000002,80384.15999999997,79714.1,78716.36000000002,78114.62000000002,79779.12,81848.85999999999,83918.59999999998,85988.33999999997,84930.07999999999,87131.81999999998,89201.55999999997,91403.29999999999,93341.03999999998,94089.22000000003,92427.48000000001,92634.25999999998,92296.0,0
186,168,80130,174850,908.8600000000001,899.7200000000003,621.4200000000001,1469.4400000000005,124.30000000000109,60.840000000000146,2550.0200000000004,2916.880000000001,2936.2599999999984,3486.600000000002,3086.5399999999972,2023.6800000000003,1183.1800000000003,1130.0400000000009,3343.0999999999985,3528.239999999998,5945.379999999997,6821.480000000003,7884.340000000004,7088.799999999996,7097.939999999995,7107.0799999999945,7847.780000000006,6634.639999999999,6822.5,6440.360000000001,7724.779999999999,10273.919999999998,12823.059999999998,14819.800000000003,15794.660000000003,14845.520000000004,15179.619999999995,15591.240000000005,14378.100000000006,14368.960000000006,14760.179999999993,17177.319999999992,19726.459999999992,22143.59999999999,24560.73999999999,25786.12000000001,27295.01999999999,29712.15999999999,31442.70000000001,30097.560000000012,32599.579999999987,33624.72,36173.86,38591.0,41140.14,43557.28,45974.419999999984,48391.56,50808.69999999998,52021.84,51542.97999999998,49979.880000000005,51662.74000000002,49634.399999999994,50847.53999999998,53396.67999999999,55813.81999999998,58362.95999999999,58504.100000000006,60921.23999999999,63470.380000000005,65887.51999999999,68436.66,70853.79999999999,73270.94,74484.07999999999,75697.22,76713.64000000001,75979.5,76695.36000000002,77333.78,77441.08000000002,77167.94,74949.19999999998,76062.34,78479.47999999998,80896.62,80905.75999999998,83454.9,85872.03999999998,88157.18,87138.31999999998,86800.54000000001,87420.59999999998,89705.73999999999,92254.87999999998,93343.98000000001,92581.15999999997,91989.70000000001,92863.44,90635.42000000001,92161.72,92302.85999999999,94720.0,0
184,163,70600,157808,190.57999999999993,579.1599999999999,940.2600000000002,3091.6800000000003,1939.1000000000004,2886.5200000000004,3934.0599999999995,2549.3600000000006,3243.220000000001,1316.2000000000007,3040.3799999999974,4547.040000000001,6698.459999999999,7513.880000000001,7222.699999999997,5775.279999999999,6332.139999999999,4908.440000000002,4093.019999999997,3277.5999999999985,3821.8199999999997,4769.240000000005,7052.6600000000035,8795.919999999998,9936.5,8734.919999999998,9550.340000000004,9469.760000000002,8554.819999999992,8811.399999999994,10007.979999999996,8795.440000000002,9317.14,7606.279999999999,9757.699999999997,12041.119999999995,14192.540000000008,16196.039999999994,15103.380000000005,14978.800000000003,17262.22,18209.64,20361.059999999998,21176.48000000001,23459.90000000001,23640.679999999993,25662.740000000005,27814.160000000003,30097.58,31615.0,31827.58,31776.160000000003,30960.73999999999,30898.680000000008,30950.100000000006,31114.479999999996,29816.940000000002,32100.360000000015,34251.78,36535.20000000001,38554.619999999995,40706.04000000001,42989.45999999999,42863.119999999995,44476.30000000002,46627.72,48779.140000000014,50930.56,53213.98000000001,55233.399999999994,57384.82000000001,59668.23999999999,61951.66,64235.080000000016,64061.5,64969.92000000001,67121.34,69272.76000000001,71556.18,73707.6,75727.02000000002,75602.44,77753.86000000002,79773.28,82056.70000000001,83231.88,82152.45999999999,82541.03999999998,81461.62,81586.19999999998,81221.22,83504.64000000001,83839.94,85399.48000000001,86909.1,87294.32,87378.25999999998,86781.16,86951.41999999998,87208.0,0
