inCount,outCount,outSize,inSize,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,el21,el22,el23,el24,el25,el26,el27,el28,el29,el30,el31,el32,el33,el34,el35,el36,el37,el38,el39,el40,el41,el42,el43,el44,el45,el46,el47,el48,el49,el50,el51,el52,el53,el54,el55,el56,el57,el58,el59,el60,el61,el62,el63,el64,el65,el66,el67,el68,el69,el70,el71,el72,el73,el74,el75,el76,el77,el78,el79,el80,el81,el82,el83,el84,el85,el86,el87,el88,el89,el90,el91,el92,el93,el94,el95,el96,el97,el98,el99,el100,label
155,131,61248,178334,-861.1599999999999,-716.3199999999997,-1308.5200000000004,-1277.3600000000006,-1114.2000000000007,-951.0400000000009,1312.119999999999,1299.2799999999988,1418.4399999999987,1405.5999999999985,1568.7599999999984,632.0800000000017,-468.9200000000019,1662.239999999998,3925.399999999994,5039.440000000002,5748.279999999999,5002.879999999997,4701.960000000006,5021.199999999997,5931.639999999999,4863.519999999997,4885.320000000007,6217.8399999999965,8481.0,10876.159999999996,11935.319999999992,14198.479999999996,16461.64,18724.79999999999,21119.959999999992,23383.119999999995,25778.28,28041.440000000002,30436.59999999999,31495.759999999995,30862.92,30230.079999999987,30470.76000000001,30592.399999999994,30044.440000000002,31814.72,34209.87999999999,36473.03999999999,36187.8,35207.359999999986,37470.51999999999,39865.67999999999,42128.84,44392.0,46191.15999999999,48586.31999999999,48906.520000000004,49051.360000000015,50603.79999999999,52998.95999999999,55262.119999999995,57525.28,59920.44,61111.59999999998,63374.75999999998,65769.91999999998,68033.07999999999,70296.23999999999,72691.4,74954.56,77349.72,79612.88,81876.03999999998,83824.80000000002,83549.64000000001,82865.51999999999,85260.68,85336.16,85305.0,86477.84000000003,85550.68000000002,84888.47999999998,86079.63999999998,88474.79999999999,90737.95999999999,93001.12,95396.28,97659.44,99922.59999999998,101113.75999999998,100895.08000000002,100956.07999999999,101119.23999999999,100845.6,102165.56,104560.71999999997,106823.87999999998,109219.03999999998,111482.19999999998,113877.35999999999,116140.51999999999,117060.32,118258.84,117086.0,0
124,114,41614,120034,345.81999999999994,710.3600000000001,430.53999999999996,553.2799999999997,2169.0999999999995,3087.08,2860.74,3140.5599999999995,4303.620000000001,2687.800000000001,2952.0200000000004,3363.84,3511.66,2719.4799999999996,3564.7000000000007,3284.880000000001,1801.0600000000013,2593.2400000000016,1109.420000000002,2521.600000000002,2693.779999999999,1209.9599999999991,2417.8600000000006,2697.6800000000003,4181.5,5665.32,7149.139999999999,8632.96,10116.779999999999,11468.599999999999,11748.419999999998,13232.239999999998,13512.059999999998,14844.120000000003,13360.300000000003,13323.519999999997,13735.339999999997,12388.840000000004,13442.979999999996,15058.799999999996,16645.380000000005,18158.440000000002,19642.259999999995,21258.08,22873.899999999994,24357.72,25841.539999999994,27457.36,29073.179999999993,28947.0,27463.180000000008,28211.36,27020.459999999992,28636.28,30252.09999999999,31735.92,33351.73999999999,34835.56,36451.37999999999,38067.2,39551.01999999999,41166.84,41314.65999999999,42930.479999999996,44546.3,46162.119999999995,47777.94,49393.759999999995,50186.42,48702.600000000006,48573.22,47878.96000000001,49440.86,50924.67999999999,52540.5,54156.31999999999,55508.14,56991.95999999999,58607.78,60223.59999999999,61575.42,63059.23999999999,64675.06,66290.88,67906.69999999998,69522.51999999999,69670.34,71154.16,72637.97999999998,73713.79999999999,75197.62,74273.44,74826.74000000002,75009.07999999999,76624.9,77615.28,77335.45999999999,77951.64000000001,77068.18,78420.0,0
161,147,64940,148962,335.6399999999999,598.7200000000003,373.0799999999999,2511.4400000000005,3313.800000000001,3220.16,4022.5200000000004,3796.880000000001,3395.2400000000016,3746.399999999998,1740.0399999999972,2273.6800000000003,3212.6800000000003,5219.040000000001,7225.4000000000015,6648.239999999998,6353.879999999997,6623.519999999997,8378.840000000004,10253.200000000004,12259.560000000005,12929.920000000006,12660.280000000006,13462.64,11989.0,12084.64,11669.720000000001,11268.080000000002,13406.440000000002,15043.199999999997,16083.160000000003,18089.520000000004,20227.880000000005,22234.240000000005,24240.600000000006,26041.039999999994,27049.320000000007,25984.319999999992,24542.040000000008,25476.40000000001,24605.23999999999,24874.87999999999,26091.48000000001,28097.84000000001,30236.20000000001,32242.560000000012,34380.92000000001,36255.28,38261.64,40268.0,38970.36,41108.72,43115.08,45253.44,47127.8,49266.16,51140.520000000004,53278.880000000005,55285.240000000005,57291.600000000006,57021.96000000001,59160.32000000001,59993.31999999998,62101.04000000001,64107.399999999994,66245.76000000001,68252.12,70258.48000000001,70120.84,69983.20000000001,70414.44,71763.92000000001,71805.72,72472.64000000001,74479.0,76485.36000000002,75924.28,76813.91999999998,75864.44,74457.19999999998,76033.16,76967.52000000002,79105.88,80980.24000000002,82986.6,83788.96000000002,82336.68,82738.31999999998,84096.04000000001,86097.59999999998,85163.23999999999,86052.87999999998,84353.48000000001,86359.84000000003,85889.79999999999,84968.56,85977.07999999999,84422.72,85143.64000000001,84022.0,0
166,143,63021,155999,787.54,590.9200000000001,1073.38,808.1599999999999,148.29999999999927,-390.7600000000002,265.22000000000116,-1315.6800000000003,-562.1399999999994,1495.4000000000015,3684.9399999999987,5261.52,6099.98,4362.440000000002,3307.0999999999985,2900.6399999999994,3005.8199999999997,816.2799999999988,1745.260000000002,3802.800000000003,5992.3399999999965,6713.879999999997,8903.419999999998,10960.96,11814.5,14004.04,15610.419999999998,14624.880000000005,14015.340000000004,13482.199999999997,14672.259999999995,15497.279999999999,13729.180000000008,14567.64,14673.899999999994,16599.440000000002,17215.020000000004,18106.520000000004,18960.059999999998,21017.600000000006,22036.86,23772.679999999993,25830.22,25756.240000000005,27537.300000000003,29594.839999999997,31563.619999999995,33577.92,34431.45999999999,36357.0,38414.53999999999,39136.08,41193.619999999995,43000.84,41020.7,41649.76000000001,41167.78,43225.31999999999,45282.86,46471.600000000006,48093.94,50019.48000000001,52209.01999999999,54266.56,55027.899999999994,56369.639999999985,58427.17999999999,60571.28,62674.26000000001,64731.79999999999,66789.34,68978.88,71036.41999999998,73093.95999999999,75283.5,74222.95999999999,73369.42000000001,74207.88,72602.34,74455.20000000001,76512.73999999999,78570.28,78352.18,77498.64000000001,79118.9,81176.44,81106.01999999999,81324.48000000001,80433.06,81286.6,83212.13999999998,85269.68,84431.22,86488.76000000001,87053.70000000001,87023.84,88009.38,90066.91999999998,92256.45999999999,92978.0,0
163,133,70770,158330,315.65999999999985,-301.3199999999997,653.0200000000004,1196.6399999999994,329.7000000000007,256.0400000000009,-845.619999999999,1444.7200000000012,1388.9399999999987,589.4000000000015,2864.2599999999984,5038.080000000002,6788.420000000002,7881.239999999998,9901.100000000006,7852.559999999998,6898.220000000001,7147.879999999997,7133.539999999994,5740.800000000003,7579.139999999999,9737.480000000003,10823.820000000007,13114.160000000003,15272.5,17430.840000000004,19589.180000000008,21747.520000000004,21629.86,23503.79999999999,23050.540000000008,25340.880000000005,27631.22,26454.440000000002,28279.90000000001,30438.240000000005,29700.58,29857.079999999987,29242.73999999999,29867.600000000006,30374.059999999998,29607.72,30274.62000000001,32432.960000000006,34723.3,36881.640000000014,39039.98000000001,41198.32000000001,43488.66,44329.0,44458.65999999999,44239.68000000001,42417.979999999996,43516.360000000015,44470.70000000001,46761.04000000001,48919.380000000005,51209.72,53236.06,55262.40000000002,57552.74000000002,59711.080000000016,62001.42000000001,64159.76000000001,65014.100000000006,67172.44,69462.78,71621.12,73911.46000000002,76069.80000000002,78360.14000000001,79314.48000000001,81472.82,83763.16,84717.5,86875.84000000003,88565.81999999998,88784.52000000002,87717.13999999998,88906.79999999999,88519.54000000001,87417.88,88372.22,88298.56,90588.90000000002,90552.75999999998,89061.58000000002,91219.92000000001,92174.26000000001,92095.4,93142.94,93182.71999999997,93300.37999999998,94490.03999999998,93535.69999999998,91377.35999999999,90776.98000000001,89072.68,87809.66,87560.0,0
200,187,78256,179820,25.90000000000009,117.80000000000018,758.2999999999993,2725.6000000000004,2641.5,3629.4000000000015,2298.7000000000007,1273.2000000000007,2422.899999999998,4739.0,5156.9000000000015,6155.199999999997,5552.700000000004,7351.4000000000015,8595.5,9839.599999999999,12287.699999999997,12371.799999999996,11804.099999999999,11632.0,11008.099999999999,10560.199999999997,13008.299999999996,14152.399999999994,16600.5,19180.59999999999,18016.699999999997,19260.800000000003,21708.899999999994,20163.0,20254.90000000001,22005.199999999997,22045.300000000003,21953.399999999994,22018.5,23050.40000000001,24349.699999999997,26797.800000000003,29377.899999999994,31694.0,34241.90000000001,34689.8,33246.3,32558.399999999994,31746.5,32858.59999999999,35306.7,34741.20000000001,35206.899999999994,37787.0,40235.100000000006,42683.19999999998,44059.29999999999,46507.399999999994,49087.5,51535.600000000006,53983.69999999998,56431.79999999999,56256.100000000006,56412.0,58992.100000000006,61308.19999999998,63624.29999999999,65940.4,68520.5,70704.6,73284.69999999998,75864.79999999999,78180.9,80761.0,81741.1,81781.19999999998,81774.70000000001,81861.4,82077.5,83453.6,84829.69999999998,87277.79999999999,88521.9,89766.0,88753.9,88818.19999999998,90453.70000000001,92510.4,92682.5,95130.6,93213.30000000002,92182.79999999999,93265.1,94351.0,95595.1,95811.19999999998,97055.29999999999,99371.4,98383.5,99627.59999999998,102207.69999999998,102247.79999999999,101391.9,101564.0,0
281,227,112694,249304,593.3200000000002,776.6400000000003,2584.039999999999,4139.280000000001,1145.3999999999978,981.9200000000019,-790.7599999999984,-75.43999999999869,3279.880000000001,6635.200000000004,9858.520000000004,12754.159999999996,12746.839999999997,11936.480000000003,11792.199999999997,10580.879999999997,11546.440000000002,11553.760000000002,15041.080000000002,17192.40000000001,19204.28,20964.959999999992,21309.64,21434.319999999992,22501.0,25856.320000000007,27304.36,29350.960000000006,32177.72,33165.600000000006,31824.92,30052.240000000005,30987.560000000012,34342.880000000005,35053.79999999999,37217.520000000004,40572.84,41164.16,43347.48000000001,46470.80000000002,49826.119999999995,48673.44,46571.23999999999,48644.080000000016,52131.399999999994,52849.28,53693.95999999999,52614.639999999985,54656.68000000002,58144.0,59223.32000000001,62710.640000000014,66197.96000000002,69685.28,68940.6,72151.92000000001,75639.24000000002,78994.56,82481.88,84897.20000000001,87180.52000000002,90667.84,93700.84,91850.48000000001,90321.80000000002,93809.12000000002,96092.44,99579.76000000001,102935.08000000002,102986.40000000002,106473.72,104833.04000000001,106907.64000000001,109079.68,112397.0,110377.68,109298.35999999999,111472.96000000002,114303.71999999997,114372.39999999997,114321.07999999996,116242.23999999999,117089.56,116068.88,118483.79999999999,121971.52000000002,125458.84000000003,128946.16000000003,132433.48000000004,135375.2,133223.88,133172.56,130626.76000000001,131706.08000000002,131050.59999999998,133100.72000000003,136456.04000000004,136028.63999999996,137425.32,136610.0,0
158,131,63708,134048,-33.539999999999964,393.0799999999999,-1336.62,-2579.84,-2343.7000000000007,-1308.7600000000002,-2674.779999999999,-3442.3199999999997,-2398.1399999999994,-2657.4000000000015,-995.0600000000013,659.5200000000004,1612.0200000000004,2115.5599999999977,2432.9000000000015,2314.6399999999994,2950.1800000000003,2381.720000000001,3017.260000000002,3807.199999999997,4024.3399999999965,3631.8799999999974,5603.419999999998,7310.959999999999,9282.5,11122.04,11889.580000000002,13614.880000000005,15568.659999999996,17408.199999999997,16784.260000000002,14812.720000000001,12841.179999999993,10869.64,11837.899999999994,11865.440000000002,11527.020000000004,11167.479999999996,11559.940000000002,11499.600000000006,9848.86,11210.679999999993,10269.779999999999,11993.759999999995,12382.699999999997,12776.839999999997,13832.380000000005,15684.080000000002,17643.459999999992,19001.0,19090.539999999994,21062.08,22901.619999999995,23226.839999999997,24480.699999999997,25471.76000000001,26059.78,28031.319999999992,29845.14,31710.399999999994,33681.94,35521.479999999996,37361.020000000004,38155.44,39028.09999999999,40867.64,42839.17999999999,43606.72,45446.26000000001,47285.79999999999,49257.34,51096.880000000005,52936.419999999984,54775.95999999999,56747.5,57383.04000000001,59269.42000000001,61062.119999999995,63033.66,64873.20000000001,66712.73999999999,68547.72,67087.82,67591.35999999999,68597.1,67077.56,66442.01999999999,67005.51999999999,67773.06,69612.6,70199.86000000002,68651.68,69060.78,69321.23999999999,69889.70000000001,69386.16,68789.38,69675.08000000002,71528.45999999999,70340.0,0
169,146,66034,149916,-315.15999999999985,-564.3199999999997,-934.5200000000004,-2697.3600000000006,-2316.2000000000007,-312.9599999999991,-518.119999999999,-216.72000000000116,187.5600000000013,2346.4000000000015,4241.240000000002,3992.0800000000017,4946.920000000002,5346.239999999998,6724.600000000002,6872.559999999998,4845.720000000001,4154.879999999997,4668.039999999994,3114.800000000003,3962.3600000000006,1935.5199999999968,3527.320000000007,5686.1600000000035,7713.0,9320.159999999996,10562.680000000008,12589.520000000004,14616.36,16643.200000000004,16394.040000000008,15880.880000000005,17907.72,19934.559999999998,22093.40000000001,24120.240000000005,26147.08,26938.079999999987,25868.76000000001,28027.600000000006,27721.559999999998,27186.72,28936.12000000001,30637.039999999994,29365.800000000003,28859.359999999986,28036.51999999999,29445.679999999993,30557.160000000003,32716.0,34874.84000000001,35818.31999999999,33791.479999999996,35915.360000000015,37810.20000000001,39969.04000000001,41995.880000000005,44154.72,46181.56000000001,48208.40000000001,50367.24000000002,52133.919999999984,51912.92000000001,52735.76000000001,54762.600000000006,53761.44,54155.72,53927.119999999995,56085.96000000002,57980.80000000002,60139.640000000014,60962.48000000001,62989.32000000001,65148.16,67043.0,69201.84000000003,71228.68000000002,72183.52000000002,74210.36000000002,75165.20000000001,77192.04000000001,79086.88,79042.28,79423.44,80424.59999999998,80146.24000000002,81962.91999999998,79936.07999999999,80514.76000000001,82541.6,84568.44,82504.71999999997,80477.87999999998,80736.96000000002,82763.80000000002,81762.64000000001,83921.48000000001,83163.68,83676.84,83882.0,0
190,166,78302,181862,126.98000000000002,-187.96000000000004,1892.9400000000005,3157.92,3081.1000000000004,3872.119999999999,1768.8600000000006,1697.8400000000001,341.1800000000003,280.2000000000007,839.2200000000012,2293.760000000002,4653.260000000002,5896.279999999999,8364.699999999997,10569.68,12689.339999999997,12628.36,11627.379999999997,11698.400000000001,11637.419999999998,10979.559999999998,11251.46,10745.520000000004,13214.5,15683.479999999996,15688.460000000006,16322.559999999998,18394.42,20731.399999999994,22079.619999999995,22189.36,22157.660000000003,22992.679999999993,24003.699999999997,25501.28,27970.259999999995,30571.240000000005,32776.22,35377.2,37385.81999999999,34784.84,32960.14,35429.119999999995,37401.899999999994,34800.92,36360.06,38961.04000000001,41562.020000000004,44163.0,46763.98000000001,46204.95999999999,48805.94,51274.92000000001,53743.899999999994,53627.119999999995,51026.139999999985,53114.84,55492.17999999999,55919.20000000001,56665.78,59134.76000000001,60399.73999999999,63000.72,63378.29999999999,65042.67999999999,67511.66,69980.64000000001,72581.62,75182.6,77651.57999999999,80120.56,82589.54000000001,85190.51999999999,86360.5,85488.48000000001,86250.54000000001,87918.44,90387.42000000001,92856.4,92674.62,91277.63999999998,90939.34,91775.68,91094.70000000001,91606.28,94075.26000000001,95472.23999999999,97677.22,100146.20000000001,102615.18,102607.84,102370.85999999999,101237.88,102248.9,100952.08000000002,99718.94,99958.04000000001,101223.01999999999,103560.0,0
