0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,label
113.0,60.0,72578.0,31014.0,427.9000000000001,1325.8000000000002,1151.7000000000005,2181.6000000000004,3160.5,2130.5999999999995,3039.300000000001,4069.2000000000007,5099.1,6129.0,7026.9000000000015,8056.800000000001,9086.7,9191.399999999998,9365.499999999998,9504.4,8641.699999999997,8947.8,8718.100000000002,9616.0,10645.9,9776.199999999995,8746.3,7716.399999999998,6818.499999999996,5788.599999999999,4758.699999999997,3860.799999999996,2830.899999999998,1800.9999999999964,903.0999999999984,-126.80000000000292,-1156.7000000000044,-1637.3999999999942,-607.5,-502.4000000000015,16.30000000000291,914.2000000000044,1944.1000000000056,1506.0,2424.0999999999985,1394.199999999997,364.2999999999956,-533.6000000000058,-1563.5000000000073,-2593.400000000001,-3491.300000000003,-4521.200000000004,-5436.899999999994,-4406.999999999993,-5378.9000000000015,-6408.800000000003,-7438.700000000004,-8468.600000000006,-9366.500000000007,-10339.599999999991,-11294.300000000005,-12192.200000000004,-11525.899999999994,-12020.000000000007,-13049.900000000009,-14079.800000000005,-14977.700000000004,-16007.600000000006,-17037.5,-17935.40000000001,-18965.300000000003,-19995.20000000001,-21025.10000000001,-21923.0,-22952.90000000001,-23850.800000000003,-24880.70000000001,-25910.60000000001,-26940.5,-27838.40000000001,-28868.300000000003,-28694.20000000001,-29724.10000000001,-30754.0,-31651.90000000001,-32681.800000000003,-33711.70000000001,-34609.600000000006,-35639.500000000015,-36669.40000000001,-37567.3,-38597.20000000001,-39627.100000000006,-40525.000000000015,-41554.90000000001,-42584.8,-43614.70000000001,-43491.4,-44338.500000000015,-45236.40000000001,-44521.7,-43491.79999999999,-42461.9,-41564.0,0
143.0,1.0,74.0,102522.0,951.22,1976.44,3001.66,4026.88,5052.1,6077.32,7102.54,8127.76,9152.98,10178.2,11203.42,12228.64,13253.86,14279.08,15304.3,16329.52,17354.74,18379.96,19405.18,20430.4,21455.62,22480.84,23506.06,24531.28,25556.5,26581.72,27606.94,28632.16,29657.38,30682.6,31707.82,32733.04,33758.26,34783.48,35808.700000000004,36833.92,37859.14,38884.36,39909.58,40934.8,41960.02,42985.24,44010.46,45035.68,46060.9,47086.12,48111.34,49136.56,50161.78,51187.0,52212.22,53237.44,54262.66,55287.880000000005,56313.1,57338.32,58363.54,59388.76,60413.98,61439.2,62464.42,63489.64,64514.86,65540.08,66565.3,67590.52,68615.74,69640.96,70666.18000000001,71691.40000000001,72716.62,73741.84,74767.06,75792.28,76817.5,77842.72,78867.94,79893.16,80918.38,81943.6,82968.82,83994.04000000001,85019.26000000001,86044.48,87069.7,88094.92,89120.14,90145.36,91170.58,92195.8,93221.02,94246.24,95271.46,96296.68,97321.9,98347.12,99372.34,100397.56,101422.78,102448.0,0
134.0,2.0,148.0,107272.0,851.46,1924.92,2998.38,4071.84,5145.3,6218.76,7292.22,8365.68,9439.14,10512.6,11586.06,12659.52,13732.98,14806.44,15879.9,16953.36,18026.82,19100.28,20173.74,21247.2,22320.66,23394.120000000003,24467.58,25541.04,26614.5,27687.96,28761.42,29834.88,30908.34,31981.800000000003,33055.26,34128.72,35202.18,36275.64,37349.1,38422.56,39496.02,40569.48,41642.94,42716.4,43789.86,44863.32,45936.78,47010.240000000005,48083.7,49157.16,50230.62,51304.08,52377.54,53451.0,54524.46,55597.92,56671.380000000005,57744.84,58818.3,59891.76,60965.22,62038.68,63112.14,64185.600000000006,65259.06,66332.52,67405.98,68479.44,69552.90000000001,70626.36,71699.82,72773.28,73846.74,74920.2,75993.66,77067.12,78140.58,79214.04000000001,80287.5,81360.96,82434.42,83507.88,84581.34,85654.8,86728.26000000001,87801.72,88875.18000000001,89948.64,91022.1,92095.56,93169.02,94242.48,95315.94,96389.4,97462.86,98536.32,99609.78,100683.24,101756.7,102830.16,103903.62,104977.08,106050.54,107124.0,0
112.0,18.0,10748.0,90364.0,403.0999999999999,1408.1999999999998,2281.3,2082.4,3087.5,4092.6,5097.7,5309.200000000001,4436.1,3563.0,2557.9,1552.7999999999993,679.6999999999989,-325.39999999999964,598.5,267.59999999999854,1272.7000000000007,1630.2000000000007,2078.900000000001,3084.0,4089.100000000002,5094.200000000001,6099.299999999999,7104.4000000000015,8109.5,9114.600000000002,10119.7,11124.8,12129.9,13135.0,14140.100000000002,15145.2,16150.300000000005,15951.4,16956.5,17961.6,18966.700000000004,18767.800000000003,19611.1,19442.0,20447.1,21452.200000000004,22457.300000000003,23462.4,24467.5,25472.6,26477.700000000004,27482.800000000003,28487.9,29493.0,30498.1,31503.200000000004,32508.300000000003,33513.4,34518.5,35523.6,36528.7,37533.8,38538.9,39544.0,40549.1,41554.2,42559.3,43564.4,44569.5,45574.600000000006,46579.7,47584.8,48589.90000000001,49595.0,50600.100000000006,51605.2,52610.3,53615.40000000001,54620.5,55625.600000000006,56630.7,57635.8,58640.90000000001,59646.0,60651.100000000006,61656.2,62661.3,63666.40000000001,64671.5,65676.6,66681.7,67686.8,68691.90000000001,69697.0,70702.1,71707.2,72712.3,73717.40000000001,74722.5,75727.6,76732.7,77737.8,78742.90000000001,79616.0,0
149.0,1.0,66.0,112484.0,1058.84,2183.68,3308.5199999999995,4433.36,5558.2,6683.039999999999,7807.879999999999,8932.72,10057.56,11182.4,12307.24,13432.079999999998,14556.919999999998,15681.759999999998,16806.6,17931.44,19056.28,20181.12,21305.96,22430.8,23555.64,24680.48,25805.32,26930.16,28055.0,29179.84,30304.68,31429.52,32554.36,33679.2,34804.04,35928.88,37053.72,38178.56,39303.4,40428.24,41553.08,42677.92,43802.76,44927.6,46052.44,47177.28,48302.12,49426.96,50551.8,51676.64,52801.48,53926.31999999999,55051.16,56175.99999999999,57300.84,58425.67999999999,59550.52,60675.35999999999,61800.2,62925.03999999999,64049.88,65174.72,66299.56,67424.4,68549.23999999999,69674.08,70798.92,71923.76,73048.59999999999,74173.43999999999,75298.28,76423.12,77547.95999999999,78672.79999999999,79797.64,80922.48,82047.31999999999,83172.15999999999,84297.0,85421.84,86546.68,87671.51999999999,88796.36,89921.2,91046.04,92170.88,93295.72,94420.56,95545.4,96670.24,97795.08,98919.92,100044.76,101169.6,102294.44,103419.28,104544.12,105668.96,106793.8,107918.63999999998,109043.48,110168.32,111293.16,112418.0,0
115.0,1.0,60.0,99066.0,930.66,1921.32,2911.98,3902.64,4893.3,5883.96,6874.62,7865.28,8855.94,9846.6,10837.26,11827.92,12818.58,13809.24,14799.9,15790.56,16781.22,17771.88,18762.54,19753.2,20743.86,21734.52,22725.18,23715.84,24706.5,25697.16,26687.82,27678.48,28669.14,29659.8,30650.46,31641.12,32631.78,33622.44,34613.1,35603.76,36594.42,37585.08,38575.74,39566.4,40557.06,41547.72,42538.38,43529.04,44519.7,45510.36,46501.02,47491.68,48482.34,49473.0,50463.66,51454.32,52444.98,53435.64,54426.3,55416.96,56407.62,57398.28,58388.94,59379.6,60370.26,61360.92,62351.58,63342.24,64332.9,65323.56,66314.22,67304.88,68295.54,69286.2,70276.86,71267.52,72258.18,73248.84,74239.5,75230.16,76220.81999999999,77211.48,78202.14,79192.8,80183.45999999999,81174.12,82164.78,83155.44,84146.09999999999,85136.76,86127.42,87118.08,88108.73999999999,89099.4,90090.06,91080.72,92071.38,93062.04,94052.7,95043.36,96034.02,97024.68,98015.34,99006.0,0
172.0,4.0,2408.0,105462.0,470.68000000000006,1543.36,2616.04,3688.72,4761.400000000001,5834.08,6906.76,7979.44,9052.12,10124.8,11197.48,12270.16,13342.84,14415.52,15488.2,16560.88,17633.56,18706.24,19778.92,20851.6,21924.28,22996.960000000003,24069.640000000003,25142.32,25011.0,26083.68,27156.36,28229.04,29301.72,30374.4,31447.08,32519.76,33592.44,34665.12,35737.8,36810.48,37360.84,37751.84,38163.48,38693.2,39765.880000000005,40838.560000000005,41911.240000000005,42983.920000000006,44056.600000000006,45129.280000000006,46201.96000000001,47274.64,48347.32,49420.0,50492.68,51565.36,52638.04,53710.72,54783.4,55856.08,56928.76,58001.44,59074.12,60146.8,61219.48000000001,62292.16,63364.84000000001,64437.52,65510.2,66582.88,67655.56,68728.24,69800.92,70873.6,71946.28,73018.96,74091.64,75164.32,76237.0,77309.68000000001,78382.36,79455.04000000001,80527.72,81600.40000000001,82673.08,83745.76000000001,84818.44,85891.12000000001,86963.8,88036.48000000001,89109.16,90181.84,91254.52,92327.2,93399.88,94472.56,95545.24,96617.92,97690.6,98763.28,99835.96,100908.64,101981.32,103054.0,0
127.0,1.0,60.0,105132.0,991.32,2042.64,3093.96,4145.28,5196.599999999999,6247.92,7299.24,8350.56,9401.88,10453.2,11504.52,12555.84,13607.16,14658.48,15709.8,16761.12,17812.44,18863.76,19915.08,20966.4,22017.72,23069.04,24120.36,25171.68,26223.0,27274.32,28325.64,29376.96,30428.28,31479.6,32530.92,33582.24,34633.56,35684.88,36736.2,37787.52,38838.84,39890.16,40941.48,41992.8,43044.12,44095.44,45146.76,46198.08,47249.4,48300.72,49352.03999999999,50403.36,51454.68,52506.0,53557.32,54608.64,55659.96,56711.28,57762.6,58813.92,59865.24,60916.56,61967.88,63019.2,64070.52,65121.84,66173.15999999999,67224.48,68275.8,69327.12,70378.44,71429.76,72481.08,73532.4,74583.72,75635.04,76686.36,77737.68,78789.0,79840.31999999999,80891.64,81942.95999999999,82994.28,84045.59999999999,85096.92,86148.23999999999,87199.56,88250.87999999999,89302.2,90353.52,91404.84,92456.16,93507.48,94558.8,95610.12,96661.44,97712.76,98764.08,99815.4,100866.72,101918.04,102969.36,104020.68,105072.0,0
139.0,1.0,60.0,105344.0,993.44,2046.88,3100.32,4153.76,5207.200000000001,6260.64,7314.08,8367.52,9420.96,10474.4,11527.84,12581.28,13634.72,14688.16,15741.6,16795.04,17848.48,18901.92,19955.36,21008.800000000003,22062.24,23115.68,24169.120000000003,25222.56,26276.0,27329.44,28382.88,29436.32,30489.76,31543.2,32596.640000000003,33650.08,34703.520000000004,35756.96,36810.4,37863.84,38917.28,39970.72,41024.16,42077.600000000006,43131.04,44184.48,45237.920000000006,46291.36,47344.8,48398.240000000005,49451.68,50505.12,51558.560000000005,52612.0,53665.44,54718.880000000005,55772.32,56825.76,57879.2,58932.64,59986.08,61039.52,62092.96000000001,63146.4,64199.84,65253.280000000006,66306.72,67360.16,68413.6,69467.04000000001,70520.48000000001,71573.92,72627.36,73680.8,74734.24,75787.68000000001,76841.12000000001,77894.56,78948.0,80001.44,81054.88,82108.32,83161.76000000001,84215.20000000001,85268.64,86322.08,87375.52,88428.96,89482.40000000001,90535.84,91589.28,92642.72,93696.16,94749.6,95803.04,96856.48,97909.92,98963.36,100016.8,101070.24,102123.68,103177.12,104230.56,105284.0,0
153.0,30.0,1800.0,107200.0,-253.4000000000001,-521.1999999999998,-271.7999999999997,817.6000000000004,1907.0,2996.4000000000005,4085.800000000001,5175.200000000001,6264.6,7354.0,8443.400000000001,9532.8,10622.2,11711.600000000002,12801.0,13890.4,14979.800000000005,16069.2,17158.600000000002,18248.0,19337.4,20426.800000000003,21516.2,22605.6,23695.000000000004,24784.4,25873.800000000003,26963.200000000004,28052.6,29142.000000000004,30231.4,31320.800000000003,32410.200000000004,33499.600000000006,34589.0,35678.4,36767.8,37857.2,38946.600000000006,40036.0,41125.4,42214.8,43304.2,44393.600000000006,45483.00000000001,46572.4,47661.8,48751.2,49840.600000000006,50930.00000000001,52019.4,53108.8,54198.2,55287.600000000006,56377.00000000001,57466.40000000001,58555.8,59645.2,60734.600000000006,61824.00000000001,62913.40000000001,64002.8,65092.20000000001,66181.6,67271.0,68360.40000000001,69449.8,70539.20000000001,71628.6,72718.0,73807.40000000001,74896.8,75986.20000000001,77075.6,78165.0,79254.40000000001,80343.8,81433.20000000001,82522.6,83612.0,84701.40000000001,85790.8,86880.20000000001,87969.6,89059.00000000001,90148.4,91237.8,92327.2,93416.6,94506.0,95595.4,96684.8,97774.2,98863.6,99953.0,101042.4,102131.8,103221.2,104310.6,105400.0,0
