0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,label
-0.9915433403805496,0.1297759767714401,0.0168418041469813,15.280845731977715,-10.564160108566284,10.178433895111084,-8.134961985855652e-05,0.0087400674819946,2.399491938982241,5.757561565240755,2.3365020751953125e-05,0.1264314651489257,-0.4516497558922539,10.936360836029053,10.936360836029053,10.936360836029053,10.936360836029053,0.0,0.0,10.936360836029053,10.936360836029053,0.0,-10.178433895111084,10.21908402442932,-8.193910985753156e-05,0.0095959901809692,2.257086174509732,5.0944379991629765,2.47955322265625e-05,0.1239033341407775,-0.2786959486545958,451.0,118.25,10.5,192.2698299265904,36967.6875,1.0,127.75,1.14911960192229,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,451.0,235.5,235.5,215.5,46440.25,127.75,343.25,0.0,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,1.0,1.0,472.0,236.04246284501065,236.0,136.03623807470663,18505.85806951826,118.5,353.5,0.0016497965439081,452.0,226.0,226.0,226.0,51076.0,113.0,339.0,0.0,1.0,0.125,0.0,0.3307189138830738,0.109375,0.0,0.0,2.267786838055363,29.0,1.0,29.0,1.0,0.9666666666666668,0.0333333333333333,0.9666666666666668,0.0333333333333333,473.0,473.0,473.0,15.390301942825316,30.733640038849536,30.733640038849536,30.733640038849536,30.733640038849536,0.1299519663376301,30.603688072511908,0
-0.9791666666666666,0.2030582155168533,0.0412326388888888,9.644196509600452,-11.239567995071411,3.134068012237549,0.0413802572198816,0.0076199769973754,1.4405796163581468,2.075269631066585,3.910064697265625e-05,0.1271713376045227,-5.088823546650203,-12.314215898513794,1.3060100078582764,-5.504102945327759,-5.504102945327759,6.810112953186035,46.37763843515222,-8.909159421920776,-2.099046468734741,0.0,-9.350412845611572,3.015577793121338,0.0422364004727067,0.0048558712005615,1.2389832921253163,1.5350795981656875,3.910064697265625e-05,0.1251239776611328,-4.255238042950793,275.0,72.0,6.0,117.2539977996486,13748.5,1.75,76.25,1.151656521484844,2.0,1.5,1.5,0.5,0.25,1.25,1.75,0.0,275.0,142.5,142.5,132.5,17556.25,76.25,208.75,0.0,28.0,15.0,15.0,13.0,169.0,8.5,21.5,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,28.0,28.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,3.0,2.0,287.0,144.03508771929825,144.0,82.3307333019993,6778.349646044937,73.0,215.0,0.0023151331369422,277.0,92.66666666666669,1.0,130.3439893342058,16989.555555555555,0.5,139.0,0.70707556624885,2.0,0.3,0.0,0.6403124237432849,0.41,0.0,0.0,1.919794536386767,28.0,2.0,29.0,1.0,0.9333333333333332,0.0666666666666666,0.9666666666666668,0.0333333333333333,288.0,288.0,288.0,13.912478923797607,20.70083998527175,20.70083998527175,20.70083998527175,20.70083998527175,0.2156337498465807,20.48520623542517,0
-0.9864864864864864,0.163842643959218,0.0268444119795471,12.041877043097914,-9.220632076263428,5.747257947921753,-0.0018695407772656,0.0150771141052246,1.609934920781576,2.591890449151979,3.504753112792969e-05,0.1229870319366455,-2.1100175746230843,-6.310824871063232,-6.310824871063232,-6.310824871063232,-6.310824871063232,0.0,0.0,-6.310824871063232,-6.310824871063232,0.0,-9.220632076263428,5.762261867523193,-0.0018931439837569,0.0197920799255371,1.618851593329336,2.6206804812249307,3.409385681152344e-05,0.1244555711746215,-2.0415702834312173,182.0,74.0,56.5,77.08112609452459,5941.5,1.0,129.5,0.292891019468891,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,182.0,147.0,147.0,35.0,1225.0,129.5,164.5,0.0,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,2.0,2.0,295.0,148.11904761904762,148.5,85.27887093333494,7272.4858276644,74.25,221.75,-0.0039528002234369,113.0,56.5,56.5,56.5,3192.25,28.25,84.75,0.0,1.0,0.2,0.0,0.4000000000000001,0.16,0.0,0.0,1.4999999999999996,29.0,1.0,30.0,0.0,0.9666666666666668,0.0333333333333333,1.0,0.0,296.0,296.0,296.0,13.045686960220335,22.68949123971626,22.68949123971626,22.68949123971626,22.68949123971626,0.1533073732413261,22.536183866474936,0
-0.9938837920489296,0.1104310096958274,0.0121950079024399,18.000085207705624,-4.94976806640625,4.829434871673584,-0.0041534334722191,0.0050404071807861,1.104676358624352,1.2203098573035578,3.927946090698242e-05,0.0452725291252136,-0.6480980792933403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.94976806640625,4.829434871673584,-0.0041745168908598,0.0052988529205322,1.0581640388697586,1.11971113315716,3.4809112548828125e-05,0.0405631065368652,-0.5982855022362136,326.0,163.5,163.5,162.5,26406.25,82.25,244.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,326.0,326.0,326.0,0.0,0.0,326.0,326.0,0.0,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,1.0,1.0,326.0,163.5,163.5,94.10765112359356,8856.25,82.25,244.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0909090909090909,0.0,0.2874797872880344,0.0826446280991735,0.0,0.0,2.846049894151541,29.0,1.0,30.0,0.0,0.9666666666666668,0.0333333333333333,1.0,0.0,327.0,327.0,327.0,9.252947092056274,35.34009183741383,35.34009183741383,35.34009183741383,35.34009183741383,0.1080736753437731,35.23201816207006,0
-0.1458333333333333,0.9893091725486473,0.978732638888889,0.2948185205998629,-8.077288150787354,6.176067113876343,-0.0060729526338123,0.0126824378967285,1.390202686610399,1.9326635098587712,3.767013549804688e-05,0.0514278411865234,-1.531538905329703,-8.152412176132202,3.1750290393829346,-0.0808493898760887,0.0555363893508911,1.4355295911895605,2.0607452071808665,0.0169135928153991,0.1547008156776428,-3.72267079725133,-6.608020782470703,6.206554174423218,0.0350369360081102,0.0160410404205322,1.3403072827951243,1.7964236123136497,4.506111145019531e-05,0.050412893295288,-0.8164116246151344,54.0,3.588785046728972,3.0,5.436039774544571,29.550528430430592,1.0,5.0,7.488377938709531,8.0,3.037037037037037,3.0,1.8455448153038507,3.406035665294924,1.0,5.0,0.6703943848788299,54.0,4.150943396226415,2.0,7.454000385800431,55.562121751512976,1.0,5.0,5.640983877997565,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,112.0,38.0,382.0,162.72272727272727,155.0,113.57092470353726,12898.35493801653,56.75,252.25,0.3257266588971301,383.0,230.10365853658536,235.0,94.16945150297524,8867.885596371207,149.75,313.25,-0.2381394023840034,23.0,12.615384615384617,11.0,6.978411341564139,48.69822485207101,8.0,19.0,0.0068388181818636,29.0,1.0,19.0,11.0,0.9666666666666668,0.0333333333333333,0.6333333333333333,0.3666666666666666,384.0,384.0,384.0,13.038047075271606,29.45226365444769,29.45226365444769,29.45226365444769,29.45226365444769,12.578570935753705,16.87369271869399,0
-0.88125,0.4726504390138657,0.2233984375,3.728971464994865,-9.01973795890808,9.126250982284546,0.0386173206826914,0.0125941038131713,1.8069509261160248,3.2650716493915595,2.3603439331054688e-05,0.0720072984695434,-0.6012170049336565,-0.3658890724182129,0.1501181125640869,-0.0053294125725241,0.0299398899078369,0.1048227961279087,0.0109878185880731,-0.0300009250640869,0.0301699638366699,-2.237122805596704,-9.863610982894896,13.790853023529053,0.0444598370287791,0.0177879333496093,2.1974618101613568,4.828838407117627,3.415346145629883e-05,0.1025615930557251,0.4086594917778676,287.0,10.666666666666666,1.0,51.31493176671116,2633.2222222222217,1.0,1.0,5.199105329572569,2.0,1.2666666666666666,1.0,0.4422166387140533,0.1955555555555556,1.0,1.5,1.0552897060221729,287.0,20.066666666666663,1.0,71.34093417448982,5089.528888888889,1.0,1.0,3.4743961448615166,2.0,1.1538461538461535,1.0,0.36080121229411,0.1301775147928994,1.0,1.0,1.9188064472004944,1.0,2.0,1.3076923076923077,1.0,0.4615384615384615,0.2130177514792899,1.0,2.0,0.8333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,15.0,319.0,168.53820598006644,169.0,87.69311505099061,7690.082427346276,94.0,244.0,-0.0316948995174038,32.0,16.31578947368421,17.0,9.744378306862764,94.9529085872576,8.0,24.5,-0.0788259284062606,17.0,1.7272727272727273,0.0,4.863423954580094,23.65289256198348,0.0,0.0,2.7787024390187747,13.0,17.0,30.0,0.0,0.4333333333333333,0.5666666666666667,1.0,0.0,320.0,320.0,320.0,14.001207113265991,22.85517222988606,22.85517222988606,22.85517222988606,22.85517222988606,1.3570258511494846,21.49814637873657,0
-0.9941690962099126,0.10783231492074,0.0116278081411656,18.439168201863364,-9.484801054000854,6.304708957672119,0.0140690816627753,0.0124324560165405,1.375610448713784,1.8923041066105384,4.172325134277344e-05,0.0846976041793823,-2.993793150539085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.484786987304688,6.304708957672119,0.0141468113957189,0.0127899646759033,1.3794043104005524,1.902756251551624,4.38690185546875e-05,0.0849997997283935,-2.985724202973187,342.0,171.5,171.5,170.5,29070.25,86.25,256.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,342.0,342.0,342.0,0.0,0.0,342.0,342.0,0.0,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,1.0,1.0,342.0,171.5,171.5,98.72647399085346,9746.916666666666,86.25,256.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0833333333333333,0.0,0.2763853991962833,0.0763888888888888,0.0,0.0,3.015113445777637,29.0,1.0,30.0,0.0,0.9666666666666668,0.0333333333333333,1.0,0.0,343.0,343.0,343.0,13.87118411064148,24.72752126019743,24.72752126019743,24.72752126019743,24.72752126019743,0.0720918987177767,24.65542936147965,0
-0.3470790378006873,0.9378358819747458,0.8795361415193493,0.7401700968614324,-5.82163405418396,2.478125095367432,0.0010263665517171,0.0070124864578247,0.9721620675043774,0.9450990854943856,3.653764724731445e-05,0.1094292402267456,-3.66469527474734,-5.571949005126953,2.4891550540924072,0.0237720452822171,0.0666489601135253,1.1482816879639943,1.31855083491344,0.0102040767669677,0.1637659072875976,-3.2323273120943194,-7.397808790206909,2.307513952255249,-0.0081024538903009,0.0411775112152099,1.205986536230416,1.4544035255690366,0.0037763118743896,0.1528372764587402,-3.5460032970758024,11.0,2.645454545454545,2.0,2.0740227211710787,4.301570247933886,1.0,3.0,1.5357964878218888,7.0,1.7272727272727273,1.0,1.167040475336815,1.36198347107438,1.0,2.0,2.6698670361624406,11.0,3.5636363636363635,3.0,2.356913516087099,5.555041322314051,2.0,5.0,0.8867264099903885,5.0,2.5,2.0,1.2583057392117916,1.5833333333333333,1.75,3.25,0.5019280510983324,1.0,4.0,2.5,2.5,0.957427107756338,0.9166666666666666,2.0,3.0,0.0,1.0,5.0,2.5,2.0,1.5,2.25,1.25,3.5,0.5925925925925926,95.0,55.0,290.0,149.77551020408163,147.5,81.78518784761887,6688.816951270305,80.75,223.25,-0.0168005631314567,289.0,135.14736842105262,136.0,87.58694548498984,7671.473019390582,54.5,201.5,0.0725365441705165,16.0,9.5,7.5,3.4132096331752027,11.65,7.0,11.0,0.852532237209301,15.0,15.0,20.0,10.0,0.5,0.5,0.6666666666666666,0.3333333333333333,291.0,291.0,291.0,9.886703968048096,29.433469530437584,29.433469530437584,29.433469530437584,29.433469530437584,9.60886462333873,19.824604907098852,0
-0.9946380697050938,0.103417166337726,0.0106951102933249,19.23545393724939,-9.798712015151978,10.757120847702026,0.0031932679089632,0.0092064142227172,2.066476791340878,4.270326329150491,3.3855438232421875e-05,0.1283580064773559,-0.6070250925324308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.797450065612791,10.757107973098757,0.0032078490409676,0.0112979412078857,2.070057774636339,4.285139190332352,3.3020973205566406e-05,0.1338410377502441,-0.6001578005855601,372.0,186.5,186.5,185.5,34410.25,93.75,279.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,372.0,372.0,372.0,0.0,0.0,372.0,372.0,0.0,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,1.0,1.0,372.0,186.5,186.5,107.38676206435626,11531.916666666666,93.75,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0769230769230769,0.0,0.2664693550105965,0.0710059171597633,0.0,0.0,3.17542648054294,29.0,1.0,30.0,0.0,0.9666666666666668,0.0333333333333333,1.0,0.0,373.0,373.0,373.0,14.331041812896729,26.02741690868081,26.02741690868081,26.02741690868081,26.02741690868081,0.0697785976104043,25.957638311070404,0
-0.9857142857142858,0.1684260874650228,0.0283673469387755,11.705007229583597,-6.472919940948486,5.8702380657196045,0.0008685455455646,0.0069658756256103,1.4247720982794951,2.0299755320357558,2.789497375488281e-05,0.1230754852294921,-1.080755880170704,-3.093005895614624,-3.093005895614624,-3.093005895614624,-3.093005895614624,0.0,0.0,-3.093005895614624,-3.093005895614624,0.0,-6.106652021408081,5.8702380657196045,0.0008808653405372,0.0066730976104736,1.371227649603899,1.8802652670382336,2.694129943847656e-05,0.1232469081878662,-0.806214316731991,257.0,70.0,11.0,108.27280360275152,11723.0,1.0,80.0,1.1353930119461972,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,257.0,139.0,139.0,118.0,13924.0,80.0,198.0,0.0,21.0,7.5,4.0,8.170067319184096,66.75,1.0,10.5,0.8760397058149676,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,21.0,14.0,14.0,7.0,49.0,10.5,17.5,0.0,2.0,2.0,279.0,140.4244604316547,140.5,80.37246731565921,6459.733502406707,71.25,209.75,-0.0044600565991445,22.0,11.0,11.0,11.0,121.0,5.5,16.5,0.0,2.0,0.2,0.0,0.6000000000000001,0.36,0.0,0.0,2.6666666666666665,28.0,2.0,30.0,0.0,0.9333333333333332,0.0666666666666666,1.0,0.0,280.0,280.0,280.0,12.5797119140625,22.258061385888816,22.258061385888816,22.258061385888816,22.258061385888816,0.1589861527563486,22.099075233132467,0
-0.989071038251366,0.1474397547894212,0.0217384812923646,13.416612631565938,-8.384270906448364,5.280147075653076,-0.0044126451896329,0.0188081264495849,1.35739558312678,1.842522769092091,4.649162292480469e-05,0.0957460403442382,-2.7320134252888497,-1.0034399032592771,-1.0034399032592771,-1.0034399032592771,-1.0034399032592771,0.0,0.0,-1.0034399032592771,-1.0034399032592771,0.0,-7.088400840759277,5.0660951137542725,-0.0044565521069427,0.0178971290588378,1.2954628107475723,1.678223894030001,4.601478576660156e-05,0.0887129306793212,-2.4366457031674327,364.0,183.0,183.0,181.0,32761.0,92.5,273.5,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,364.0,364.0,364.0,0.0,0.0,364.0,364.0,0.0,28.0,15.0,15.0,13.0,169.0,8.5,21.5,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,28.0,28.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,2.0,1.0,365.0,183.5,183.5,105.0773524599854,11041.25,92.75,274.25,0.0,1.0,0.5,0.5,0.5,0.25,0.25,0.75,0.0,2.0,0.1538461538461538,0.0,0.5329387100211931,0.2840236686390533,0.0,0.0,3.17542648054294,28.0,2.0,30.0,0.0,0.9333333333333332,0.0666666666666666,1.0,0.0,366.0,366.0,366.0,13.235071897506714,27.65379763965988,27.65379763965988,27.65379763965988,27.65379763965988,0.1511136483041523,27.50268399135573,0
-0.986159169550173,0.1658013640236808,0.0274900923121131,11.895670163597972,-7.722494125366211,7.917771100997925,0.0176644485268816,0.0121099948883056,1.4879206199547288,2.2139077712864648,3.1948089599609375e-05,0.125378131866455,-1.8621865545516751,0.987454891204834,0.987454891204834,0.987454891204834,0.987454891204834,0.0,0.0,0.987454891204834,0.987454891204834,0.0,-7.722494125366211,7.917771100997925,0.0176044142976099,0.0121099948883056,1.4953373444663314,2.2360337737556195,3.3020973205566406e-05,0.1164579391479492,-1.893569267724117,284.0,72.25,2.0,122.25664603611536,14946.6875,1.0,73.25,1.1545462749607298,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,284.0,143.5,143.5,140.5,19740.25,73.25,213.75,0.0,25.0,7.5,2.0,10.136567466356649,102.75,1.0,8.5,1.1327061022309128,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,25.0,14.0,14.0,11.0,121.0,8.5,19.5,0.0,2.0,2.0,288.0,144.98954703832752,145.0,82.86723710135537,6866.978984812247,73.5,216.5,-0.0007406482173002,4.0,2.0,2.0,2.0,4.0,1.0,3.0,0.0,2.0,0.2,0.0,0.6000000000000001,0.36,0.0,0.0,2.6666666666666665,28.0,2.0,30.0,0.0,0.9333333333333332,0.0666666666666666,1.0,0.0,289.0,289.0,289.0,9.958648920059204,29.02000083745114,29.02000083745114,29.02000083745114,29.02000083745114,0.2008304556224992,28.81917038182864,0
-0.9937694704049844,0.1114551016822325,0.0124222396909967,17.832642120560827,-8.186216831207275,4.777525186538696,0.0238211198025439,0.0081030130386352,1.2802740147410423,1.639101552821147,2.09808349609375e-05,0.1271388530731201,-1.7836994729696731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.414848804473877,4.777525186538696,0.0238611091266978,0.0015888214111328,1.2637322666500426,1.597019241772454,2.09808349609375e-05,0.1234130859375,-1.5048199519112413,320.0,160.5,160.5,159.5,25440.25,80.75,240.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,320.0,320.0,320.0,0.0,0.0,320.0,320.0,0.0,29.0,15.0,15.0,14.0,196.0,8.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0,1.0,1.0,320.0,160.5,160.5,92.37559201434112,8533.25,80.75,240.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0909090909090909,0.0,0.2874797872880344,0.0826446280991735,0.0,0.0,2.846049894151541,29.0,1.0,30.0,0.0,0.9666666666666668,0.0333333333333333,1.0,0.0,321.0,321.0,321.0,12.777310848236084,25.12265717041033,25.12265717041033,25.12265717041033,25.12265717041033,0.0782637295028359,25.0443934409075,0
