0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,label
221.0,41.0,25292.0,149083.0,24.269999999999985,-377.46,-1983.1900000000005,-2887.08,-2485.3500000000004,-3320.380000000001,-4501.889999999999,-2764.16,-1026.4300000000003,711.2999999999993,2449.029999999999,4054.760000000002,4588.490000000002,6194.220000000001,6516.049999999999,6409.68,8147.41,9753.14,11463.129999999996,10996.6,12734.330000000002,14472.059999999998,16209.79,17947.520000000004,18496.75,18030.980000000003,19768.71,21374.44,21908.17,21916.1,20178.370000000003,19485.36,21223.090000000004,21249.18,21130.550000000003,21664.28,23402.01,23803.740000000005,25541.47,27279.2,29016.930000000008,30754.660000000003,32492.39,34230.119999999995,35967.850000000006,37705.58,39443.31,41181.04000000001,42918.77,43320.5,45058.23,44678.03999999999,45993.69,47731.42,49469.15,51206.880000000005,52944.61,54682.34,56420.07000000001,58157.8,59895.53,61633.26,63051.01,63772.72,65510.45,67248.18000000001,68985.91,70723.64,71257.37,72995.1,74732.83,76470.56,78208.29000000001,79946.02,81683.75,83421.48000000001,85159.20999999999,86896.94,88634.67000000001,90372.4,91978.13,92511.86000000002,94249.59,95987.32,97725.05,99462.78,101200.51,102938.24,104675.97,106413.7,108151.43,109889.16,111626.89,113364.62,115102.35,116840.08000000002,118577.81,120315.54,122053.27,123791.0,0
142.0,97.0,105382.0,56276.0,151.44000000000003,-1459.12,-2937.6800000000003,-2140.24,-2681.2000000000007,-2689.3600000000006,-3824.08,-2577.5200000000004,-1098.960000000001,511.59999999999854,918.16,2396.720000000001,2803.279999999999,4413.84,6024.399999999998,7502.959999999999,9113.52,8359.920000000002,8733.36,7254.800000000003,8184.239999999998,7777.68,7452.879999999997,8655.440000000002,9362.0,8484.559999999998,8759.119999999995,9566.32,7955.760000000002,6477.200000000004,6070.639999999999,4460.080000000002,2849.520000000004,3689.040000000001,3963.599999999999,3342.159999999996,3631.279999999999,2951.279999999999,3038.1600000000035,3632.399999999994,4978.959999999992,4006.479999999996,2940.0800000000017,3589.3600000000006,1978.800000000003,500.2400000000053,1206.3199999999924,2816.8800000000047,4427.440000000002,5554.0,5279.440000000002,4872.880000000005,3262.320000000007,1783.7600000000093,173.1999999999971,-1305.3600000000006,-2915.9199999999983,-4526.479999999996,-6005.039999999994,-6411.599999999991,-5761.8399999999965,-4992.720000000001,-4272.720000000001,-5717.8399999999965,-7196.399999999994,-8674.959999999992,-10285.51999999999,-11764.080000000002,-13374.64,-14853.199999999995,-16463.759999999995,-18074.319999999992,-17543.12000000001,-17727.440000000002,-19338.0,-20948.56,-22427.119999999995,-24037.679999999997,-25648.23999999999,-25265.20000000001,-26505.36,-28100.080000000016,-29594.47999999998,-31205.040000000008,-32683.60000000001,-34294.16,-35772.72,-37383.28,-38861.84,-40472.4,-42082.95999999999,-43561.51999999999,-43704.07999999999,-45314.63999999999,-46793.19999999998,-48403.76000000001,-49882.32000000001,-51492.880000000005,-50716.56,-49106.0,0
251.0,55.0,36826.0,171094.0,-2144.54,-3544.92,-3761.62,-4504.16,-3373.2999999999997,-2630.76,-2003.7799999999988,-837.6800000000003,1240.8600000000006,3187.400000000001,5265.939999999999,7344.48,9423.02,11501.559999999998,12376.1,14454.64,16533.18,18611.72,18326.26,19200.800000000003,19047.34,21125.88,21868.42,21041.04,18962.5,19687.96,21342.58,23421.119999999995,25499.66,27578.2,29656.74,31735.28,33813.81999999999,35892.36,36634.9,38713.44,39587.98,40330.52,41073.06,42188.4,40998.14,43067.32000000001,40988.78,39042.240000000005,39932.3,38761.16,36814.62,35371.92,36014.45999999999,38093.0,40171.53999999999,42250.08,43651.380000000005,45203.16,47281.7,48156.23999999999,50234.78,52313.31999999999,54391.86,56470.4,58548.94,60495.48,62574.02,63448.56,65527.100000000006,67605.63999999998,69684.18,71762.72,73841.26000000001,75919.79999999999,77998.34,80076.88,82155.41999999998,84233.95999999999,86312.5,88391.04000000001,90469.58,92548.12,94626.66,96582.8,97315.74,98058.28,100136.82,102215.36,104293.9,106372.44,108450.98,109325.52,111404.06,113482.6,115561.13999999998,117639.68,119718.22,121796.76,123875.3,125953.84,128032.38,130110.91999999998,132189.46,134268.0,0
323.0,142.0,121788.0,196300.0,-2308.86,-2020.28,-3578.58,-2938.5599999999995,-1231.699999999997,-1084.84,1682.0200000000004,4856.880000000001,6136.259999999998,4434.600000000002,4837.459999999999,6808.32,7487.18,5457.959999999999,5087.099999999999,6860.239999999998,6618.620000000003,8589.480000000003,10428.340000000004,11544.799999999996,9274.059999999998,11303.080000000002,8392.220000000001,5613.360000000001,8449.5,9260.36,6248.779999999999,7757.919999999998,8740.940000000002,10579.800000000005,9025.339999999997,7845.520000000004,7872.380000000005,11047.240000000003,13018.100000000006,14988.960000000006,14551.820000000009,15318.680000000008,16217.540000000008,15063.599999999991,12020.73999999999,10281.880000000005,7371.019999999989,6604.160000000004,7190.700000000012,9161.559999999998,7739.579999999987,4696.720000000001,4061.859999999986,1151.0,1819.8600000000151,4994.720000000001,8169.580000000016,10140.440000000002,13315.300000000016,16490.160000000003,17433.02000000002,19403.880000000005,21374.74000000002,24549.60000000001,27724.46000000002,30899.320000000007,34074.18000000002,37249.04000000001,40423.9,43598.76000000001,45569.62,48744.48000000001,51919.34,55094.20000000001,58269.06,60239.92000000001,63414.78,66589.64000000001,68560.5,71735.36000000002,74778.22,77953.08000000002,81127.94,83098.80000000002,86273.66,86420.52000000002,89055.38,86109.76000000001,82934.89999999997,79892.03999999998,76981.18,73938.32,73435.45999999996,73143.40000000002,71989.73999999999,69078.88,70171.98000000004,72142.84000000003,73981.70000000001,76787.44,73744.58000000002,74445.71999999997,73877.14000000001,74512.0,0
208.0,69.0,47736.0,134030.0,1077.6400000000003,-657.2800000000007,-2468.92,-1872.5600000000004,-2348.2000000000007,-3564.16,-1752.5199999999986,-1807.1200000000008,-1873.239999999998,-2038.4000000000012,-2481.959999999999,-3385.6800000000003,-5065.32,-6876.960000000003,-7875.399999999998,-7960.240000000002,-7952.119999999999,-8372.479999999996,-7764.8399999999965,-8185.199999999997,-8326.440000000002,-10138.080000000002,-11817.72,-11922.64,-11829.0,-12043.36,-10231.719999999994,-8420.079999999994,-8387.560000000005,-7336.799999999996,-5902.840000000004,-5049.519999999997,-4573.879999999997,-2894.239999999998,-2418.5999999999985,-3421.040000000008,-4968.680000000008,-6516.320000000007,-8195.960000000006,-6928.399999999994,-5116.759999999995,-3437.119999999996,-3578.520000000004,-5390.160000000004,-5638.199999999997,-3958.5599999999977,-2278.9199999999983,-467.2799999999989,1344.3600000000006,3156.0,4967.639999999999,6779.279999999999,8590.919999999998,10402.560000000012,12214.200000000012,14025.840000000013,15837.48000000001,16313.12000000001,17579.23999999999,18732.40000000001,20544.040000000008,22355.680000000008,24167.320000000007,25978.960000000006,27790.60000000001,29602.240000000005,31413.880000000005,33225.520000000004,35037.16,36848.8,38660.44,40472.08,42283.72,44095.360000000015,45907.0,46382.640000000014,45962.28,47773.92000000001,49585.56,51397.20000000001,53208.84,55020.48000000001,56832.12,58643.76000000001,60455.4,62135.04000000001,63946.68000000002,65758.32,67569.96000000002,69381.6,71193.24000000002,73004.88,74816.52000000002,76628.16,78439.80000000002,80251.44,82063.08000000002,83874.72,85686.36000000002,86294.0,0
152.0,76.0,91440.0,71636.0,-1696.1,-3326.2,-2811.7000000000007,-3545.6000000000004,-4340.5,-3853.4000000000015,-2223.300000000001,-1929.2000000000007,-876.8999999999996,-1033.0,597.0999999999985,2227.199999999997,722.7000000000007,2095.399999999998,3725.5,5355.599999999999,6985.699999999997,8615.8,8342.100000000002,8616.0,9089.9,7459.800000000003,6002.299999999996,7632.399999999994,6986.5,7412.5999999999985,9042.699999999995,9336.799999999996,10966.899999999994,12597.0,14227.1,15857.199999999995,17487.299999999996,17781.399999999994,18075.5,18369.6,18663.7,20293.8,21784.10000000001,22218.0,23848.09999999999,25478.2,26863.7,25497.60000000001,26231.5,27094.59999999999,27875.300000000003,29018.79999999999,29959.10000000001,30943.0,31778.90000000001,30148.800000000003,28650.70000000001,27020.60000000001,25522.5,23892.40000000001,22394.300000000003,20764.20000000001,20073.899999999998,21248.0,21898.09999999999,23423.800000000003,24894.29999999999,25188.399999999998,25989.5,26172.59999999999,24961.300000000003,23463.20000000001,21833.10000000001,20203.0,18572.90000000001,17074.800000000003,15444.700000000012,13946.600000000006,12316.5,12589.599999999991,11420.300000000005,9922.200000000012,8292.100000000006,6794.0,5163.899999999994,3533.800000000017,2035.700000000012,405.6000000000058,-1224.5,-2722.600000000006,-4352.699999999983,-5982.799999999988,-6276.899999999994,-7907.0,-9405.100000000006,-11035.199999999984,-12533.299999999988,-14163.399999999994,-15793.5,-16588.400000000023,-17717.699999999983,-19252.20000000001,-20845.899999999998,-19804.0,0
188.0,52.0,38148.0,126726.0,119.27999999999976,-1523.44,-3166.16,-1799.12,-2388.4,-877.6800000000003,-1985.0400000000009,-2100.24,-589.5200000000004,530.7999999999993,224.0799999999981,-1418.6399999999994,5.360000000000582,-64.08000000000175,-1574.7999999999993,-1881.5200000000004,-3524.2400000000016,-4902.959999999999,-5838.32,-6720.4000000000015,-6087.120000000003,-6986.159999999996,-6832.559999999998,-7271.279999999999,-6830.0,-6391.279999999999,-7559.440000000002,-9070.160000000003,-10580.879999999996,-10352.4,-9293.68,-8986.96,-8680.239999999998,-8854.480000000003,-10365.200000000004,-12007.919999999998,-12153.36,-10642.64,-9131.919999999998,-7489.199999999997,-5846.479999999996,-4203.759999999995,-2561.0399999999936,-918.3199999999924,724.3999999999942,2367.119999999996,4009.839999999997,3420.5599999999977,4931.279999999999,6574.0,8216.720000000001,9859.440000000002,11502.160000000003,13144.880000000005,14787.600000000006,16430.320000000007,18073.040000000008,19715.759999999995,21358.48,23001.2,24643.92,26286.64,27929.36,29572.08,31214.800000000003,32857.520000000004,34500.240000000005,36142.96000000001,37785.68000000001,39428.40000000001,41071.12,42713.84,44356.56,45999.28,47642.0,49284.72,50927.44,52570.16,54212.880000000005,55855.600000000006,57498.32000000001,59141.04000000001,60783.76000000001,62426.48000000001,64069.20000000001,65711.92000000001,67354.64000000001,68997.36000000002,70640.08000000002,72282.79999999999,73925.51999999999,75568.23999999999,77210.95999999999,78853.68,80496.4,82139.12,83781.84,85403.44,86935.28,88578.0,0
211.0,52.0,38038.0,137444.0,-1820.16,-3574.32,-2788.4800000000005,-3206.6400000000003,-4828.800000000001,-4137.039999999999,-2382.879999999999,-2992.72,-1553.4400000000005,-820.3999999999978,-421.7600000000021,411.9200000000019,2166.0800000000017,3920.2400000000016,5653.599999999999,5196.560000000001,5865.279999999999,5312.880000000001,6364.959999999999,6078.799999999996,5660.639999999999,6138.479999999996,4384.32,2762.159999999996,1748.0,1226.1600000000035,2403.6800000000003,3002.480000000003,1303.3600000000006,-450.8000000000029,203.04000000000087,-215.12000000000265,-633.2800000000061,20.55999999999767,1405.6000000000058,3027.760000000002,4781.9200000000055,6404.080000000002,6954.240000000005,8303.599999999991,6681.440000000002,5059.279999999999,3550.8800000000047,4486.959999999992,4131.199999999997,5885.360000000001,7639.520000000004,9393.680000000008,11147.840000000013,12902.0,14656.160000000003,16410.320000000007,18164.48000000001,19918.64,21672.800000000003,23426.960000000006,25181.12000000001,26935.28,28689.44,30443.60000000001,32197.76000000001,33951.92,35706.08,37460.240000000005,39214.40000000001,40968.56000000001,42722.72,44476.880000000005,46231.04000000001,47985.20000000001,49739.36,51493.52,53247.68000000001,55001.84000000001,56756.0,58510.16,60264.32000000001,62018.48000000001,63772.640000000014,65526.80000000002,67280.96000000002,69035.12,70789.28,72543.44,74297.6,76051.76000000001,77805.92000000001,79560.08000000002,81314.24000000002,83068.4,84822.56,86576.72,88330.88,90085.04,91839.2,93593.36000000002,95347.52000000002,97101.68000000002,98855.84,99406.0,0
195.0,55.0,34748.0,134626.0,-1759.08,-3452.16,-2622.76,-3094.32,-1732.6000000000004,-2472.48,-3074.4400000000005,-1894.6399999999996,-1024.2800000000009,668.7999999999993,2229.8799999999974,1453.0400000000009,2356.040000000001,2174.880000000001,3378.199999999997,5071.279999999999,6764.360000000001,8362.560000000001,8946.519999999997,9636.4,9279.32,9341.759999999997,8301.160000000003,6740.080000000002,5469.0,6378.080000000002,6735.159999999996,6960.239999999998,8653.32,8973.600000000006,10571.479999999996,12264.559999999998,12753.64,14446.72,15588.200000000004,15363.120000000004,15649.96,17211.039999999994,17771.880000000005,19261.2,19618.28,20944.64,19251.56,17822.48000000001,16129.400000000009,14700.320000000009,15224.759999999997,15713.839999999997,17406.92,19100.0,20793.08,22101.84,22975.23999999999,24668.319999999992,26361.399999999998,28054.48,28928.44,30236.64,31929.72,33622.79999999999,35315.87999999999,36876.95999999999,38017.96000000001,39059.12,40752.2,42445.28,44138.36,45831.44,47524.51999999999,49217.59999999999,50910.67999999999,52603.76,54296.84,55989.92,57683.0,59376.07999999999,61069.15999999999,62762.23999999999,64455.32000000001,66148.4,67841.47999999998,69534.56,71227.63999999998,72920.72,74613.79999999999,76306.88,77999.95999999999,79693.03999999998,81386.12,83079.19999999998,84772.28,86465.35999999999,88158.44,89851.51999999999,91544.6,93237.68,94930.75999999998,96623.84,98316.91999999998,99878.0,0
184.0,51.0,37502.0,126484.0,128.15999999999983,-1505.6799999999998,-3007.5199999999995,-2233.36,-2663.2000000000007,-4165.039999999999,-3761.120000000001,-3331.2800000000007,-1697.4400000000005,-1267.5999999999983,-206.239999999998,796.0799999999981,2429.9199999999983,4063.7599999999984,3810.4000000000015,5099.439999999999,5922.720000000001,5624.880000000001,5360.959999999999,4765.199999999997,5192.639999999999,6694.479999999996,8328.32,8626.159999999996,7520.0,8501.839999999997,7188.32,5554.480000000003,4184.639999999999,2550.800000000003,1531.0400000000009,3164.8799999999974,4534.719999999994,4971.440000000002,5570.399999999994,5868.239999999998,7502.079999999994,9135.919999999998,10637.759999999997,11067.600000000006,12701.440000000002,11648.72,10146.880000000005,8645.040000000008,8816.800000000003,8181.360000000001,8804.479999999996,9861.680000000008,9563.840000000013,11034.0,11508.160000000003,12965.679999999991,14599.51999999999,16233.36,17867.199999999997,19501.039999999997,20025.12000000001,21564.72,23198.56,24832.399999999998,26466.23999999999,26896.08,28529.92,30163.759999999995,31797.59999999999,33431.43999999999,35065.28,36699.12,38332.95999999999,39966.79999999999,41600.64,43234.48,44868.31999999999,46502.15999999999,48136.0,49769.84,51403.67999999999,53037.51999999999,54671.36,56305.20000000001,57939.03999999998,59572.880000000005,61206.72,62840.56,64474.4,66108.23999999999,67742.07999999999,69375.91999999998,71009.75999999998,72643.6,74277.44,75911.28,77545.12,79178.95999999999,80812.79999999999,82446.63999999998,84080.47999999998,85714.31999999998,87348.16,88982.0,0
