0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,label
160.0,1.0,89.5,86.38461538461539,1981.2559171597632,44.51130100502302,50.75,122.25,-0.1763227772428129,158.0,2.0,64.0,69.57142857142857,2231.780612244898,47.24172533094973,28.5,101.0,0.360591094142053,15.0,7.0,11.0,10.8,6.56,2.56124969497314,10.0,11.0,0.2228332944020346,2.1620659828186035,0.0262680053710937,0.2320235967636108,0.2864586909612019,0.0930626946331576,0.3050617882219233,0.1726412773132324,0.2790308594703674,4.454680824931123,104.0,56.0,140958.0,39892.0,536.0,-832.86,970.28,2366.58,1404.56,860.3,722.84,2294.02,2866.88,1844.26,1503.4,1701.46,1893.68,2624.82,2680.04,3015.1,2674.24,3405.38,5208.52,6220.34,5489.2,6373.94,8177.08,9980.22,11783.36,13586.5,15389.64,17192.78,17923.92,19727.06,20661.8,20161.34,20271.52,19540.38,20254.76,22057.9,23861.04,24971.82,25312.68,25026.46,24922.4,25416.74,27219.88,29023.02,30826.16,32629.3,34432.44,36235.58,36966.72,36802.14,35257.0,34960.14,36763.28,38566.42,37546.44,39276.7,41079.84,42882.98,44686.12,46489.26,47971.6,48791.54,50594.68,52397.82,54200.96,56004.1,57807.24,59610.38,61413.52,63216.66,65019.8,66822.94,68626.08,69882.78,71160.36,72963.5,74766.64,76569.78,78372.92,80176.06,80907.2,81885.66,81154.52,81044.62,80747.76,82550.9,84354.04,86157.18,87960.32,89763.46,91566.6,93369.74,95172.88,96667.98,96635.16,95205.7,95997.44,97800.58,98531.72,100334.86,101066.0,0
183.0,1.0,95.5,97.25,2831.224537037037,53.20925236307156,51.75,146.25,-0.13446610929995,184.0,2.0,82.5,85.75,2729.4506578947367,52.24414472354521,42.5,123.75,0.1885059584800028,15.0,7.0,13.0,12.333333333333334,6.888888888888888,2.6246692913372702,12.0,14.0,-1.1389043647113866,3.147814989089966,0.0038650035858154,0.2418451309204101,0.3045229632575232,0.181749492659128,0.4263208799239464,0.1083719730377197,0.2950130701065063,4.495476231851026,108.0,76.0,133048.0,55288.0,536.0,270.0,-4.0,854.0,2732.0,2466.0,3128.0,3262.0,2596.0,1650.0,1036.0,770.0,1576.0,3454.0,5332.0,7038.0,6944.0,6774.0,6456.0,6234.0,7528.0,6774.0,7580.0,6182.0,6064.0,5642.0,5576.0,6382.0,8260.0,10138.0,12016.0,11306.0,10500.0,9694.0,9960.0,10818.0,12696.0,14574.0,16452.0,18330.0,20208.0,19942.0,20048.0,19410.0,20216.0,19686.0,18880.0,18478.0,18340.0,18606.0,17800.0,19558.0,21284.0,22242.0,24120.0,25998.0,27876.0,29754.0,30288.0,30614.0,32268.0,31154.0,29584.0,29806.0,30444.0,31842.0,31304.0,33182.0,35060.0,36938.0,38816.0,40694.0,42064.0,42174.0,43720.0,45598.0,47476.0,49354.0,51232.0,53110.0,54988.0,56866.0,58744.0,60622.0,62500.0,64378.0,66256.0,68134.0,70012.0,71494.0,72696.0,74574.0,76452.0,75222.0,76240.0,76738.0,75564.0,77442.0,78344.0,78026.0,77760.0,0
182.0,1.0,98.0,95.34513274336284,2573.6950426814938,50.73159806946253,55.0,136.0,-0.1558139649487934,183.0,2.0,77.5,86.6,3093.697142857143,55.62101350080869,38.0,145.0,0.2403756058236007,15.0,5.0,12.0,11.5,10.25,3.2015621187164243,11.25,13.5,-1.097025449363867,0.9916539192199708,0.0055561065673828,0.2551569938659668,0.2719151260926551,0.0325367647433891,0.1803795020044935,0.1603560447692871,0.3438730239868164,1.45450891263008,113.0,70.0,133534.0,52000.0,536.0,241.98,52.04,769.94,2619.92,2814.1,3064.12,3925.86,2536.16,2830.18,2015.8,1274.22,1524.24,2293.74,3071.72,3849.7,5699.68,6974.34,6227.64,5933.62,5668.4,5389.58,5184.44,6230.46,6739.52,8589.5,10439.48,11217.46,12088.56,11310.58,11451.4,10085.38,11120.64,10613.34,10592.68,12213.3,14063.28,14841.26,16691.24,17469.22,17584.8,16969.18,18819.16,20669.14,22519.12,24369.1,26219.08,28069.06,29919.04,29894.98,30723.0,30439.02,29661.04,29608.94,30205.08,28355.1,29886.88,31736.86,33586.84,35436.82,37286.8,39136.78,40986.76,42836.74,43614.72,45464.7,47314.68,49164.66,51014.64,52864.62,54714.6,56564.58,58414.56,60264.54,62114.52,63964.5,65814.48,67664.46,69514.44,71364.42,73214.4,75064.38,75842.36,77692.34,79542.32,79619.7,80026.28,79091.74,78313.76,77535.78,78894.2,80744.18,81522.16,83372.14,84057.88,83279.9,82578.08,83356.06,83089.96,82812.02,81534.0,0
183.0,1.0,97.5,94.79824561403508,2572.3715758694984,50.71855258058434,53.5,137.75,-0.1132742515442198,184.0,3.0,85.5,88.75714285714285,3203.9553061224487,56.60349199583404,38.75,141.5,0.1719961258808754,15.0,6.0,11.5,11.333333333333334,9.22222222222222,3.0368111930480994,10.0,13.75,-0.4972453223629353,2.359499931335449,0.0036988258361816,0.2630980014801025,0.3051127419613375,0.0936349931971452,0.3059983548928739,0.1256380081176757,0.3998100757598877,4.09184517379913,114.0,70.0,138828.0,52558.0,536.0,771.5,1007.0,945.5,2854.0,2521.5,2713.0,3976.5,3028.0,2303.5,1467.0,541.5,866.0,1142.5,2775.0,4683.5,5520.0,6399.5,7375.0,7001.5,6766.0,6574.5,6339.0,7160.5,5572.0,5720.5,7629.0,6710.5,8550.0,10458.5,10457.0,11855.5,12692.0,14600.5,16509.0,17370.5,17154.0,19062.5,19957.0,19663.5,20500.0,20619.5,19783.0,20953.5,22862.0,24770.5,26679.0,28587.5,30496.0,31332.5,30479.0,32253.5,33902.0,31993.5,33257.0,32239.5,34148.0,36056.5,37965.0,39873.5,41782.0,43690.5,43577.0,45407.5,47316.0,49224.5,51133.0,53041.5,54950.0,53962.5,54523.0,56431.5,58340.0,60248.5,62157.0,64065.5,65974.0,67882.5,69791.0,71699.5,72968.0,74444.5,76353.0,77002.5,77042.0,78950.5,80859.0,82488.5,81504.0,82340.5,83177.0,82226.5,82462.0,82514.5,82279.0,84187.5,86096.0,87675.5,87943.0,86505.5,86270.0,0
242.0,1.0,137.0,128.48275862068965,4712.125564803804,68.64492380943986,74.0,182.0,-0.1829538337301856,244.0,2.0,104.0,113.73737373737374,5196.920926436078,72.08967281404513,51.5,183.5,0.2663314621124691,16.0,5.0,12.5,12.0,9.0,3.0,11.75,13.25,-1.25,0.5875730514526367,0.0006449222564697,0.2612600326538086,0.2293227310721756,0.0201814471600427,0.1420614203788023,0.1112630367279052,0.3118660449981689,0.3329305242388715,145.0,99.0,170614.0,76906.0,536.0,210.16,159.68,2629.52,2955.36,2209.2,1488.96,1163.12,1174.72,3644.56,6114.4,7512.24,5789.92,6536.08,5273.76,4812.4,4941.44,7411.28,6786.88,7489.04,6091.2,5765.36,3944.48,5342.32,7812.16,9210.0,11679.84,12598.32,11391.52,12789.36,12748.8,12733.04,12306.88,11019.28,12837.44,11660.4,11986.24,13384.08,15853.92,18323.76,20793.6,23004.56,23430.72,21932.88,22184.96,21237.2,20911.36,21150.48,23620.32,26090.16,26584.0,25237.84,27707.68,30177.52,32647.36,35117.2,34932.96,37160.88,37686.72,40156.56,42626.4,45096.24,47093.92,45791.92,48261.76,50731.6,53201.44,55671.28,58141.12,60610.96,63080.8,65550.64,68020.48,69418.32,69788.16,72258.0,74727.84,76574.32,76495.52,78965.36,78128.8,78178.96,78958.88,81428.72,83425.44,83175.6,82849.76,82776.08,84173.92,83471.76,83841.6,86311.44,87709.28,88035.12,88404.96,90874.8,92272.64,93670.48,96140.32,94366.16,93708.0,0
329.0,1.0,176.0,171.48058252427185,8432.346710340276,91.82781011404047,95.25,242.75,-0.0858747798924126,324.0,2.0,141.0,154.14634146341464,9816.059884989094,99.07603082980816,66.5,252.0,0.1616836787090284,16.0,5.0,12.0,11.4,10.84,3.2924155266308657,8.75,13.75,-0.4895518518376531,2.9939749240875244,0.0020890235900878,0.2162281274795532,0.2579082899623447,0.1186404446074731,0.3444422224517097,0.0910760760307312,0.2862844467163086,5.0655622957773545,206.0,123.0,218738.0,96070.0,536.0,462.72,389.44,-316.16,-829.12,-1930.4,-1959.68,1183.04,4325.76,5368.48,6100.8,6337.92,8408.64,7304.64,7278.08,6335.2,6147.52,7146.24,9463.04,10215.68,12286.4,15429.12,14415.84,17558.56,16658.72,16412.0,16674.72,14313.44,13256.16,15326.88,17397.6,20540.32,23683.04,23714.24,23467.52,23060.8,22449.92,22887.36,25563.36,27634.08,30776.8,32752.48,31753.76,33816.96,36959.68,36930.4,40054.88,37191.84,37438.56,40581.28,42232.0,45374.72,48517.44,50588.16,53730.88,53977.6,57120.32,56776.96,59869.76,60912.48,64055.2,66125.92,69268.64,72411.36,75554.08,76596.8,78667.52,79710.24,79636.96,81204.32,83026.4,84766.88,86891.84,90034.56,93177.28,96016.0,98390.72,100461.44,103604.16,102213.12,102473.6,104183.68,101316.96,101225.76,104368.48,107511.2,106706.08,107364.64,107291.36,108290.08,108216.8,109880.48,108085.76,108084.96,111227.68,114370.4,114385.12,115096.16,116382.56,119525.28,122668.0,0
196.0,1.0,106.0,102.01574803149606,3063.0233740467493,55.344587576806,55.5,147.5,-0.1454074840311306,199.0,2.0,86.0,96.44444444444444,3698.191358024692,60.812756540258,45.5,156.75,0.2235911153376361,14.0,5.0,11.0,10.5,7.916666666666667,2.8136571693556887,10.0,12.0,-0.8754292888144901,0.7705519199371338,0.0130329132080078,0.2391901016235351,0.240501469017094,0.0259477369319622,0.1610830125493132,0.1060390472412109,0.3129239082336426,0.8457243299523513,127.0,72.0,136690.0,59422.0,536.0,347.76,-15.52,943.28,2899.04,3782.8,3638.56,4522.32,2905.92,4166.16,2210.4,1845.36,3801.12,5756.88,7043.36,6772.4,7336.16,8219.92,7784.32,6900.56,7088.8,6482.96,7145.28,7222.48,9178.24,11134.0,11214.24,11873.52,12618.72,10662.96,10368.8,10995.44,11183.68,11948.08,13903.84,13759.6,13816.64,14455.12,16249.12,15238.64,15050.4,17006.16,18961.92,20917.68,22873.44,24829.2,26784.96,26711.28,25380.48,25236.24,24812.0,25752.24,24239.52,24736.72,26615.04,28570.8,30526.56,30701.68,31542.08,33497.84,33522.4,35121.36,37077.12,39032.88,40351.36,41872.4,42756.16,44711.92,46667.68,48623.44,50579.2,52534.96,53418.72,55374.48,57330.24,59286.0,61241.76,62125.52,64081.28,66037.04,66603.2,67804.56,69760.32,71716.08,73671.84,73483.6,75439.36,74276.88,73393.12,72509.36,71625.6,72486.16,74441.92,76397.68,76209.44,78165.2,79048.96,77863.28,78716.48,79223.76,77268.0,0
188.0,1.0,102.0,98.03418803418803,2791.297976477464,52.83273584130831,54.0,139.0,-0.115070304542108,189.0,2.0,81.5,90.06944444444444,3238.620177469136,56.90887608685605,42.5,143.5,0.1859230283555153,15.0,8.0,10.5,11.166666666666666,5.138888888888888,2.266911751455907,10.0,12.5,0.3942340027659777,0.8707730770111084,0.0026121139526367,0.2715160846710205,0.2819382006968927,0.0262282351716571,0.1619513358131299,0.1714320182800293,0.3483519554138183,0.9639068013247356,117.0,72.0,145444.0,55194.0,536.0,393.02,-250.04,1223.06,2987.92,2058.9,2982.12,3911.14,3471.84,2542.82,2685.8,1756.78,2300.24,4301.26,5230.28,6396.7,6539.68,5917.34,6825.64,5896.62,6039.6,6417.42,6325.56,5396.54,6032.48,6961.5,8962.52,10963.54,11383.44,11749.58,10622.6,11551.62,13552.64,12906.34,14382.68,16383.7,18384.72,20385.74,22386.76,24387.78,26388.8,24918.18,25017.16,23016.14,24832.88,26833.9,28834.92,30835.94,32836.96,34837.98,36839.0,38840.02,40841.04,42842.06,44843.08,45772.1,44877.12,44741.86,42740.84,43320.18,44850.8,46250.22,48251.24,50252.26,52253.28,54254.3,56255.32,58256.34,60257.36,62258.38,64259.4,64116.42,66117.44,68118.46,70119.48,72120.5,74121.52,76122.54,75648.44,74719.42,74665.6,76666.62,78100.36,78243.34,78381.68,78238.7,77556.28,76627.26,77897.76,79898.78,81899.8,83900.82,83246.16,84774.86,86775.88,88776.9,90777.92,92761.06,90811.96,90392.98,90250.0,0
230.0,1.0,120.5,118.70714285714286,4176.178520408163,64.62335893783427,65.5,172.5,-0.0743811332726057,227.0,3.0,99.0,110.5111111111111,4728.3609876543205,68.76307866620226,49.75,172.5,0.1216818314258768,14.0,9.0,12.0,11.571428571428571,3.3877551020408165,1.840585532389304,10.0,13.0,0.092576990415575,0.5953660011291504,0.0113360881805419,0.2411710023880005,0.2205278690044696,0.0153289881946487,0.1238102911500039,0.1205764412879943,0.2716484069824219,0.5074842031962786,140.0,90.0,162574.0,69042.0,1448.0,621.68,1320.64,981.04,961.28,-268.4,1542.08,2771.76,2973.44,4108.88,2879.2,1649.52,1491.84,633.84,2935.52,3550.8,5438.88,6668.56,7697.76,7027.92,7185.6,7224.72,7067.04,5837.36,6431.68,6006.0,8307.68,10609.36,12911.04,14140.72,14881.6,14500.08,15729.76,14364.56,14206.88,13074.8,15376.48,17678.16,19979.84,22281.52,24583.2,25087.12,27086.56,29388.24,30826.08,30023.6,32325.28,33234.96,35536.64,37838.32,40140.0,42441.68,44743.36,47045.04,49346.72,50576.4,51121.92,50732.24,50341.44,50096.88,49352.8,51654.48,53956.16,56257.84,57632.48,58717.2,61018.88,63320.56,65622.24,67923.92,70225.6,72527.28,73756.96,74986.64,76216.32,75302.0,75904.32,76689.36,76616.96,76459.28,74354.4,75352.08,77653.76,79955.44,80113.12,82414.8,84716.48,87018.16,86147.84,86190.48,86463.2,88764.88,91066.56,92535.76,91425.92,91148.4,91741.28,89761.04,91072.64,91230.32,93532.0,0
200.0,1.0,105.0,103.41463414634148,3069.8524687685904,55.40624936564999,56.5,149.5,-0.1242299892789853,199.0,2.0,91.0,95.84415584415584,3718.75493337831,60.98159503799741,42.0,154.0,0.1890781168478446,14.0,7.0,11.5,11.333333333333334,4.888888888888888,2.2110831935702664,11.0,12.75,-0.8874027073368279,1.0269060134887695,0.0156350135803222,0.2710925340652466,0.2908469012805393,0.0409200690628253,0.202287095640887,0.1780542731285095,0.330577552318573,1.5014924918694703,123.0,77.0,145664.0,59842.0,536.0,441.7,-347.4,1369.1,2793.2,2296.5,3274.2,2988.1,2057.6,2104.7,1957.0,2934.7,4984.4,7034.1,8011.8,6870.5,4820.8,5943.1,3893.4,3987.7,2482.0,4531.7,5509.4,7559.1,8536.8,8577.5,8671.8,8766.1,8247.6,8197.3,9175.0,8071.3,9237.6,7187.9,8973.8,11023.5,13073.2,15122.9,14044.6,13950.3,16000.0,17018.3,19027.4,20158.9,22054.8,23299.5,24054.2,26103.9,28153.6,30203.3,30109.0,30014.7,29731.6,29825.9,28848.2,30841.5,28948.8,29900.9,31950.6,34000.3,36050.0,38099.7,40149.4,42199.1,41828.8,43878.5,45928.2,47977.9,50027.6,52077.3,54127.0,56176.7,58226.4,60276.1,62325.8,63564.5,63253.2,65302.9,67352.6,69402.3,71452.0,73501.7,74152.6,75457.1,77506.8,79556.5,81606.2,81952.1,80974.4,80339.3,80245.0,79166.7,81216.4,83266.1,83171.8,85221.5,86199.2,86104.9,85633.4,85727.7,85822.0,0
