-0.99154334,0.12977597677144018,0.016841804146981384,15.280845731977715,-10.56416011,10.178433895111084,-8.13E-05,0.008740067,2.399491938982241,5.757561565240755,2.3365020751953125e-05,0.12643146514892578,-0.451649756,10.936360836029053,10.936360836029053,10.936360836029053,10.936360836029053,0,0,10.936360836029053,10.936360836029053,0,-10.1784339,10.219084024429321,-8.19E-05,0.00959599,2.257086174509732,5.0944379991629765,2.47955322265625e-05,0.12390333414077759,-0.278695949,451,118.25,10.5,192.2698299265904,36967.6875,1,127.75,1.149119602,1,1,1,0,0,1,1,0,451,235.5,235.5,215.5,46440.25,127.75,343.25,0,29,15,15,14,196,8,22,0,1,1,1,1,0,0,1,1,0,29,29,29,29,0,0,29,29,0,1,1,472,236.04246284501062,236,136.03623807470663,18505.85806951826,118.5,353.5,0.001649797,452,226,226,226,51076,113,339,0,1,0.125,0,0.33071891388307384,0.109375,0,0,2.267786838055363,29,1,29,1,0.9666666666666667,0.033333333,0.9666666666666667,0.033333333,473,473,473,15.390301942825317,30.733640038849536,30.733640038849536,30.733640038849536,30.733640038849536,0.12995196633763018,30.603688072511908,0-CSM
-0.979166667,0.20305821551685338,0.041232638888888874,9.644196509600452,-11.239568,3.134068012237549,0.041380257219881623,0.007619977,1.4405796163581468,2.0752696310665852,3.910064697265625e-05,0.1271713376045227,-5.088823547,-12.3142159,1.3060100078582764,-5.504102945,-5.504102945,6.810112953186035,46.37763843515222,-8.909159422,-2.099046469,0,-9.350412846,3.015577793121338,0.0422364,0.004855871,1.2389832921253165,1.5350795981656877,3.910064697265625e-05,0.1251239776611328,-4.255238043,275,72,6,117.2539977996486,13748.5,1.75,76.25,1.151656521484844,2,1.5,1.5,0.5,0.25,1.25,1.75,0,275,142.5,142.5,132.5,17556.25,76.25,208.75,0,28,15,15,13,169,8.5,21.5,0,2,2,2,2,0,0,2,2,0,28,28,28,28,0,0,28,28,0,3,2,287,144.03508771929825,144,82.3307333,6778.349646044937,73,215,0.002315133,277,92.66666666666667,1,130.3439893342058,16989.555555555555,0.5,139,0.707075566,2,0.3,0,0.6403124237432849,0.41,0,0,1.919794536386767,28,2,29,1,0.9333333333333333,0.066666667,0.9666666666666667,0.033333333,288,288,288,13.912478923797607,20.70083998527175,20.70083998527175,20.70083998527175,20.70083998527175,0.21563374984658074,20.48520623542517,0-CSM
-0.986486486,0.16384264395921808,0.026844412,12.041877043097914,-9.220632076,5.747257947921753,-0.001869541,0.015077114,1.6099349207815759,2.591890449151979,3.504753112792969e-05,0.12298703193664551,-2.110017575,-6.310824871,-6.310824871,-6.310824871,-6.310824871,0,0,-6.310824871,-6.310824871,0,-9.220632076,5.762261867523193,-0.001893144,0.01979208,1.6188515933293361,2.6206804812249307,3.409385681152344e-05,0.12445557117462158,-2.041570283,182,74,56.5,77.08112609452459,5941.5,1,129.5,0.292891019,1,1,1,0,0,1,1,0,182,147,147,35,1225,129.5,164.5,0,29,15,15,14,196,8,22,0,1,1,1,1,0,0,1,1,0,29,29,29,29,0,0,29,29,0,2,2,295,148.11904761904762,148.5,85.27887093333494,7272.485828,74.25,221.75,-0.0039528,113,56.5,56.5,56.5,3192.25,28.25,84.75,0,1,0.2,0,0.4000000000000001,0.16000000000000006,0,0,1.4999999999999996,29,1,30,0,0.9666666666666667,0.033333333,1,0,296,296,296,13.045686960220337,22.68949123971626,22.68949123971626,22.68949123971626,22.68949123971626,0.1533073732413261,22.536183866474936,0-CSM
-0.993883792,0.11043100969582742,0.012195007902439929,18.000085207705624,-4.949768066,4.829434871673584,-0.004153433,0.005040407,1.104676358624352,1.2203098573035578,3.927946090698242e-05,0.045272529,-0.648098079,0,0,0,0,0,0,0,0,0,-4.949768066,4.829434871673584,-0.004174517,0.005298853,1.0581640388697586,1.1197111331571599,3.4809112548828125e-05,0.040563106536865234,-0.598285502,326,163.5,163.5,162.5,26406.25,82.25,244.75,0,1,1,1,0,0,1,1,0,326,326,326,0,0,326,326,0,29,15,15,14,196,8,22,0,1,1,1,1,0,0,1,1,0,29,29,29,29,0,0,29,29,0,1,1,326,163.5,163.5,94.10765112359356,8856.25,82.25,244.75,0,0,0,0,0,0,0,0,0,1,0.090909091,0,0.2874797872880344,0.082644628,0,0,2.8460498941515415,29,1,30,0,0.9666666666666667,0.033333333,1,0,327,327,327,9.252947092056274,35.34009183741383,35.34009183741383,35.34009183741383,35.34009183741383,0.10807367534377318,35.23201816207006,0-CSM
-0.145833333,0.9893091725486471,0.978732639,0.2948185205998629,-8.077288151,6.176067113876343,-0.006072953,0.012682437896728516,1.390202686610399,1.9326635098587712,3.7670135498046875e-05,0.051427841,-1.531538905,-8.152412176,3.1750290393829346,-0.08084939,0.055536389,1.4355295911895605,2.0607452071808665,0.016913593,0.15470081567764282,-3.722670797,-6.608020782,6.206554174423218,0.035036936008110246,0.016041040420532227,1.3403072827951243,1.7964236123136497,4.506111145019531e-05,0.050412893295288086,-0.816411625,54,3.588785046728972,3,5.436039774544571,29.550528430430592,1,5,7.488377938709531,8,3.037037037037037,3,1.8455448153038507,3.406035665294924,1,5,0.6703943848788299,54,4.150943396226415,2,7.454000385800431,55.562121751512976,1,5,5.640983877997565,29,15,15,14,196,8,22,0,1,1,1,1,0,0,1,1,0,29,29,29,29,0,0,29,29,0,112,38,382,162.72272727272727,155,113.57092470353726,12898.35493801653,56.75,252.25,0.32572665889713015,383,230.10365853658536,235,94.16945150297525,8867.885596371207,149.75,313.25,-0.238139402,23,12.615384615384615,11,6.978411341564139,48.69822485207101,8,19,0.006838818,29,1,19,11,0.9666666666666667,0.033333333,0.6333333333333333,0.36666666666666664,384,384,384,13.038047075271606,29.452263654447695,29.452263654447695,29.452263654447695,29.452263654447695,12.578570935753703,16.87369271869399,0-CSM
-0.88125,0.4726504390138657,0.223398438,3.728971464994865,-9.019737959,9.126250982284546,0.038617321,0.012594103813171387,1.8069509261160248,3.2650716493915595,2.3603439331054688e-05,0.072007298,-0.601217005,-0.365889072,0.15011811256408691,-0.005329413,0.029939889907836914,0.10482279612790876,0.010987818588073125,-0.030000925,0.030169963836669922,-2.237122806,-9.863610983,13.790853023529053,0.044459837,0.017787933349609375,2.1974618101613568,4.828838407117627,3.415346145629883e-05,0.1025615930557251,0.4086594917778676,287,10.666666666666666,1,51.314931766711155,2633.2222222222217,1,1,5.199105329572569,2,1.2666666666666666,1,0.44221663871405337,0.1955555555555556,1,1.5,1.0552897060221729,287,20.066666666666666,1,71.34093417448982,5089.528888888889,1,1,3.4743961448615166,2,1.1538461538461537,1,0.360801212,0.13017751479289943,1,1,1.9188064472004944,1,2,1.3076923076923077,1,0.46153846153846156,0.21301775147928995,1,2,0.8333333333333333,1,1,1,1,0,0,1,1,0,19,15,319,168.53820598006644,169,87.69311505099061,7690.082427346276,94,244,-0.0316949,32,16.31578947368421,17,9.744378306862764,94.95290858725761,8,24.5,-0.078825928,17,1.7272727272727273,0,4.863423954580094,23.652892561983478,0,0,2.7787024390187747,13,17,30,0,0.43333333333333335,0.5666666666666667,1,0,320,320,320,14.001207113265991,22.85517222988606,22.85517222988606,22.85517222988606,22.85517222988606,1.3570258511494846,21.49814637873657,0-CSM
-0.994169096,0.10783231492074008,0.011627808141165664,18.439168201863364,-9.484801054,6.304708957672119,0.014069081662775396,0.012432456016540527,1.3756104487137841,1.8923041066105384,4.172325134277344e-05,0.084697604,-2.993793151,0,0,0,0,0,0,0,0,0,-9.484786987,6.304708957672119,0.014146811395718906,0.012789965,1.3794043104005524,1.9027562515516239,4.38690185546875e-05,0.0849998,-2.985724203,342,171.5,171.5,170.5,29070.25,86.25,256.75,0,1,1,1,0,0,1,1,0,342,342,342,0,0,342,342,0,29,15,15,14,196,8,22,0,1,1,1,1,0,0,1,1,0,29,29,29,29,0,0,29,29,0,1,1,342,171.5,171.5,98.72647399085346,9746.916666666666,86.25,256.75,0,0,0,0,0,0,0,0,0,1,0.083333333,0,0.2763853991962833,0.076388889,0,0,3.015113445777637,29,1,30,0,0.9666666666666667,0.033333333,1,0,343,343,343,13.87118411064148,24.72752126019743,24.72752126019743,24.72752126019743,24.72752126019743,0.072091899,24.655429361479655,0-CSM
-0.347079038,0.9378358819747458,0.8795361415193493,0.7401700968614324,-5.821634054,2.4781250953674316,0.001026367,0.007012486,0.9721620675043774,0.9450990854943857,3.653764724731445e-05,0.1094292402267456,-3.664695275,-5.571949005,2.4891550540924072,0.023772045282217172,0.06664896,1.1482816879639943,1.318550835,0.010204076766967773,0.16376590728759766,-3.232327312,-7.39780879,2.307513952255249,-0.008102454,0.041177511,1.205986536230416,1.4544035255690366,0.003776312,0.15283727645874023,-3.546003297,11,2.6454545454545455,2,2.0740227211710787,4.301570247933886,1,3,1.5357964878218888,7,1.7272727272727273,1,1.1670404753368153,1.361983471,1,2,2.6698670361624406,11,3.5636363636363635,3,2.356913516087099,5.555041322314051,2,5,0.8867264099903885,5,2.5,2,1.2583057392117916,1.5833333333333333,1.75,3.25,0.5019280510983324,1,4,2.5,2.5,0.9574271077563381,0.9166666666666666,2,3,0,1,5,2.5,2,1.5,2.25,1.25,3.5,0.5925925925925926,95,55,290,149.77551020408163,147.5,81.78518784761887,6688.816951270305,80.75,223.25,-0.016800563,289,135.14736842105262,136,87.58694548498984,7671.473019390582,54.5,201.5,0.072536544,16,9.5,7.5,3.4132096331752027,11.65,7,11,0.852532237,15,15,20,10,0.5,0.5,0.6666666666666666,0.3333333333333333,291,291,291,9.886703968048096,29.433469530437584,29.433469530437584,29.433469530437584,29.433469530437584,9.608864623,19.824604907098855,0-CSM
-0.99463807,0.10341716633772606,0.010695110293324902,19.23545393724939,-9.798712015,10.757120847702026,0.003193268,0.009206414,2.066476791340878,4.270326329150491,3.3855438232421875e-05,0.12835800647735596,-0.607025093,0,0,0,0,0,0,0,0,0,-9.797450066,10.757107973098755,0.003207849,0.011297941207885742,2.070057774636339,4.285139190332352,3.3020973205566406e-05,0.13384103775024414,-0.600157801,372,186.5,186.5,185.5,34410.25,93.75,279.25,0,1,1,1,0,0,1,1,0,372,372,372,0,0,372,372,0,29,15,15,14,196,8,22,0,1,1,1,1,0,0,1,1,0,29,29,29,29,0,0,29,29,0,1,1,372,186.5,186.5,107.38676206435626,11531.916666666666,93.75,279.25,0,0,0,0,0,0,0,0,0,1,0.076923077,0,0.26646935501059654,0.071005917,0,0,3.175426481,29,1,30,0,0.9666666666666667,0.033333333,1,0,373,373,373,14.331041812896729,26.02741690868081,26.02741690868081,26.02741690868081,26.02741690868081,0.069778598,25.957638311070404,0-CSM
-0.985714286,0.16842608746502283,0.028367346938775517,11.705007229583597,-6.472919941,5.8702380657196045,0.000868546,0.006965876,1.4247720982794951,2.0299755320357553,2.7894973754882812e-05,0.12307548522949219,-1.08075588,-3.093005896,-3.093005896,-3.093005896,-3.093005896,0,0,-3.093005896,-3.093005896,0,-6.106652021,5.8702380657196045,0.000880865,0.006673098,1.3712276496038993,1.8802652670382338,2.6941299438476562e-05,0.12324690818786621,-0.806214317,257,70,11,108.27280360275151,11723,1,80,1.1353930119461972,1,1,1,0,0,1,1,0,257,139,139,118,13924,80,198,0,21,7.5,4,8.170067319184096,66.75,1,10.5,0.8760397058149676,1,1,1,1,0,0,1,1,0,7,21,14,14,7,49,10.5,17.5,0,2,2,279,140.42446043165467,140.5,80.37246731565921,6459.733502406707,71.25,209.75,-0.004460057,22,11,11,11,121,5.5,16.5,0,2,0.2,0,0.6000000000000001,0.36000000000000004,0,0,2.6666666666666665,28,2,30,0,0.9333333333333333,0.066666667,1,0,280,280,280,12.57971191,22.258061385888816,22.258061385888816,22.258061385888816,22.258061385888816,0.15898615275634867,22.099075233132467,0-CSM
